id,category,question,answerable,answer,confidence,evidence,normalized_entities
28,single_hop,Which threat actor is the TA558 campaign included under via includes?,True,TA558,,,
29,single_hop,Which technique is used_technique by incident proofpoint-ta558-travel-hospitality-campaign for attachments?,True,T1566.001,,,
30,single_hop,Which alias is connected from Diamond Sleet via has_alias?,True,ZINC,,,
31,multi_hop,How many CVEs does Magnet Goblin exploit via exploits relationships?,True,8,,,
32,multi_hop,List CVE IDs exploited by Magnet Goblin that start with CVE-2024.,True,"CVE-2024-21887, CVE-2024-21888, CVE-2024-21893",,,
33,multi_hop,How many Nerbian-family malware nodes are used by Magnet Goblin?,True,4,,,
34,multi_hop,Which Magnet Goblin-used malware were involved in checkpoint_magnet_goblin_magento_2022?,True,"Warpwire, MiniNerbian, NerbianRAT (Windows)",,,
35,multi_hop,What date did checkpoint_magnet_goblin_magento_2022 occur on via occurred_on?,True,2022-01-01,,,
36,multi_hop,How many malware items are involved in checkpoint_magnet_goblin_magento_2022?,True,3,,,
37,multi_hop,Which technique ID is used for C2 in the 2022 Magento incident?,True,T1102,,,
38,multi_hop,How many victims are targeted by incident APT35-2019-academia-targeting?,True,3,,,
39,multi_hop,Which countries or regions did APT35-2019-academia-targeting occur in?,True,"US, FR, Middle East",,,
40,multi_hop,What is the earliest occurred_on date among APT35 incidents?,True,2014-01-01,,,
41,multi_hop,How many distinct incident types are recorded for APT35-attributed incidents?,True,2,,,
42,multi_hop,Count the number of APT35-attributed incidents recorded in the graph.,True,4,,,
43,multi_hop,Which CVE or vulnerability is exploited in the APT35 Exchange intrusion incident?,True,ProxyShell,,,
44,multi_hop,Which APT35 tool involved in 2022 is used to extract emails?,True,Hyperscrape,,,
45,multi_hop,How many techniques are linked to the TA558 intrusion incident?,True,3,,,
46,unanswerable,What CVSS score is assigned to CVE-2023-45866?,False,,,,
47,unanswerable,Which specific CyberLink application name was trojanized in the Diamond Sleet incident?,False,,,,
48,unanswerable,What file hash identifies the Trojanized CyberLink application installer?,False,,,,
49,unanswerable,Which email subject line was used in TA558 fake reservation emails?,False,,,,
50,unanswerable,Which Microsoft Exchange versions were affected by ProxyShell in this dataset?,False,,,,
1,guided,"Which CVEs in the corpus are described as being actively exploited, and what affected products/platforms are associated with each CVE?",True,Actively exploited CVEs and their associated affected products/platforms are: CVE-2022-32894 (Apple kernel bug affecting iOS and macOS); CVE-2022-2856 (Google Chrome); CVE-2022-22047 (Microsoft Windows Client Server Runtime Subsystem across Windows 11 and earlier plus Windows Server releases).,high,"[{'source_id': 'CTI_TEXTS_2', 'page': 1, 'quote': 'Apple is urging ... install ... updates ... fixes for two zero-days under active attack... One of the flaws is a kernel bug (CVE-2022-32894), which is present both in iOS and macOS.'}, {'source_id': 'CTI_TEXTS_3', 'page': 1, 'quote': 'Google has patched the fifth actively exploited zero-day ... tracked as CVE-2022-2856'}, {'source_id': 'CTI_TEXTS_4', 'page': 1, 'quote': 'A Windows 11 vulnerability ... is being exploited in the wild ... concerns CVE-2022-22047'}]","{'actors': [], 'malware': [], 'cves': ['CVE-2022-32894', 'CVE-2022-2856', 'CVE-2022-22047'], 'sectors': [], 'regions': [], 'mitre': []}"
2,guided,"Which threat actor is linked to rapid adoption of one-day vulnerabilities in public-facing services, and what custom malware family is reported as supporting its activity?",True,"The financially motivated threat actor Magnet Goblin is linked to rapid adoption of one-day vulnerabilities in public-facing services, and it relies on the Nerbian custom malware family.",high,"[{'source_id': 'CTI_TEXTS_5', 'page': 1, 'quote': 'Tracked as Magnet Goblin, the adversary was seen quickly adopting one-day vulnerabilities, often in edge devices, and relying on the Nerbian custom malware family'}]","{'actors': ['Magnet Goblin'], 'malware': ['Nerbian', 'NerbianRAT', 'MiniNerbian', 'Warpwire', 'Ligolo'], 'cves': [], 'sectors': [], 'regions': [], 'mitre': []}"
3,guided,"What vulnerability is described as enabling Bluetooth keystroke injection across multiple operating system platforms, and what is the described pairing abuse mechanism?",True,"CVE-2023-45866 is described as enabling Bluetooth keystroke injection across macOS, iOS, Android, and Linux by tricking the Bluetooth host state-machine into pairing with a fake keyboard without user confirmation.",high,"[{'source_id': 'CTI_TEXTS_1', 'page': 1, 'quote': 'Tracked as CVE-2023-45866... works by tricking the Bluetooth host state-machine into pairing with a fake keyboard without user confirmation.'}, {'source_id': 'CTI_TEXTS_1', 'page': 1, 'quote': 'critical Bluetooth security vulnerability... on macOS, iOS, Android, and Linux device platforms.'}]","{'actors': [], 'malware': [], 'cves': ['CVE-2023-45866'], 'sectors': [], 'regions': [], 'mitre': []}"
4,guided,"Which supply chain compromise is described as involving a legitimate software vendor’s signed installer that was modified to load a second-stage payload, and which threat actor is attributed?",True,A supply chain attack involved a malicious variant of a CyberLink Corp. application installer that was signed with a valid certificate and modified to download/decrypt/load a second-stage payload; Microsoft attributes the activity to the North Korea-based threat actor Diamond Sleet (ZINC).,high,"[{'source_id': 'CTI_TEXTS_7', 'page': 1, 'quote': 'supply chain attack by the North Korea-based threat actor Diamond Sleet (ZINC) involving a malicious variant of an application developed by CyberLink Corp.'}, {'source_id': 'CTI_TEXTS_7', 'page': 1, 'quote': 'legitimate CyberLink application installer that has been modified to include malicious code that downloads, decrypts, and loads a second-stage payload... signed using a valid certificate issued to CyberLink Corp.'}]","{'actors': ['Diamond Sleet', 'ZINC'], 'malware': [], 'cves': [], 'sectors': ['Software'], 'regions': ['North Korea'], 'mitre': []}"
5,guided,"Which threat actor is described as using social-media-based internet spying campaigns and later abusing chained Microsoft Exchange Server vulnerabilities, and what email-extraction tool is named?",True,APT35 (also known as Charming Kitten or Phosphorus) is described as conducting sophisticated internet-based spying via social media and later abusing chained Microsoft Exchange Server vulnerabilities (ProxyShell); the email-extraction tool named is Hyperscrape.,high,"[{'source_id': 'CTI_TEXTS_6', 'page': 1, 'quote': 'APT35, also known as Charming Kitten or Phosphorus... launched... spying campaigns... via social media.'}, {'source_id': 'CTI_TEXTS_6', 'page': 1, 'quote': 'By 2021, APT35 was abusing Microsoft Exchange Server vulnerabilities that were chained together (ProxyShell)... new tool called Hyperscrape to quietly extract emails'}]","{'actors': ['APT35', 'Charming Kitten', 'Phosphorus'], 'malware': ['Hyperscrape'], 'cves': [], 'sectors': [], 'regions': ['Iran'], 'mitre': []}"
6,guided,"Which CVEs are associated with Magnet Goblin targeting public-facing services, and which products are linked to those CVEs in the reporting?",True,"Magnet Goblin is reported as targeting Ivanti VPN vulnerabilities (CVE-2023-46805, CVE-2024-21887, CVE-2024-21888, CVE-2024-21893), Magento (CVE-2022-24086), and Qlik Sense (CVE-2023-41265, CVE-2023-41266, CVE-2023-48365).",high,"[{'source_id': 'CTI_TEXTS_5', 'page': 1, 'quote': 'targeting publicly disclosed vulnerabilities in Ivanti VPNs (CVE-2023-46805, CVE-2024-21887, CVE-2024-21888, and CVE-2024-21893), Magento (CVE-2022-24086), Qlik Sense (CVE-2023-41265, CVE-2023-41266, and CVE-2023-48365)'}]","{'actors': ['Magnet Goblin'], 'malware': ['Nerbian', 'NerbianRAT', 'MiniNerbian', 'Warpwire', 'Ligolo'], 'cves': ['CVE-2023-46805', 'CVE-2024-21887', 'CVE-2024-21888', 'CVE-2024-21893', 'CVE-2022-24086', 'CVE-2023-41265', 'CVE-2023-41266', 'CVE-2023-48365'], 'sectors': [], 'regions': [], 'mitre': []}"
7,guided,"What attacker prerequisites and execution outcome are described for the Windows CSRSS elevation-of-privilege vulnerability, and which Windows versions are named as affected?",True,"For CVE-2022-22047, the attacker is described as needing a pre-established foothold and can then execute code as an unprivileged user; affected versions named include Windows 11 (and earlier back to Windows 7) and Windows Server 2022 (and earlier 2008, 2012, 2016, 2019).",high,"[{'source_id': 'CTI_TEXTS_4', 'page': 1, 'quote': 'allows adversaries with a pre-established foothold on a targeted system to execute code as an unprivileged user.'}, {'source_id': 'CTI_TEXTS_4', 'page': 1, 'quote': 'used in Windows 11 (and earlier versions dating back to 7) and also Windows Server 2022 (and earlier versions 2008, 2012, 2016 and 2019)'}]","{'actors': [], 'malware': [], 'cves': ['CVE-2022-22047'], 'sectors': [], 'regions': [], 'mitre': []}"
8,guided,"Which campaign is described as using email lures with reservation-themed content, and what attachment/archive formats are highlighted as being used to deliver malware payloads?",True,"TA558 is described as targeting the travel and hospitality industries using fake reservation emails with links, and using RAR and ISO file attachments to deliver malware payloads.",high,"[{'source_id': 'CTI_TEXTS_8', 'page': 1, 'quote': 'TA558 has ramped up efforts to target the travel and hospitality industries... fake reservation emails... contain links... deliver a malicious malware payload'}, {'source_id': 'CTI_TEXTS_8', 'page': 1, 'quote': 'use of RAR and ISO file attachments linked to messages.'}]","{'actors': ['TA558'], 'malware': [], 'cves': [], 'sectors': ['Travel', 'Hospitality'], 'regions': [], 'mitre': []}"
9,guided,"Which actor is associated with abuse of Microsoft Exchange Server vulnerabilities chained as 'ProxyShell', and what is the described victim data targeted by its named tool?",True,APT35 (Charming Kitten/Phosphorus) is associated with abusing Microsoft Exchange Server vulnerabilities chained as ProxyShell; its tool Hyperscrape is described as extracting emails from victims' mailboxes.,high,"[{'source_id': 'CTI_TEXTS_6', 'page': 1, 'quote': 'By 2021, APT35 was abusing Microsoft Exchange Server vulnerabilities that were chained together (ProxyShell).'}, {'source_id': 'CTI_TEXTS_6', 'page': 1, 'quote': ""new tool called Hyperscrape to quietly extract emails from victim's mailboxes.""}]","{'actors': ['APT35', 'Charming Kitten', 'Phosphorus'], 'malware': ['Hyperscrape'], 'cves': [], 'sectors': [], 'regions': ['Iran'], 'mitre': []}"
10,guided,"Which vulnerability is described as enabling arbitrary code execution with kernel privileges on Apple platforms, and what affected OS versions are mentioned in the reporting?",True,CVE-2022-32894 is described as a kernel bug enabling arbitrary code execution with kernel privileges; affected OS versions mentioned include iOS 15.6.1 and macOS Monterey 12.5.1.,high,"[{'source_id': 'CTI_TEXTS_2', 'page': 1, 'quote': 'One of the flaws is a kernel bug (CVE-2022-32894)... allows an application to execute arbitrary code with kernel privileges'}, {'source_id': 'CTI_TEXTS_2', 'page': 1, 'quote': 'Patches are available for effected devices running iOS 15.6.1 and macOS Monterey 12.5.1.'}]","{'actors': [], 'malware': [], 'cves': ['CVE-2022-32894'], 'sectors': [], 'regions': [], 'mitre': []}"
11,guided,"Which actor’s activity includes deploying a JavaScript credential stealer alongside a Linux backdoor and an open-source tunneling tool, and what are the names of those tools?",True,"Magnet Goblin is reported as deploying the JavaScript credential stealer Warpwire, a Linux variant of the NerbianRAT backdoor, and the open-source tunneling tool Ligolo.",high,"[{'source_id': 'CTI_TEXTS_5', 'page': 1, 'quote': 'the threat actor was observed deploying a JavaScript credential stealer called Warpwire, a Linux variant of the NerbianRAT backdoor, and the open source tunneling tool Ligolo.'}]","{'actors': ['Magnet Goblin'], 'malware': ['Warpwire', 'NerbianRAT', 'MiniNerbian', 'Nerbian', 'Ligolo'], 'cves': [], 'sectors': [], 'regions': [], 'mitre': []}"
12,guided,"Which supply-chain compromise is described as being hosted on a vendor’s legitimate update infrastructure, and what anti-analysis/anti-detection behaviors are described for the file?",True,The Diamond Sleet (ZINC) supply chain attack involving a modified CyberLink installer is described as hosted on CyberLink’s legitimate update infrastructure; the file includes checks to limit the execution time window and evade detection by security products.,high,"[{'source_id': 'CTI_TEXTS_7', 'page': 1, 'quote': 'hosted on legitimate update infrastructure owned by CyberLink and includes checks to limit the time window for execution and evade detection by security products.'}]","{'actors': ['Diamond Sleet', 'ZINC'], 'malware': [], 'cves': [], 'sectors': ['Software'], 'regions': ['North Korea'], 'mitre': []}"
13,guided,"Across the described campaigns, which actors are associated with targeting public-facing applications/services or update infrastructure as part of initial access or delivery, and what is the specific mechanism described for each?",True,Magnet Goblin is associated with exploiting one-day vulnerabilities in public-facing services (including edge devices such as Ivanti VPNs and other products) to deploy Linux backdoors. Diamond Sleet (ZINC) is associated with using a trojanized but signed CyberLink installer delivered via CyberLink’s legitimate update infrastructure to download/decrypt/load a second-stage payload.,medium,"[{'source_id': 'CTI_TEXTS_5', 'page': 1, 'quote': 'targeting one-day vulnerabilities in public-facing services to deploy Linux backdoors... targeting publicly disclosed vulnerabilities in Ivanti VPNs'}, {'source_id': 'CTI_TEXTS_7', 'page': 1, 'quote': 'malicious file is a legitimate CyberLink application installer that has been modified... hosted on legitimate update infrastructure owned by CyberLink'}]","{'actors': ['Magnet Goblin', 'Diamond Sleet', 'ZINC'], 'malware': ['Nerbian', 'NerbianRAT', 'MiniNerbian', 'Warpwire'], 'cves': ['CVE-2023-46805', 'CVE-2024-21887', 'CVE-2024-21888', 'CVE-2024-21893', 'CVE-2022-24086', 'CVE-2023-41265', 'CVE-2023-41266', 'CVE-2023-48365'], 'sectors': ['Software'], 'regions': ['North Korea'], 'mitre': []}"
14,guided,"Which victims’ countries are explicitly listed as impacted by the described supply chain attack, and which threat actor is attributed to that activity?",True,"The supply chain activity is attributed to Diamond Sleet (ZINC), and impacted devices are reported in Japan, Taiwan, Canada, and the United States.",high,"[{'source_id': 'CTI_TEXTS_7', 'page': 1, 'quote': 'malicious activity has impacted over 100 devices in multiple countries, including Japan, Taiwan, Canada, and the United States.'}, {'source_id': 'CTI_TEXTS_7', 'page': 1, 'quote': 'supply chain attack by the North Korea-based threat actor Diamond Sleet (ZINC)'}]","{'actors': ['Diamond Sleet', 'ZINC'], 'malware': [], 'cves': [], 'sectors': [], 'regions': ['Japan', 'Taiwan', 'Canada', 'United States', 'North Korea'], 'mitre': []}"
15,guided,"Which technique for gaining device control is described as simulating a Bluetooth keyboard, and what scripting/runtime environment is explicitly mentioned for implementing the emulated keyboard?",True,The technique described is Bluetooth keystroke injection by pairing an emulated Bluetooth keyboard with a victim device; the emulated keyboard is described as a Python script running on a Linux computer.,high,"[{'source_id': 'CTI_TEXTS_1', 'page': 1, 'quote': ""pair an emulated Bluetooth keyboard with a victim's phone or computer, implementing the keyboard as a Python script that runs on a Linux computer.""}]","{'actors': [], 'malware': [], 'cves': ['CVE-2023-45866'], 'sectors': [], 'regions': [], 'mitre': []}"
16,guided,"Which actor is described as targeting specific industry sectors, and what sectors are explicitly named as targets in the reporting?",True,TA558 is described as targeting the travel and hospitality industries.,high,"[{'source_id': 'CTI_TEXTS_8', 'page': 1, 'quote': 'TA558 has ramped up efforts to target the travel and hospitality industries.'}]","{'actors': ['TA558'], 'malware': [], 'cves': [], 'sectors': ['Travel', 'Hospitality'], 'regions': [], 'mitre': []}"
