q_id,category,system,question,gold_answer,prediction,Exact,Strict-Exact,F1,BLEU,ROUGE1,ROUGEL,BERT-F1,Halluc-Prec,Unknown,Answered,time_sec
16,single_hop,RAG,What capability does BlackCat malware leverage?,Automation,The BlackCat malware leverages the capability of being the first major professional ransomware to use a triple extortion scheme. It has also been observed using other ransomware operation's encryptors.,0.0,0.0,0.0,0.0,0.0,0.0,0.7778173089027405,0.0,0.0,1.0,1.5792715828865767
16,single_hop,GRAG,What capability does BlackCat malware leverage?,Automation,"I cannot provide an answer to your question because the databases I have access to do not include information about the capabilities of the BlackCat malware. I would recommend consulting other resources or specialized cybersecurity databases to find the information you're looking for. I'm here to help, so please feel free to ask any other questions you might have.",0.0,0.0,0.0,0.0,0.0,0.0,0.7642841339111328,0.0,0.0,1.0,1.9213373633101583
16,single_hop,AGRAG,What capability does BlackCat malware leverage?,Automation,"BlackCat malware leverages automation, enabling cross-platform and customizable adaptation across operating systems and environments.",1.0,0.0,0.0,0.0,0.125,0.125,0.788321852684021,0.0,0.0,1.0,5.612541197799146
16,single_hop,HRAG,What capability does BlackCat malware leverage?,Automation," BlackCat malware leverages the capability of Automation and Cross-platform customization, written in Rust for targeting varied enterprise environments across Windows and Linux. It is a Ransomware family first observed in mid-November 2021, known for triple extortion (data exposure and DDoS threats).",1.0,0.0,0.047619047619047616,0.7772751558853214,0.04545454545454545,0.04545454545454545,0.7888400554656982,0.024390243902439025,0.0,1.0,6.291869817301631
17,single_hop,RAG,What malware is Sea Turtle reported to use starting 2021-01-01?,SnappyTCP,"Based on the provided context, Sea Turtle has been associated with various payloads like coin miners, Dridex malware, and ransomware such as Conti. However, there is no information about Sea Turtle using a specific malware named BlackCat (AlphaVM, AlphaV, or ALPHV) starting from 2021-01-01.",0.0,0.0,0.0,0.0,0.0,0.0,0.7842714190483093,0.0,0.0,1.0,2.1512792417779565
17,single_hop,GRAG,What malware is Sea Turtle reported to use starting 2021-01-01?,SnappyTCP,"Based on the information I have in the database, I couldn't find any reports of the Sea Turtle malware using any new methods or tools starting from January 1, 2021. This doesn't necessarily mean that no new information is available outside of the database, but according to the data I have, there are no updates to report. Please note that the malware landscape is constantly evolving, and it's essential to keep systems and software updated and use reliable security solutions to protect against threats.",0.0,0.0,0.0,0.0,0.0,0.0,0.7804375886917114,0.0,0.0,1.0,5.0191261088475585
17,single_hop,AGRAG,What malware is Sea Turtle reported to use starting 2021-01-01?,SnappyTCP,I don't know based on the current graph result.,0.0,0.0,0.0,0.0,0.0,0.0,0.806550920009613,0.0,0.0,1.0,4.263386213220656
17,single_hop,HRAG,What malware is Sea Turtle reported to use starting 2021-01-01?,SnappyTCP, SnappyTCP is the malware Sea Turtle reported to use starting 2021-01-01.,1.0,0.0,0.16666666666666669,2.445593937240363,0.14285714285714288,0.14285714285714288,0.8816176652908325,0.09090909090909091,0.0,1.0,11.070819004438818
18,single_hop,RAG,What C2 service is abused by SnappyTCP?,Reverse TCP,"The SnappyTCP reverse TCP shell for Linux/Unix systems abuses a command-and-control (C2) service to establish persistence, according to the PricewaterhouseCoopers (PwC) Threat Intelligence team. The context does not provide specifics on the exact C2 service being abused.",1.0,0.0,0.10256410256410257,0.7947529289544674,0.09523809523809523,0.09523809523809523,0.8220998048782349,0.05405405405405406,0.0,1.0,2.0551008516922593
18,single_hop,GRAG,What C2 service is abused by SnappyTCP?,Reverse TCP,"Based on the information provided, I cannot directly link the ""Reverse TCP"" C2 service to ""SnappyTCP"" as there is no evidence in the results to support that SnappyTCP specifically abuses the Reverse TCP channel for command-and-control and remote shell access. However, I can confirm that the Reverse TCP channel is a common method for C2 communication used by various threat actors and tools.",1.0,0.0,0.06153846153846154,1.0175515124016525,0.059701492537313446,0.059701492537313446,0.8195610046386719,0.06349206349206349,0.0,1.0,4.797704393975437
18,single_hop,AGRAG,What C2 service is abused by SnappyTCP?,Reverse TCP,Reverse TCP,1.0,1.0,1.0,0.0,1.0,1.0,1.0000001192092896,1.0,0.0,1.0,3.1034207940101624
18,single_hop,HRAG,What C2 service is abused by SnappyTCP?,Reverse TCP, Reverse TCP,1.0,1.0,1.0,0.0,1.0,1.0,1.0000001192092896,1.0,0.0,1.0,3.244782831519842
19,single_hop,RAG,What region did incident sea-turtle-dns-hijacking-mena-2017 occur in?,Middle East and North Africa,The incident sea-turtle-dns-hijacking-mena-2,0.0,0.0,0.0,0.0,0.0,0.0,0.7740515470504761,0.0,0.0,1.0,0.8674352653324604
19,single_hop,GRAG,What region did incident sea-turtle-dns-hijacking-mena-2017 occur in?,Middle East and North Africa,The incident sea-turtle-dns-hijacking-mena-2017 occurred in the Middle East and North Africa region.,1.0,0.0,0.5882352941176471,28.917849332325716,0.45454545454545453,0.45454545454545453,0.8656624555587769,0.4166666666666667,0.0,1.0,3.3760994970798492
19,single_hop,AGRAG,What region did incident sea-turtle-dns-hijacking-mena-2017 occur in?,Middle East and North Africa,Middle East and North Africa,1.0,1.0,1.0,100.00000000000004,1.0,1.0,1.0,1.0,0.0,1.0,3.2219933038577437
19,single_hop,HRAG,What region did incident sea-turtle-dns-hijacking-mena-2017 occur in?,Middle East and North Africa, The incident sea-turtle-dns-hijacking-mena-2017 occurred in the Middle East and North Africa region.,1.0,0.0,0.5882352941176471,28.917849332325716,0.45454545454545453,0.45454545454545453,0.8656624555587769,0.4166666666666667,0.0,1.0,10.827087236568332
20,single_hop,RAG,Which technique did incident sea-turtle-dns-hijacking-mena-2017 use for initial access?,DNS hijacking,The technique used by incident sea-turtle-dns-hijacking-mena-2017 for initial access was DNS hijacking.,1.0,0.0,0.14285714285714285,6.178110636313396,0.21052631578947367,0.21052631578947367,0.8473079800605774,0.08333333333333333,0.0,1.0,1.1481017610058188
20,single_hop,GRAG,Which technique did incident sea-turtle-dns-hijacking-mena-2017 use for initial access?,DNS hijacking,"The incident ""sea-turtle-dns-hijacking-mena-2017"" used the technique of DNS hijacking for initial access.",1.0,0.0,0.2857142857142857,5.255923420816887,0.21052631578947367,0.21052631578947367,0.8585753440856934,0.16666666666666666,0.0,1.0,3.7915635714307427
20,single_hop,AGRAG,Which technique did incident sea-turtle-dns-hijacking-mena-2017 use for initial access?,DNS hijacking,DNS hijacking,1.0,1.0,1.0,0.0,1.0,1.0,1.0000001192092896,1.0,0.0,1.0,2.9702213145792484
20,single_hop,HRAG,Which technique did incident sea-turtle-dns-hijacking-mena-2017 use for initial access?,DNS hijacking, DNS hijacking,1.0,1.0,1.0,0.0,1.0,1.0,1.0000001192092896,1.0,0.0,1.0,7.597496338188648
21,single_hop,RAG,Which CVE is linked via exploited_in from INC-CVE-2023-7028-GITLAB-EXPOSED?,CVE-2023-7028,I don't know. The context does not provide information about a CVE linked via exploited_in from INC-CVE-2023-7028-GITLAB-EXPOSED.,1.0,0.0,0.0,3.012378646187734,0.2222222222222222,0.2222222222222222,0.8257332444190979,0.0,0.0,1.0,1.4173577399924397
21,single_hop,GRAG,Which CVE is linked via exploited_in from INC-CVE-2023-7028-GITLAB-EXPOSED?,CVE-2023-7028,"The CVE linked via exploited_in from INC-CVE-2023-7028-GITLAB-EXPOSED is CVE-2023-7028. This vulnerability is a zero-click account takeover flaw in GitLab, which allows attackers to route password reset emails for a targeted account to an attacker-controlled email address. This enables password change and account takeover.",1.0,0.0,0.0,2.4604888314434494,0.10714285714285715,0.10714285714285715,0.8153068423271179,0.0,0.0,1.0,4.803608684800565
21,single_hop,AGRAG,Which CVE is linked via exploited_in from INC-CVE-2023-7028-GITLAB-EXPOSED?,CVE-2023-7028,"CVE-2023-7028: Zero-click account takeover flaw in GitLab allowing attackers to route password reset emails to an attacker-controlled address, enabling account takeover.",1.0,0.0,0.0,5.377336385080629,0.21428571428571425,0.21428571428571425,0.8795302510261536,0.0,0.0,1.0,4.371640644967556
21,single_hop,HRAG,Which CVE is linked via exploited_in from INC-CVE-2023-7028-GITLAB-EXPOSED?,CVE-2023-7028, CVE-2023-7028,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,10.722635421901941
22,single_hop,RAG,Which technique is associated to INC-CVE-2023-7028-GITLAB-EXPOSED via used_technique?,Phishing,I don't know. The context does not provide information about the technique associated with INC-CVE-2023-7028-GITLAB-EXPOSED via used_technique.,0.0,0.0,0.0,0.0,0.0,0.0,0.7650448679924011,0.0,0.0,1.0,2.878348471596837
22,single_hop,GRAG,Which technique is associated to INC-CVE-2023-7028-GITLAB-EXPOSED via used_technique?,Phishing,"Based on the results provided, the technique associated with INC-CVE-2023-7",0.0,0.0,0.0,0.0,0.0,0.0,0.7751239538192749,0.0,0.0,1.0,4.312752044759691
22,single_hop,AGRAG,Which technique is associated to INC-CVE-2023-7028-GITLAB-EXPOSED via used_technique?,Phishing,"Phishing (T1566), phase: Initial Access.",1.0,0.0,0.33333333333333337,4.196114906296549,0.33333333333333337,0.33333333333333337,0.8998493552207947,0.2,0.0,1.0,2.4113192269578576
22,single_hop,HRAG,Which technique is associated to INC-CVE-2023-7028-GITLAB-EXPOSED via used_technique?,Phishing, Phishing (from DOC_CONTEXT),1.0,0.0,0.5,6.567274736060395,0.4,0.4,0.8913907408714294,0.3333333333333333,0.0,1.0,13.328721806406975
23,single_hop,RAG,Which technique did incident inc:cve-2023-22527-exploitation-attempts use in Initial Access?,Exploit Public-Facing Application,The provided context does not include information about the techniques used by the incident inc:cve-2023-22527-exploitation-attempts in Initial Access.,0.0,0.0,0.0,0.0,0.0,0.0,0.8218886256217957,0.0,0.0,1.0,1.369865434244275
23,single_hop,GRAG,Which technique did incident inc:cve-2023-22527-exploitation-attempts use in Initial Access?,Exploit Public-Facing Application,The technique used in the initial access of the incident inc:cve-2023-22527-exploitation-attempts is Exploit Public-Facing Application with the technique ID T1190.,1.0,0.0,0.2608695652173913,5.166045454134253,0.2666666666666667,0.2666666666666667,0.8627289533615112,0.15,0.0,1.0,4.198665332980454
23,single_hop,AGRAG,Which technique did incident inc:cve-2023-22527-exploitation-attempts use in Initial Access?,Exploit Public-Facing Application,T1190: EXPLOIT PUBLIC-FACING APPLICATION,1.0,0.0,0.8571428571428571,0.0,0.888888888888889,0.888888888888889,0.8628239631652832,0.75,0.0,1.0,4.252739873714745
23,single_hop,HRAG,Which technique did incident inc:cve-2023-22527-exploitation-attempts use in Initial Access?,Exploit Public-Facing Application, The technique used in the initial access for incident inc:cve-2023-22527-exploitation-attempts is Exploit Public-Facing Application (T1190).,1.0,0.0,0.33333333333333337,5.8564582332753705,0.32,0.32,0.8574284911155701,0.2,0.0,1.0,9.550234897062182
24,single_hop,RAG,Which technique did incident inc:cve-2023-22527-exploitation-attempts use in Execution?,Command and Scripting Interpreter,The context does not provide information on the technique used in the execution for the CVE-2023-22527 exploitation attempts.,0.0,0.0,0.0,0.0,0.0,0.0,0.7956203818321228,0.0,0.0,1.0,1.0764954136684537
24,single_hop,GRAG,Which technique did incident inc:cve-2023-22527-exploitation-attempts use in Execution?,Command and Scripting Interpreter,"I am unable to provide an answer to your question as the incident you're referring to, with the ID cve-2023-22527, is not related to CTI (Cyber Threat Intelligence). To ensure accurate and helpful responses, it's essential to ask questions within the relevant context. If you have any questions related to CTI or cybersecurity, please feel free to ask!",0.0,0.0,0.03225806451612903,0.5238546714708301,0.030303030303030304,0.030303030303030304,0.7869724631309509,0.017241379310344827,0.0,1.0,2.277784843929112
24,single_hop,AGRAG,Which technique did incident inc:cve-2023-22527-exploitation-attempts use in Execution?,Command and Scripting Interpreter,I don't know based on the current graph result.,0.0,0.0,0.0,0.0,0.0,0.0,0.8121960759162903,0.0,0.0,1.0,9.985155849717557
24,single_hop,HRAG,Which technique did incident inc:cve-2023-22527-exploitation-attempts use in Execution?,Command and Scripting Interpreter, The technique used in execution for incident inc:cve-2,0.0,0.0,0.0,0.0,0.0,0.0,0.8120512366294861,0.0,0.0,1.0,8.577335235662758
