id,category,question,answerable,answer,confidence,evidence,normalized_entities
6,guided,"Which tool is described as being abused for lateral movement or remote execution in a ransomware operation, and what file type is executed?",True,Kasseika operators are described as abusing Windows PsExec to execute malicious .bat files on the infected system and others accessed through lateral movement.,high,"[{'source_id': 'CTI_TEXTS', 'page': 2, 'quote': 'Kasseika operators abuse the Windows PsExec tool to execute malicious .bat files on the infected system and others they have accessed through lateral movement.'}]","{'actors': [], 'malware': ['Kasseika', 'PsExec'], 'cves': [], 'sectors': [], 'regions': [], 'mitre': []}"
7,guided,"Which ransomware operation is described as terminating large numbers of security-related processes before encryption, and how many processes are mentioned?",True,"Kasseika is described as gaining privileges (via the vulnerable driver) to terminate 991 processes, including many antivirus and security tools, before encryption activity.",high,"[{'source_id': 'CTI_TEXTS', 'page': 2, 'quote': 'the malware gains the privileges to terminate 991 processes from a hardcoded list, many of which correspond to antivirus products'}]","{'actors': [], 'malware': ['Kasseika'], 'cves': [], 'sectors': [], 'regions': [], 'mitre': []}"
8,guided,"Which ransomware family is described as written in a cross-platform language enabling customization for multiple operating systems, and what operating systems are explicitly mentioned?",True,"BlackCat (also tracked as AlphaVM/AlphaV/ALPHV) is described as written in Rust, enabling customization for Windows and Linux.",high,"[{'source_id': 'CTI_TEXTS', 'page': 5, 'quote': 'BlackCat ... written in Rust ... customize malware with ease for different operating systems like Windows and Linux'}]","{'actors': [], 'malware': ['BlackCat', 'ALPHV', 'AlphaV', 'AlphaVM'], 'cves': [], 'sectors': [], 'regions': [], 'mitre': []}"
9,guided,"Which ransomware operation is described as using triple extortion, and what additional coercive activity is mentioned beyond data exposure?",True,"BlackCat is described as using triple extortion; beyond exposing exfiltrated data, the actors threaten to launch DDoS attacks against victims' infrastructure to pressure payment.",high,"[{'source_id': 'CTI_TEXTS', 'page': 5, 'quote': 'its use of triple extortion'}, {'source_id': 'CTI_TEXTS', 'page': 5, 'quote': ""threaten to launch distributed denial-of-service (DDoS) attacks on their victims' infrastructure to coerce them to pay""}]","{'actors': [], 'malware': ['BlackCat', 'ALPHV'], 'cves': [], 'sectors': [], 'regions': [], 'mitre': []}"
10,guided,"Which ransomware variant is described as maintaining a leak site for publishing stolen data, and what types of victim organizations are explicitly mentioned as having been targeted?",True,"RansomExx (initially Defray777) is described as having started a leak site for publishing stolen data. Victim types explicitly mentioned include government agencies, manufacturers, and a mental health charity.",medium,"[{'source_id': 'CTI_TEXTS', 'page': 3, 'quote': 'in 2020, the group also started a leak site for publishing stolen data'}, {'source_id': 'CTI_TEXTS', 'page': 3, 'quote': 'widely reported attacks on government agencies, manufacturers'}, {'source_id': 'CTI_TEXTS', 'page': 3, 'quote': 'an attack on a Scottish mental health charity ... they published 12GB worth of data'}]","{'actors': [], 'malware': ['RansomExx', 'Defray777'], 'cves': [], 'sectors': ['government', 'manufacturing', 'healthcare'], 'regions': ['Scotland'], 'mitre': []}"
11,guided,"Which vulnerabilities are described as being zero-days under active attack on Apple devices, and what privilege level is associated with arbitrary code execution?",True,Apple is described as patching two zero-days under active attack; one explicitly named is CVE-2022-32894 (a kernel bug) that allows an application to execute arbitrary code with kernel privileges.,high,"[{'source_id': 'CTI_TEXTS', 'page': 6, 'quote': 'fixes for two zero-days under active attack'}, {'source_id': 'CTI_TEXTS', 'page': 6, 'quote': 'kernel bug (CVE-2022-32894) ... allows an application to execute arbitrary code with kernel privileges'}]","{'actors': [], 'malware': [], 'cves': ['CVE-2022-32894'], 'sectors': [], 'regions': [], 'mitre': []}"
12,guided,"Which actor or toolkit is described as targeting air-gapped networks, and what mechanism is used to receive commands and exfiltrate data?",True,Equation is described as using W32.Fanni (Fanny worm) to target air-gapped networks; it can receive commands and exfiltrate data through infected USB sticks.,high,"[{'source_id': 'CTI_TEXTS', 'page': 7, 'quote': 'W32.Fanni ... Fanny worm ... targeting of air-gapped networks. It can receive commands and exfiltrate data through infected USB sticks.'}]","{'actors': ['Equation'], 'malware': ['W32.Fanni', 'Fanny worm'], 'cves': [], 'sectors': [], 'regions': [], 'mitre': []}"
13,guided,"What relationship is described between the exploits used by an air-gapped-network worm and another well-known malware family, and what does that imply about exploit knowledge precedence?",True,"Fanny used two zero-day exploits that were also used in Stuxnet; CTI_TEXTS state they were used in Fanny prior to Stuxnet, implying Equation had prior knowledge of the vulnerabilities before Stuxnet used them.",high,"[{'source_id': 'CTI_TEXTS', 'page': 7, 'quote': 'Fanny used two zero day exploits that were also used in the Stuxnet attacks.'}, {'source_id': 'CTI_TEXTS', 'page': 7, 'quote': 'The exploits were used in Fanny prior to Stuxnet indicating that Equation had prior knowledge of the vulnerabilities.'}]","{'actors': ['Equation'], 'malware': ['Fanny worm', 'Stuxnet'], 'cves': [], 'sectors': [], 'regions': [], 'mitre': []}"
14,guided,"Which ransomware operation is described as using privilege escalation via specific CVEs when domain admin credentials are not obtained, and what are those CVEs?",True,"Conti operators are described as mostly relying on finding domain admin credentials, but may also use Zerologon (CVE-2020-1472) and PrintNightmare (CVE-2021-1675) to elevate privileges.",high,"[{'source_id': 'CTI_TEXTS', 'page': 1, 'quote': 'they may also use a couple of exploits like Zerologon (CVE-2020-1472) and PrintNightmare (CVE-2021-1675), to elevate their privilege'}]","{'actors': ['Conti group'], 'malware': ['Conti'], 'cves': ['CVE-2020-1472', 'CVE-2021-1675'], 'sectors': [], 'regions': [], 'mitre': []}"
15,guided,"Which initial access methods are described for a ransomware operation across both phishing-delivered malware and server-side exploitation, and which exploited technologies are named?",True,"For Conti, CTI_TEXTS describe phishing-delivered BazarLoader via a Google Drive link, and also exploitation-based access via FortiGate firewall vulnerabilities and Microsoft Exchange ProxyShell vulnerabilities.",medium,"[{'source_id': 'CTI_TEXTS', 'page': 1, 'quote': 'delivered via phishing emails containing a Google Drive link that downloads the malware'}, {'source_id': 'CTI_TEXTS', 'page': 1, 'quote': 'the ransomware can arrive via exploiting the the FortiGate firewall vulnerabilities CVE-2018-13379 and CVE-2018-13374'}, {'source_id': 'CTI_TEXTS', 'page': 1, 'quote': 'Conti can also arrive as a result of the exploitation of the ProxyShell Microsoft Exchange vulnerabilities.'}]","{'actors': ['Conti group'], 'malware': ['Conti', 'BazarLoader'], 'cves': ['CVE-2018-13379', 'CVE-2018-13374'], 'sectors': [], 'regions': [], 'mitre': []}"
16,guided,"Which phishing impersonation pretext is described as initiating a loader-based infection chain, and what is the archive format used to deliver the loader?",True,JinxLoader attacks are described as beginning with phishing emails impersonating Abu Dhabi National Oil Company (ADNOC) and delivering password-protected RAR archive attachments that drop the JinxLoader executable.,high,"[{'source_id': 'CTI_TEXTS', 'page': 4, 'quote': 'phishing emails impersonating Abu Dhabi National Oil Company (ADNOC)'}, {'source_id': 'CTI_TEXTS', 'page': 4, 'quote': 'password-protected RAR archive attachments that, upon opening, drop the JinxLoader executable'}]","{'actors': [], 'malware': ['JinxLoader'], 'cves': [], 'sectors': ['energy'], 'regions': ['Abu Dhabi'], 'mitre': []}"
