id,category,question,answerable,answer,confidence,evidence,normalized_entities
7,guided,"What is the described exploit chain for Xamalicious from initial permission abuse to second-stage payload execution, and what financially motivated actions can result?",True,"Xamalicious abuses Android accessibility permissions, gathers device metadata, and contacts a command-and-control server to fetch a second-stage payload after checking suitability; the second stage is dynamically injected as an assembly DLL at runtime to take full control of the device. Potential financially motivated actions include clicking on ads and installing apps without user consent.",high,"[{'source_id': 'CTI_TEXTS-1', 'page': 1, 'quote': ""abuses the operating system's accessibility permissions... contacting a command-and-control (C2) server to fetch a second-stage payload... second stage is dynamically injected as an assembly DLL... perform fraudulent actions such as clicking on ads, installing apps""}]","{'actors': [], 'malware': ['Xamalicious'], 'cves': [], 'sectors': ['Mobile'], 'regions': [], 'mitre': []}"
8,guided,"Which malware is reported to modify browser settings and redirect traffic, and what scripting mechanism is highlighted as increasing its risk of leading to follow-on advanced activity?",True,ChromeLoader is reported to modify Chrome settings and redirect victims to advertisement websites. Its use of PowerShell is highlighted as increasing the risk of follow-on advanced malicious activity such as ransomware or spyware propagation or theft of browser-session data.,high,"[{'source_id': 'CTI_TEXTS-4', 'page': 1, 'quote': 'ChromeLoader... browser extension, modifying victims’ Chrome settings and redirecting user traffic... its use of PowerShell could pose a greater risk by leading to... ransomware or spyware or theft of browser-session data'}]","{'actors': [], 'malware': ['ChromeLoader'], 'cves': [], 'sectors': [], 'regions': [], 'mitre': []}"
9,guided,"Which threat actor is associated with exploitation of an internet-facing Fortinet device for initial access and then proxying traffic through compromised SOHO devices, and what defensive recommendation is given to reduce exposure?",True,Volt Typhoon is associated with initial access via internet-facing Fortinet FortiGuard devices and proxying through compromised SOHO edge devices. The defensive recommendation is to ensure SOHO edge-device management interfaces are not exposed to the public internet to reduce attack surface.,high,"[{'source_id': 'CTI_TEXTS-5', 'page': 1, 'quote': 'achieves initial access... through internet-facing Fortinet FortiGuard devices... proxies all its network traffic... through compromised SOHO... Owners of network edge devices should ensure that management interfaces are not exposed to the public internet'}]","{'actors': ['Volt Typhoon'], 'malware': [], 'cves': [], 'sectors': [], 'regions': [], 'mitre': []}"
10,guided,"Which vulnerability is described as a WebKit confusion issue enabling code execution after a user opens a malicious web page, and which Apple device platforms are explicitly stated as impacted?",True,"CVE-2024-23222 is described as a WebKit confusion issue that can be exploited for code execution after opening a malicious web page. The impacted platforms are iOS, macOS, and tvOS (iPhones, Macs, and Apple TVs).",high,"[{'source_id': 'CTI_TEXTS-9', 'page': 1, 'quote': 'tracked as CVE-2024-23222 and is a WebKit confusion issue... gain code execution... after opening a malicious web page... devices running vulnerable iOS, macOS, and tvOS'}]","{'actors': [], 'malware': [], 'cves': ['CVE-2024-23222'], 'sectors': ['Consumer Electronics'], 'regions': [], 'mitre': []}"
11,guided,"Which operation is described as compromising a website to host malware and delivering multiple malware samples by redirecting users to a weaponized proof-of-concept exploit, and what CVE is explicitly cited?",True,"Operation Earth Kitsune is described as compromising websites to host malware and redirecting users to a weaponized proof-of-concept exploit for CVE-2019-5782, which then infected victim machines with three separate malware samples.",high,"[{'source_id': 'CTI_TEXTS-6', 'page': 1, 'quote': 'Operation Earth Kitsune... aiming to compromise websites to host malware... redirected to a weaponized version of a proof of concept (POC) for the CVE-2019-5782 Google Chrome vulnerability... infecting the victim machine with three separate malware samples'}]","{'actors': ['Operation Earth Kitsune'], 'malware': [], 'cves': ['CVE-2019-5782'], 'sectors': [], 'regions': [], 'mitre': []}"
12,guided,"Which ransomware operation is described as using multiple distribution vectors and also using another ransomware operation’s encryptors, and what notable disruption impact is described on a victim organization?",True,Royal ransomware is described as being distributed via malicious attachments and malicious advertisements and as having used other ransomware operations’ encryptors (example given: BlackCat). A notable impact described is a ransomware attack on Silverstone Circuit that held up dozens of Formula One races and motorcycle events.,high,"[{'source_id': 'CTI_TEXTS-6', 'page': 1, 'quote': 'Some Royal ransomware campaigns distribute the malware via malicious attachments, and some... via malicious advertisements'}, {'source_id': 'CTI_TEXTS-6', 'page': 1, 'quote': ""utilizing other ransomware operation's encryptors, such as BlackCat... took responsibility for a ransomware attack... Silverstone Circuit... held up dozens of Formula One races and motorcycle events""}]","{'actors': ['Royal'], 'malware': ['Royal ransomware', 'BlackCat encryptor'], 'cves': [], 'sectors': ['Sports and Entertainment'], 'regions': ['United States', 'United Kingdom'], 'mitre': []}"
13,guided,"Which malware is described as contacting a command-and-control server to fetch a second-stage payload only after checking device suitability, and what development framework is it associated with?",True,Xamalicious is described as gathering device metadata and contacting a C2 server to fetch a second-stage payload only after determining the device 'fits the bill'. It is associated with the Xamarin open-source mobile app framework.,high,"[{'source_id': 'CTI_TEXTS-1', 'page': 1, 'quote': 'developed using an open-source mobile app framework called Xamarin... contacting a command-and-control (C2) server to fetch a second-stage payload, but only after determining if it fits the bill'}]","{'actors': [], 'malware': ['Xamalicious'], 'cves': [], 'sectors': ['Mobile'], 'regions': [], 'mitre': []}"
14,guided,"What distinct privilege-escalation paths are described across the texts, and which actors or products are associated with each path?",True,Two privilege-escalation paths are described: (1) Lazarus exploiting a Windows kernel driver vulnerability (CVE-2024-21338 in appid.sys/AppLocker context) for privilege escalation and kernel manipulation; (2) GitHub Enterprise Server vulnerability CVE-2024-0507 enabling privilege escalation for attackers who have a Management Console editor-role user account.,high,"[{'source_id': 'CTI_TEXTS-3', 'page': 1, 'quote': 'Lazarus... exploited... CVE-2024-21338... for privilege escalation... establish a kernel read/write primitive'}, {'source_id': 'CTI_TEXTS-7', 'page': 1, 'quote': 'Enterprise Server command injection vulnerability (CVE-2024-0507) that would allow attackers using a Management Console user account with an editor role to escalate privileges'}]","{'actors': ['Lazarus'], 'malware': ['FudModule'], 'cves': ['CVE-2024-21338', 'CVE-2024-0507'], 'sectors': ['Software Development Platforms'], 'regions': ['North Korea'], 'mitre': []}"
15,guided,"Which threat actor incident explicitly involved the compromise of corporate email accounts and theft of emails and attachments, and which internal teams were among the compromised accounts?",True,Midnight Blizzard (Nobelium/APT29) is explicitly described as breaching some of Microsoft’s corporate email accounts and stealing emails and attachments; compromised accounts included members of Microsoft’s leadership team and employees in the cybersecurity and legal departments.,high,"[{'source_id': 'CTI_TEXTS-2', 'page': 1, 'quote': ""some of its corporate email accounts were breached and data stolen by... Midnight Blizzard... breached email accounts included members of Microsoft's leadership team and employees in the cybersecurity and legal departments, from which the hackers stole emails and attachments""}]","{'actors': ['Midnight Blizzard', 'Nobelium', 'APT29'], 'malware': [], 'cves': [], 'sectors': ['Information Technology'], 'regions': ['Russia'], 'mitre': []}"
16,guided,"Which question set from the report about sector targeting, ransomware prevalence, DDoS volume, or critical infrastructure impacts can be answered using only the provided CTI_TEXTS?",False,,low,"[{'source_id': 'CTI_TEXTS-2', 'page': 1, 'quote': 'some of its corporate email accounts were breached and data stolen by a Russian state-sponsored hacking group known as Midnight Blizzard'}]","{'actors': [], 'malware': [], 'cves': [], 'sectors': [], 'regions': [], 'mitre': []}"
