id,category,question,answerable,answer,confidence,evidence,normalized_entities
2,guided,"What initial access technique was used by a Russian state-sponsored actor to compromise corporate email accounts at a technology company, and what type of environment was initially accessed?",True,"The actor used a password spray attack as the initial access technique, accessing a legacy non-production test tenant account as the initial foothold.",high,"[{'source_id': 'CTI_TEXTS_3', 'page': 1, 'quote': 'the threat actors breached their systems ... when they conducted a password spray attack to access a legacy non-production test tenant account'}]","{'actors': ['Midnight Blizzard', 'Nobelium', 'APT29'], 'malware': [], 'cves': [], 'sectors': ['Information technology'], 'regions': ['Russia'], 'mitre': ['Password Spraying']}"
3,guided,"Which internal organizational functions were impacted by stolen corporate email data in the described state-sponsored intrusion, and what data types were taken?",True,"Email accounts belonging to members of leadership and employees in cybersecurity and legal departments were breached, and emails and attachments were stolen.",high,"[{'source_id': 'CTI_TEXTS_3', 'page': 1, 'quote': ""breached email accounts included members of Microsoft's leadership team and employees in the cybersecurity and legal departments, from which the hackers stole emails and attachments""}]","{'actors': ['Midnight Blizzard', 'Nobelium', 'APT29'], 'malware': [], 'cves': [], 'sectors': ['Information technology'], 'regions': ['Russia'], 'mitre': []}"
4,guided,"Which threat actors abused a Windows application deployment mechanism to distribute malware that could lead to ransomware, and what mechanism was abused?",True,"Threat actors including Storm-0569, Storm-1113, Sangria Tempest, and Storm-1674 abused the ms-appinstaller URI scheme (App Installer) to distribute malware that may lead to ransomware distribution.",high,"[{'source_id': 'CTI_TEXTS_4', 'page': 1, 'quote': 'Microsoft Threat Intelligence has observed threat actors, including financially motivated actors like Storm-0569, Storm-1113, Sangria Tempest, and Storm-1674, utilizing the ms-appinstaller URI scheme (App Installer) to distribute malware.'}, {'source_id': 'CTI_TEXTS_4', 'page': 1, 'quote': 'as an access vector for malware that may lead to ransomware distribution'}]","{'actors': ['Storm-0569', 'Storm-1113', 'Sangria Tempest', 'Storm-1674'], 'malware': ['Malware (unspecified)'], 'cves': [], 'sectors': [], 'regions': [], 'mitre': ['User Execution']}"
5,guided,"What delivery vectors were used to distribute signed malicious application packages abusing the MSIX format and ms-appinstaller, and what user lure was used to drive traffic to the hosting websites?",True,Signed malicious MSIX application packages were distributed via websites accessed through malicious advertisements for legitimate popular software. A separate vector involved phishing through Microsoft Teams (noted for Storm-1674).,medium,"[{'source_id': 'CTI_TEXTS_4', 'page': 1, 'quote': 'These threat actors distribute signed malicious MSIX application packages using websites accessed through malicious advertisements for legitimate popular software.'}, {'source_id': 'CTI_TEXTS_4', 'page': 1, 'quote': 'A second vector of phishing through Microsoft Teams is also in use by Storm-1674.'}]","{'actors': ['Storm-1674'], 'malware': ['Malware kit (MSIX/ms-appinstaller abuse)'], 'cves': [], 'sectors': [], 'regions': [], 'mitre': ['Phishing']}"
6,guided,"Which malware campaign used malicious domains impersonating a legitimate web application to deliver a cryptocurrency-redirecting payload, and what were the observed targeting characteristics?",True,"The CryptoClippy cryptocurrency clipper campaign used malicious domains impersonating WhatsApp Web to trick users into downloading malicious files. The campaign targeted Portuguese speakers and victims were found across manufacturing, IT services, and real estate industries.",medium,"[{'source_id': 'CTI_TEXTS_5', 'page': 1, 'quote': 'the campaign uses a type of malware known as a cryptocurrency clipper ... The malware, which we call CryptoClippy'}, {'source_id': 'CTI_TEXTS_5', 'page': 1, 'quote': 'redirect victims to malicious domains that are impersonating the legitimate WhatsApp Web application'}, {'source_id': 'CTI_TEXTS_5', 'page': 1, 'quote': 'targeting Portuguese speakers'}, {'source_id': 'CTI_TEXTS_5', 'page': 1, 'quote': 'found victims across manufacturing, IT services, and real estate industries'}]","{'actors': ['Unknown threat actors'], 'malware': ['CryptoClippy'], 'cves': [], 'sectors': ['Manufacturing', 'Information technology', 'Real estate'], 'regions': [], 'mitre': []}"
7,guided,"What specific data-manipulation behavior does the cryptocurrency clipper perform, and what is the intended financial outcome for the threat actor?",True,"CryptoClippy monitors the victim’s clipboard for copied cryptocurrency wallet addresses and replaces the legitimate address with the threat actor’s address, causing cryptocurrency to be sent to the threat actor.",high,"[{'source_id': 'CTI_TEXTS_5', 'page': 1, 'quote': 'monitors the victim’s clipboard ... seeks to replace the user’s actual wallet address with the threat actor’s, causing the user to inadvertently send cryptocurrency to the threat actor'}]","{'actors': ['Unknown threat actors'], 'malware': ['CryptoClippy'], 'cves': [], 'sectors': [], 'regions': [], 'mitre': []}"
8,guided,"Which ransomware operation is linked to multiple rebrands and a splinter relationship with another ransomware group, and what are the named rebrands and linkage described?",True,"Quantum ransomware is linked to the Quantum Locker operation and has had rebrands including AstroLocker, MountLocker, and XingLocker. It is described as a splinter group from Conti, and the operation was taken over by “Conti Team Two.”",medium,"[{'source_id': 'CTI_TEXTS_2', 'page': 1, 'quote': 'Quantum ransomware is linked to the Quantum Locker operation. Quantum Locker has had a few rebrands (AstroLocker, MountLocker, and XingLocker).'}, {'source_id': 'CTI_TEXTS_2', 'page': 1, 'quote': 'AdvIntel ... confirmed that Quantum is a splinter group from Conti ... taken over by Conti Team Two'}]","{'actors': ['Quantum Locker', 'Conti', 'Conti Team Two'], 'malware': ['Quantum ransomware'], 'cves': [], 'sectors': [], 'regions': [], 'mitre': []}"
9,guided,How does the call-back phishing method described enable initial access and subsequent network compromise using legitimate remote access software?,True,"In the described call-back phishing (BazarCall) method, victims receive emails alleging a paid subscription is set for renewal and are urged to call a phone number to cancel. During the call, the threat actor uses social engineering to convince the victim to start a remote access session using legitimate software controlled by the intruder, enabling the intruder to attempt to compromise the victim’s network while the victim is distracted.",medium,"[{'source_id': 'CTI_TEXTS_2', 'page': 1, 'quote': 'BazarCall ... involves emailing victims ... renewal can be cancelled if the victim calls a specific number.'}, {'source_id': 'CTI_TEXTS_2', 'page': 1, 'quote': 'convinces the victim via social engineering to start a remote access session by the use of legitimate software controlled by a network intruder'}]","{'actors': ['Quantum ransomware'], 'malware': [], 'cves': [], 'sectors': [], 'regions': [], 'mitre': ['Social Engineering']}"
10,guided,"Which organizations and sectors are described as victims of a ransomware group that exploited a managed file transfer vulnerability, and what types of data were stolen in one described breach?",True,"Clop operators exploited a SolarWinds Serv-U vulnerability to breach corporate networks and deliver Clop ransomware. A described victim was a maritime services company headquartered in Singapore. In that breach, stolen data included classified proprietary commercial information and employee data such as bank account details, payroll information, passports, email addresses, and internal correspondence.",medium,"[{'source_id': 'CTI_TEXTS_6', 'page': 1, 'quote': 'Clop operators ... exploited a SolarWinds Serv-U vulnerability to breach corporate networks and deliver the Clop ransomware'}, {'source_id': 'CTI_TEXTS_6', 'page': 1, 'quote': 'A maritime services giant with headquarters in Singapore also fell prey to Clop'}, {'source_id': 'CTI_TEXTS_6', 'page': 1, 'quote': 'steal classified proprietary commercial information and employee data that included bank account details, payroll information, passports, email addresses, and internal correspondence'}]","{'actors': ['Clop'], 'malware': ['Clop ransomware'], 'cves': ['CVE-2021-35211'], 'sectors': ['Maritime'], 'regions': ['Singapore'], 'mitre': []}"
11,guided,"Which CVE enabled remote code execution with elevated privileges used to deliver ransomware in the described campaign, and what product components were affected?",True,"CVE-2021-35211 enabled remote code execution with elevated privileges in SolarWinds Serv-U Managed File Transfer and Serv-U Secure FTP, and was used by Clop operators to breach networks and deliver Clop ransomware.",high,"[{'source_id': 'CTI_TEXTS_6', 'page': 1, 'quote': 'The Serv-U Managed File Transfer and Serv-U Secure FTP remote code execution (RCE) vulnerability, tracked as CVE-2021-35211, allowed RCE on the vulnerable server with elevated privileges.'}]","{'actors': ['Clop'], 'malware': ['Clop ransomware'], 'cves': ['CVE-2021-35211'], 'sectors': [], 'regions': [], 'mitre': []}"
12,guided,"Which vulnerability allows keystroke injection via a spoofed Bluetooth keyboard across multiple operating systems, and what attacker interaction is required for pairing?",True,"CVE-2023-45866 allows keystroke injection by tricking the Bluetooth host state-machine into pairing with a fake keyboard without user confirmation, enabling an attacker to inject keystrokes on macOS, iOS, Android, and Linux targets.",medium,"[{'source_id': 'CTI_TEXTS_5A', 'page': 1, 'quote': 'Tracked as CVE-2023-45866 ... tricking the Bluetooth host state-machine into pairing with a fake keyboard without user confirmation.'}, {'source_id': 'CTI_TEXTS_5A', 'page': 1, 'quote': 'critical Bluetooth security vulnerability ... on macOS, iOS, Android, and Linux device platforms'}]","{'actors': [], 'malware': [], 'cves': ['CVE-2023-45866'], 'sectors': [], 'regions': [], 'mitre': []}"
13,guided,"Which actively exploited browser zero-day vulnerabilities were reported by a specific threat analysis team, and what exploitation status was disclosed?",True,"Google’s Threat Analysis Group (TAG) reported and disclosed that CVE-2022-2856 and CVE-2023-7024 were exploited in the wild (i.e., had active exploitation).",high,"[{'source_id': 'CTI_TEXTS_7', 'page': 1, 'quote': 'Google has patched ... actively exploited zero-day ... tracked as CVE-2022-2856'}, {'source_id': 'CTI_TEXTS_7', 'page': 1, 'quote': 'Google credits ... Google Threat Analysis Group (TAG) for reporting the zero-day bug'}, {'source_id': 'CTI_TEXTS_8', 'page': 1, 'quote': 'The vulnerability ... CVE-2023-7024 ... has been exploited in the wild'}, {'source_id': 'CTI_TEXTS_8', 'page': 1, 'quote': ""Clément Lecigne and Vlad Stolyarov of Google's Threat Analysis Group (TAG) have been credited with discovering and reporting the flaw""}]","{'actors': ['Google Threat Analysis Group (TAG)'], 'malware': [], 'cves': ['CVE-2022-2856', 'CVE-2023-7024'], 'sectors': [], 'regions': [], 'mitre': []}"
14,guided,"Which vulnerability requires a pre-established foothold to exploit for privilege escalation, and what operating system components are named as affected?",True,"CVE-2022-22047 is an elevation-of-privileges vulnerability in the Windows Client Server Runtime Subsystem (CSRSS) that requires adversaries to already have a pre-established foothold on the system, and affects Windows 11 (and earlier Windows versions) and Windows Server versions including Server 2022 and earlier.",medium,"[{'source_id': 'CTI_TEXTS_9', 'page': 1, 'quote': 'concerns CVE-2022-22047 ... exposes Windows Client Server Runtime Subsystem (CSRSS)'}, {'source_id': 'CTI_TEXTS_9', 'page': 1, 'quote': 'allows adversaries with a pre-established foothold on a targeted system to execute code as an unprivileged user'}]","{'actors': ['CISA'], 'malware': [], 'cves': ['CVE-2022-22047'], 'sectors': ['Government'], 'regions': ['United States'], 'mitre': []}"
15,guided,"Which actors are described as selling or offering a malware kit as a service for a specific Windows packaging/installation pathway, and what is the implication for downstream ransomware risk?",True,Multiple cybercriminals are described as selling a malware kit as a service that abuses the MSIX file format and ms-appinstaller protocol handler. The text states this access vector is used to distribute malware that may lead to ransomware distribution.,medium,"[{'source_id': 'CTI_TEXTS_4', 'page': 1, 'quote': 'Multiple cybercriminals are also selling a malware kit as a service that abuses the MSIX file format and ms-appinstaller protocol handler.'}, {'source_id': 'CTI_TEXTS_4', 'page': 1, 'quote': 'as an access vector for malware that may lead to ransomware distribution'}]","{'actors': ['Cybercriminals (unspecified)'], 'malware': ['Malware kit (MSIX/ms-appinstaller abuse)'], 'cves': [], 'sectors': [], 'regions': [], 'mitre': []}"
16,guided,"Which actors are associated with distributing Clop ransomware via a worm-compromised victim pathway, and what other group association is stated?",True,"Microsoft Security reported that DEV-0950 distributed Clop in a campaign targeting one of the victims of the Raspberry Robin worm, and DEV-0950 is described as a ransomware group that appears to be associated with FIN11 (also known as TA505).",medium,"[{'source_id': 'CTI_TEXTS_6', 'page': 1, 'quote': 'Microsoft Security reported that DEV-0950, a ransomware group that appears to be associated with the cybercriminal group FIN11 (aka TA505), distributed Clop in a campaign that targeted one of the victims of the Raspberry Robin worm.'}]","{'actors': ['DEV-0950', 'FIN11', 'TA505'], 'malware': ['Clop ransomware', 'Raspberry Robin worm'], 'cves': [], 'sectors': [], 'regions': [], 'mitre': []}"
