q_id,category,system,question,gold_answer,prediction,Exact,Strict-Exact,F1,BLEU,ROUGE1,ROUGEL,BERT-F1,Halluc-Prec,Unknown,Answered,time_sec
3,simple,HRAG,What is the incident type for microsoft-ti-ms-appinstaller-mid-nov-2023?,intrusion,intrusion,1.0,1.0,1.0,0.0,1.0,1.0,1.0000001192092896,1.0,0.0,1.0,15.039054322056472
4,simple,RAG,What date is stored on incident microsoft-ti-ms-appinstaller-mid-nov-2023?,2023-11-01,mid-November 2023,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.8112272024154663,0.0,0.0,1.0,1.7686618091538548
4,simple,GRAG,What date is stored on incident microsoft-ti-ms-appinstaller-mid-nov-2023?,2023-11-01,"November 1, 2023",0.0,0.0,0.0,12.44023474812678,0.3333333333333333,0.3333333333333333,0.810830295085907,0.0,0.0,1.0,21.398719841614366
4,simple,AGRAG,What date is stored on incident microsoft-ti-ms-appinstaller-mid-nov-2023?,2023-11-01,2023-11-01,1.0,1.0,1.0,100.00000000000004,1.0,1.0,0.9999998211860657,1.0,0.0,1.0,6.307507359422743
4,simple,HRAG,What date is stored on incident microsoft-ti-ms-appinstaller-mid-nov-2023?,2023-11-01,2023-11-01,1.0,1.0,1.0,100.00000000000004,1.0,1.0,0.9999998211860657,1.0,0.0,1.0,24.144341408275068
5,simple,RAG,What tactic is assigned to technique T1566?,Initial Access,I don't know. The provided context does not contain specific information about MITRE ATT&CK technique T1566 or its assigned tactic.,0.0,0.0,0.0,0.0,0.0,0.0,0.8000563979148865,0.0,0.0,1.0,2.7816256964579225
5,simple,GRAG,What tactic is assigned to technique T1566?,Initial Access,T1566 is assigned to the Initial Access tactic.,1.0,0.0,0.4,9.535414040914192,0.4,0.4,0.8465411067008972,0.25,0.0,1.0,10.705638786777854
5,simple,AGRAG,What tactic is assigned to technique T1566?,Initial Access,Initial Access,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,11.589149291627109
5,simple,HRAG,What tactic is assigned to technique T1566?,Initial Access,Initial Access,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,26.52746954280883
6,simple,RAG,What tactic is assigned to technique T1204?,Execution,I don't know. The provided context does not contain specific information about technique T1204 or its assigned tactic.,0.0,0.0,0.0,0.0,0.0,0.0,0.8043545484542847,0.0,0.0,1.0,2.810013269074261
6,simple,GRAG,What tactic is assigned to technique T1204?,Execution,T1204 is assigned to the **Execution** tactic.,1.0,0.0,0.0,3.3864985683445354,0.25,0.25,0.8038033843040466,0.0,0.0,1.0,18.108289250172675
6,simple,AGRAG,What tactic is assigned to technique T1204?,Execution,Execution,1.0,1.0,1.0,0.0,1.0,1.0,0.9999997615814209,1.0,0.0,1.0,3.9952306039631367
6,simple,HRAG,What tactic is assigned to technique T1204?,Execution,Execution,1.0,1.0,1.0,0.0,1.0,1.0,0.9999997615814209,1.0,0.0,1.0,13.04112225677818
7,simple,RAG,What framework is set on mitigation Disable ms-appinstaller protocol handler by default?,Product Security Configuration,The provided context does not specify a security framework for this mitigation. It only states that Microsoft disabled the ms-appinstaller protocol handler by default as a direct response to observed threat actor activity abusing it for malware distribution.,0.0,0.0,0.048780487804878044,0.0,0.047619047619047616,0.047619047619047616,0.8360485434532166,0.02631578947368421,0.0,1.0,4.847273718565702
7,simple,GRAG,What framework is set on mitigation Disable ms-appinstaller protocol handler by default?,Product Security Configuration,Product Security Configuration,1.0,1.0,1.0,0.0,1.0,1.0,1.000000238418579,1.0,0.0,1.0,18.03375389892608
7,simple,AGRAG,What framework is set on mitigation Disable ms-appinstaller protocol handler by default?,Product Security Configuration,Product Security Configuration,1.0,1.0,1.0,0.0,1.0,1.0,1.000000238418579,1.0,0.0,1.0,12.222084874287248
7,simple,HRAG,What framework is set on mitigation Disable ms-appinstaller protocol handler by default?,Product Security Configuration,Product Security Configuration,1.0,1.0,1.0,0.0,1.0,1.0,1.000000238418579,1.0,0.0,1.0,10.947842615656555
8,simple,RAG,What family is set for malware FalseFont?,Backdoor,"APT33 (also known as Elfin, Refined Kitten, and Peach Sandstorm)",0.0,0.0,0.0,0.0,0.0,0.0,0.7943905591964722,0.0,0.0,1.0,5.015623458661139
8,simple,GRAG,What family is set for malware FalseFont?,Backdoor,FalseFont is classified in the Backdoor family.,1.0,0.0,0.25,5.522397783539471,0.25,0.25,0.8449411392211914,0.14285714285714285,0.0,1.0,15.297620956785977
8,simple,AGRAG,What family is set for malware FalseFont?,Backdoor,Backdoor,1.0,1.0,1.0,0.0,1.0,1.0,1.0000003576278687,1.0,0.0,1.0,13.134590731933713
8,simple,HRAG,What family is set for malware FalseFont?,Backdoor,Backdoor,1.0,1.0,1.0,0.0,1.0,1.0,1.0000003576278687,1.0,0.0,1.0,24.577463360503316
9,simple,RAG,What sponsor is set for threat actor Peach Sandstorm?,Iran,"Based on the context, Peach Sandstorm is an Iranian threat actor acting in support of Iranian state interests.",1.0,0.0,0.0,0.0,0.0,0.0,0.8021095395088196,0.0,0.0,1.0,4.619269954971969
9,simple,GRAG,What sponsor is set for threat actor Peach Sandstorm?,Iran,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.913569614291191
9,simple,AGRAG,What sponsor is set for threat actor Peach Sandstorm?,Iran,Iran,1.0,1.0,1.0,0.0,1.0,1.0,1.0000001192092896,1.0,0.0,1.0,10.97224928997457
9,simple,HRAG,What sponsor is set for threat actor Peach Sandstorm?,Iran,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.969044757075608
10,simple,RAG,What motivation string is stored on threat actor Flax Typhoon?,espionage,I don't know. The provided context does not mention any specific motivation string stored by Flax Typhoon. It only describes their motivation as likely espionage against Taiwanese organizations.,1.0,0.0,0.0689655172413793,1.199348129252962,0.06666666666666667,0.06666666666666667,0.8065862655639648,0.03571428571428571,0.0,1.0,4.065412471070886
10,simple,GRAG,What motivation string is stored on threat actor Flax Typhoon?,espionage,"The motivation string stored for threat actor Flax Typhoon is ""espionage"".",1.0,0.0,0.0,2.8398387225677895,0.16666666666666669,0.16666666666666669,0.8112573623657227,0.0,0.0,1.0,47.24106081575155
10,simple,AGRAG,What motivation string is stored on threat actor Flax Typhoon?,espionage,espionage,1.0,1.0,1.0,0.0,1.0,1.0,0.9999996423721313,1.0,0.0,1.0,11.829417023807764
10,simple,HRAG,What motivation string is stored on threat actor Flax Typhoon?,espionage,espionage,1.0,1.0,1.0,0.0,1.0,1.0,0.9999996423721313,1.0,0.0,1.0,22.26491440460086
11,simple,RAG,What ISO2 code is stored for the country Taiwan node?,TW,I don't know. The provided context does not contain any information about ISO2 codes for Taiwan or any country codes.,0.0,0.0,0.0,0.0,0.0,0.0,0.8070327639579773,0.0,0.0,1.0,2.695938555523753
11,simple,GRAG,What ISO2 code is stored for the country Taiwan node?,TW,The ISO2 code for Taiwan is **TW**.,1.0,0.0,0.0,3.3864985683445354,0.25,0.25,0.8086345791816711,0.0,0.0,1.0,4.423493660055101
11,simple,AGRAG,What ISO2 code is stored for the country Taiwan node?,TW,TW,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,4.200249535962939
11,simple,HRAG,What ISO2 code is stored for the country Taiwan node?,TW,TW,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,13.359311327338219
12,simple,RAG,What CVSS rating is stated in CVE-2021-36260 summary?,9.8/10,9.8 out of 10.,0.0,0.0,0.0,12.703318703865365,0.7499999999999999,0.7499999999999999,0.9545857906341553,0.0,0.0,1.0,2.1649684431031346
12,simple,GRAG,What CVSS rating is stated in CVE-2021-36260 summary?,9.8/10,9.8/10,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,22.350929537788033
12,simple,AGRAG,What CVSS rating is stated in CVE-2021-36260 summary?,9.8/10,Critical 9.8/10,1.0,0.0,0.6666666666666666,59.460355750136046,0.8571428571428571,0.8571428571428571,0.9690011739730835,0.5,0.0,1.0,14.333005730062723
12,simple,HRAG,What CVSS rating is stated in CVE-2021-36260 summary?,9.8/10,critical 9.8/10 by NIST,1.0,0.0,0.4,30.213753973567677,0.6666666666666666,0.6666666666666666,0.9214451909065247,0.25,0.0,1.0,42.03255488909781
13,simple,RAG,What incident type is set for arete-trigona-cve-2021-40539-observed?,ransomware,"Based on the provided context, there is no information about a specific incident type classification for the Arete report on Trigona exploiting CVE-2021-40539. The context only states that Trigona was observed exploiting this vulnerability for initial access, but does not specify an incident type.",0.0,0.0,0.0,0.0,0.0,0.0,0.7852380275726318,0.0,0.0,1.0,2.3031170833855867
13,simple,GRAG,What incident type is set for arete-trigona-cve-2021-40539-observed?,ransomware,Ransomware,1.0,1.0,1.0,0.0,1.0,1.0,0.8156494498252869,1.0,0.0,1.0,24.0264828260988
13,simple,AGRAG,What incident type is set for arete-trigona-cve-2021-40539-observed?,ransomware,ransomware,1.0,1.0,1.0,0.0,1.0,1.0,1.0000001192092896,1.0,0.0,1.0,11.709329279139638
13,simple,HRAG,What incident type is set for arete-trigona-cve-2021-40539-observed?,ransomware,ransomware,1.0,1.0,1.0,0.0,1.0,1.0,1.0000001192092896,1.0,0.0,1.0,17.774936771951616
14,simple,RAG,What is the double_extortion value on arete-trigona-cve-2021-40539-observed?,true,"I don't know. The provided context does not contain a specific ""double_extortion"" value for arete-trigona-cve-2021-40539-observed. While the documents mention triple extortion tactics and confirm Trigona exploited CVE-2021-40539 in an Arete report, no explicit double_extortion value is given.",0.0,0.0,0.0,0.0,0.0,0.0,0.7847491502761841,0.0,0.0,1.0,3.515338105149567
14,simple,GRAG,What is the double_extortion value on arete-trigona-cve-2021-40539-observed?,true,The double_extortion value is **True**.,1.0,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.8044055700302124,0.0,0.0,1.0,19.96512388344854
14,simple,AGRAG,What is the double_extortion value on arete-trigona-cve-2021-40539-observed?,true,true,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,7.063500112853944
14,simple,HRAG,What is the double_extortion value on arete-trigona-cve-2021-40539-observed?,true,True,1.0,1.0,1.0,0.0,1.0,1.0,0.9997830390930176,1.0,0.0,1.0,18.099562485702336
15,simple,RAG,What is the incident type for inc-text-1-hikvision-cve-2021-36260?,vulnerability_exploitation_interest,"I don't know. The provided context does not contain information about the specific incident ID ""inc-text-1-hikvision-cve-2021-36260"" or CVE-2021-36260. While it mentions a Hikvision command injection vulnerability and unpatched devices, it does not identify the CVE number or incident type for the specific incident you're asking about.",0.0,0.0,0.0,0.6258807799153787,0.03389830508474576,0.03389830508474576,0.7920835018157959,0.0,0.0,1.0,2.211213261820376
15,simple,GRAG,What is the incident type for inc-text-1-hikvision-cve-2021-36260?,vulnerability_exploitation_interest,The incident type is vulnerability exploitation interest.,1.0,0.0,0.0,7.267884212102741,0.6,0.6,0.8435990810394287,0.0,0.0,1.0,30.71466791536659
15,simple,AGRAG,What is the incident type for inc-text-1-hikvision-cve-2021-36260?,vulnerability_exploitation_interest,vulnerability_exploitation_interest,1.0,1.0,1.0,100.00000000000004,1.0,1.0,1.0,1.0,0.0,1.0,6.61982159409672
15,simple,HRAG,What is the incident type for inc-text-1-hikvision-cve-2021-36260?,vulnerability_exploitation_interest,vulnerability_exploitation_interest,1.0,1.0,1.0,100.00000000000004,1.0,1.0,1.0,1.0,0.0,1.0,19.543373180553317
16,single_hop,RAG,Which motivation type is linked from Clop via motivated_by?,financial,Extortion,0.0,0.0,0.0,0.0,0.0,0.0,0.863710880279541,0.0,0.0,1.0,17.733163823373616
16,single_hop,GRAG,Which motivation type is linked from Clop via motivated_by?,financial,The motivation type linked from Clop via motivated_by is financial.,1.0,0.0,0.0,3.0890553181566975,0.16666666666666669,0.16666666666666669,0.811682939529419,0.0,0.0,1.0,52.210025931708515
16,single_hop,AGRAG,Which motivation type is linked from Clop via motivated_by?,financial,financial,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,11.356399221345782
16,single_hop,HRAG,Which motivation type is linked from Clop via motivated_by?,financial,financial,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,12.238022633828223
17,single_hop,RAG,Which motivation type is linked from Storm-0569 via motivated_by?,financial,financially motivated,1.0,0.0,0.0,0.0,0.0,0.0,0.8821139335632324,0.0,0.0,1.0,3.539572081528604
17,single_hop,GRAG,Which motivation type is linked from Storm-0569 via motivated_by?,financial,Financial,1.0,1.0,1.0,0.0,1.0,1.0,0.9970479607582092,1.0,0.0,1.0,15.703711031004786
17,single_hop,AGRAG,Which motivation type is linked from Storm-0569 via motivated_by?,financial,financial,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,8.960651845671237
17,single_hop,HRAG,Which motivation type is linked from Storm-0569 via motivated_by?,financial,financial,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,23.286742826923728
18,single_hop,RAG,Which tool does Sangria Tempest use that enables MSIX delivery?,MSIX file format,"Based on the provided context, I cannot determine the specific name of the tool used by Sangria Tempest for MSIX delivery. The documents mention that Sangria Tempest is among threat actors ""utilizing the"" (incomplete) and distributing ""signed malicious MSIX application packages"" through a ""malware kit as a service,"" but the tool's name is not specified.",0.0,0.0,0.034482758620689655,0.5398548275054964,0.03389830508474576,0.03389830508474576,0.800779402256012,0.03636363636363636,0.0,1.0,3.287668108008802
18,single_hop,GRAG,Which tool does Sangria Tempest use that enables MSIX delivery?,MSIX file format,"Based on the search results, Sangria Tempest uses the **MSIX file format** tool to enable MSIX delivery.",1.0,0.0,0.2,6.12957497932821,0.3,0.3,0.8571469187736511,0.11764705882352941,0.0,1.0,64.02814526855946
18,single_hop,AGRAG,Which tool does Sangria Tempest use that enables MSIX delivery?,MSIX file format,MSIX file format,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,13.27870174869895
18,single_hop,HRAG,Which tool does Sangria Tempest use that enables MSIX delivery?,MSIX file format,ms-appinstaller URI scheme (App Installer),0.0,0.0,0.0,0.0,0.0,0.0,0.8344981074333191,0.0,0.0,1.0,66.88919148407876
19,single_hop,RAG,Which tool does Storm-1674 use as a distribution access vector?,ms-appinstaller URI scheme (App Installer),Microsoft Teams,0.0,0.0,0.0,0.0,0.0,0.0,0.8282978534698486,0.0,0.0,1.0,14.127756355330348
19,single_hop,GRAG,Which tool does Storm-1674 use as a distribution access vector?,ms-appinstaller URI scheme (App Installer),Storm-1674 uses the **ms-appinstaller URI scheme (App Installer)** as a distribution access vector.,1.0,0.0,0.33333333333333337,29.15369229944521,0.5714285714285715,0.5714285714285715,0.9041370153427124,0.23076923076923078,0.0,1.0,54.35383485816419
19,single_hop,AGRAG,Which tool does Storm-1674 use as a distribution access vector?,ms-appinstaller URI scheme (App Installer),Storm-1674 uses the ms-appinstaller URI scheme (App Installer) and the MSIX file format as distribution access vectors.,1.0,0.0,0.45454545454545453,29.15369229944521,0.4799999999999999,0.4799999999999999,0.8954142332077026,0.29411764705882354,0.0,1.0,7.211997788399458
19,single_hop,HRAG,Which tool does Storm-1674 use as a distribution access vector?,ms-appinstaller URI scheme (App Installer),ms-appinstaller URI scheme (App Installer),1.0,1.0,1.0,100.00000000000004,1.0,1.0,1.0,1.0,0.0,1.0,66.35301230661571
20,single_hop,RAG,Which technique is used by incident microsoft-ti-ms-appinstaller-mid-nov-2023 for Initial Access?,Phishing,**Phishing (Spearphishing Link)** that abuses the **ms-appinstaller URI scheme** (T1566.002) The attack uses malicious links containing the `ms-appinstaller://` protocol handler to trigger the Windows App Installer and distribute malware.,1.0,0.0,0.0,0.7772751558853214,0.06060606060606061,0.06060606060606061,0.799750804901123,0.0,0.0,1.0,10.257453455589712
20,single_hop,GRAG,Which technique is used by incident microsoft-ti-ms-appinstaller-mid-nov-2023 for Initial Access?,Phishing,T1566 Phishing,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.8775933384895325,0.5,0.0,1.0,19.279300316236913
20,single_hop,AGRAG,Which technique is used by incident microsoft-ti-ms-appinstaller-mid-nov-2023 for Initial Access?,Phishing,"User Execution (T1204), Phishing (T1566)",1.0,0.0,0.33333333333333337,4.196114906296549,0.33333333333333337,0.33333333333333337,0.8413842916488647,0.2,0.0,1.0,11.165829479694366
20,single_hop,HRAG,Which technique is used by incident microsoft-ti-ms-appinstaller-mid-nov-2023 for Initial Access?,Phishing,"Phishing, User Execution",1.0,0.0,0.0,15.97357760615681,0.5,0.5,0.8863235712051392,0.0,0.0,1.0,34.25566174276173
21,single_hop,RAG,Which technique is used by incident microsoft-ti-ms-appinstaller-mid-nov-2023 for Initial Access besides phishing?,User Execution,Malicious advertisements on websites for legitimate popular software.,0.0,0.0,0.0,0.0,0.0,0.0,0.8253471851348877,0.0,0.0,1.0,3.1108416290953755
21,single_hop,GRAG,Which technique is used by incident microsoft-ti-ms-appinstaller-mid-nov-2023 for Initial Access besides phishing?,User Execution,"**Drive-by Compromise (T1189)** The incident exploited the MSIX App Installer protocol handler (ms-appinstaller) through malicious websites and malvertising, where visiting a compromised site would trigger automatic installation attempts of malicious packages without traditional phishing.",0.0,0.0,0.0,0.0,0.0,0.0,0.7921274900436401,0.0,0.0,1.0,41.74050221592188
21,single_hop,AGRAG,Which technique is used by incident microsoft-ti-ms-appinstaller-mid-nov-2023 for Initial Access besides phishing?,User Execution,User Execution (T1204) is used for Initial Access besides phishing.,1.0,0.0,0.33333333333333337,6.178110636313396,0.33333333333333337,0.33333333333333337,0.8657457232475281,0.2,0.0,1.0,11.488614042289555
21,single_hop,HRAG,Which technique is used by incident microsoft-ti-ms-appinstaller-mid-nov-2023 for Initial Access besides phishing?,User Execution,User Execution,1.0,1.0,1.0,0.0,1.0,1.0,0.9999997615814209,1.0,0.0,1.0,68.23129283357412
22,single_hop,RAG,Which malware is involved in incident microsoft-ti-ms-appinstaller-mid-nov-2023?,Unspecified malware delivered via ms-appinstaller/MSIX,"Based on the provided context, no specific malware name is mentioned. The text only describes that the ms-appinstaller protocol handler was abused as an access vector for malware that ""may lead to ransomware distribution,"" but does not identify the actual malware payload or family name.",0.0,0.0,0.039999999999999994,0.8496070958802302,0.11320754716981131,0.11320754716981131,0.8603965640068054,0.06666666666666667,0.0,1.0,3.823521859012544
22,single_hop,GRAG,Which malware is involved in incident microsoft-ti-ms-appinstaller-mid-nov-2023?,Unspecified malware delivered via ms-appinstaller/MSIX,Unspecified malware delivered via ms-appinstaller/MSIX.,1.0,0.0,0.8000000000000002,84.08964152537145,1.0,1.0,0.9863115549087524,0.8,0.0,1.0,16.349844777025282
22,single_hop,AGRAG,Which malware is involved in incident microsoft-ti-ms-appinstaller-mid-nov-2023?,Unspecified malware delivered via ms-appinstaller/MSIX,Unspecified malware delivered via ms-appinstaller/MSIX.,1.0,0.0,0.8000000000000002,84.08964152537145,1.0,1.0,0.9863115549087524,0.8,0.0,1.0,7.1239094492048025
22,single_hop,HRAG,Which malware is involved in incident microsoft-ti-ms-appinstaller-mid-nov-2023?,Unspecified malware delivered via ms-appinstaller/MSIX,Unspecified malware delivered via ms-appinstaller/MSIX,1.0,1.0,1.0,100.00000000000004,1.0,1.0,1.0,1.0,0.0,1.0,32.26360884588212
23,single_hop,RAG,Which capability is leveraged by Flax Typhoon?,Living off the Land,"Espionage, leveraging built-in operating system tools and normally benign software to gain and maintain long-term network access.",0.0,0.0,0.0,0.0,0.0,0.0,0.817522406578064,0.0,0.0,1.0,18.012446113862097
23,single_hop,GRAG,Which capability is leveraged by Flax Typhoon?,Living off the Land,"Flax Typhoon leverages the **Living off the Land** capability, which involves using built-in operating system tools and normally benign software to achieve malicious objectives while minimizing the use of custom malware.",1.0,0.0,0.1142857142857143,6.237923061531353,0.2222222222222222,0.2222222222222222,0.8538835644721985,0.12903225806451613,0.0,1.0,15.991754272021353
23,single_hop,AGRAG,Which capability is leveraged by Flax Typhoon?,Living off the Land,"Flax Typhoon leverages the ""Living off the Land"" capability, which involves using built-in operating system tools and benign software for malicious objectives with minimal custom malware.",1.0,0.0,0.13333333333333336,7.772174600740504,0.25806451612903225,0.25806451612903225,0.845700740814209,0.11538461538461539,0.0,1.0,12.898547886870801
23,single_hop,HRAG,Which capability is leveraged by Flax Typhoon?,Living off the Land,Living off the Land,1.0,1.0,1.0,100.00000000000004,1.0,1.0,1.000000238418579,1.0,0.0,1.0,17.807136869058013
24,single_hop,RAG,Which country is the victim Dozens of organizations in Taiwan located in?,Taiwan,Taiwan,1.0,1.0,1.0,0.0,1.0,1.0,0.9999998807907104,1.0,0.0,1.0,3.1470870720222592
24,single_hop,GRAG,Which country is the victim Dozens of organizations in Taiwan located in?,Taiwan,Taiwan (TW),1.0,0.0,0.6666666666666666,15.97357760615681,0.6666666666666666,0.6666666666666666,0.9000884890556335,0.5,0.0,1.0,16.513839818537235
24,single_hop,AGRAG,Which country is the victim Dozens of organizations in Taiwan located in?,Taiwan,Taiwan (TW),1.0,0.0,0.6666666666666666,15.97357760615681,0.6666666666666666,0.6666666666666666,0.9000884890556335,0.5,0.0,1.0,7.316155942156911
24,single_hop,HRAG,Which country is the victim Dozens of organizations in Taiwan located in?,Taiwan,Taiwan,1.0,1.0,1.0,0.0,1.0,1.0,0.9999998807907104,1.0,0.0,1.0,15.057921182364225
25,single_hop,RAG,Which technique is linked to incident microsoft_blog_flax_typhoon_incident with phase Defense Evasion?,System Binary Proxy Execution,Living Off the Land (LOLBAS) - using built-in OS tools and benign software to evade detection.,0.0,0.0,0.0,0.0,0.0,0.0,0.8212209939956665,0.0,0.0,1.0,6.822963437065482
25,single_hop,GRAG,Which technique is linked to incident microsoft_blog_flax_typhoon_incident with phase Defense Evasion?,System Binary Proxy Execution,T1218: System Binary Proxy Execution,1.0,0.0,0.888888888888889,50.81327481546149,0.888888888888889,0.888888888888889,0.9177790880203247,0.8,0.0,1.0,35.214745161123574
25,single_hop,AGRAG,Which technique is linked to incident microsoft_blog_flax_typhoon_incident with phase Defense Evasion?,System Binary Proxy Execution,T1218 (System Binary Proxy Execution),1.0,0.0,0.4444444444444445,41.11336169005198,0.888888888888889,0.888888888888889,0.9226413369178772,0.4,0.0,1.0,11.142811827361584
25,single_hop,HRAG,Which technique is linked to incident microsoft_blog_flax_typhoon_incident with phase Defense Evasion?,System Binary Proxy Execution,System Binary Proxy Execution (T1218),1.0,0.0,0.888888888888889,41.11336169005198,0.888888888888889,0.888888888888889,0.9467244744300842,0.8,0.0,1.0,21.640382998622954
26,single_hop,RAG,Which CVE is exploited by malware Trigona?,CVE-2021-40539,CVE-2021-40539,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.2382487449795008
26,single_hop,GRAG,Which CVE is exploited by malware Trigona?,CVE-2021-40539,CVE-2021-40539,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,41.870001905597746
26,single_hop,AGRAG,Which CVE is exploited by malware Trigona?,CVE-2021-40539,CVE-2021-40539,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,10.449365872889757
26,single_hop,HRAG,Which CVE is exploited by malware Trigona?,CVE-2021-40539,CVE-2021-40539,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,23.247776676900685
27,single_hop,RAG,Which CVE is exploited in incident incident:CVE-2024-0507?,CVE-2024-0507,I don't know. The provided context does not mention CVE-2024-0507.,1.0,0.0,0.0,10.571070857151538,0.375,0.375,0.8286890983581543,0.0,0.0,1.0,1.841294196434319
27,single_hop,GRAG,Which CVE is exploited in incident incident:CVE-2024-0507?,CVE-2024-0507,CVE-2024-0507,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,74.63439434207976
27,single_hop,AGRAG,Which CVE is exploited in incident incident:CVE-2024-0507?,CVE-2024-0507,The CVE exploited in incident incident:CVE-2024-0507 is CVE-2024-0507.,1.0,0.0,0.0,9.78237574896145,0.375,0.375,0.8321292996406555,0.0,0.0,1.0,11.888783255591989
27,single_hop,HRAG,Which CVE is exploited in incident incident:CVE-2024-0507?,CVE-2024-0507,CVE-2024-0507,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,27.373724414967
28,single_hop,RAG,Which technique is used by incident incident:CVE-2024-0200 for Credential Access?,Unsecured Credentials,I don't know. The provided context does not contain any information about CVE-2024-0200.,0.0,0.0,0.0,0.0,0.0,0.0,0.7969846725463867,0.0,0.0,1.0,1.5852952636778355
