q_id,category,system,question,gold_answer,prediction,Exact,Strict-Exact,F1,BLEU,ROUGE1,ROUGEL,BERT-F1,Halluc-Prec,Unknown,Answered,time_sec
7,simple,GRAG,What date is set for incident royal-ramp-up-2022-09?,2022-09-01,"The date set for incident royal-ramp-up-2022-09 is September 1, 2022.",0.0,0.0,0.0,6.285596338261262,0.23529411764705882,0.23529411764705882,0.8036862015724182,0.0,0.0,1.0,3.296949570067227
7,simple,AGRAG,What date is set for incident royal-ramp-up-2022-09?,2022-09-01,2022-09-01,1.0,1.0,1.0,100.00000000000004,1.0,1.0,1.0,1.0,0.0,1.0,2.770179229788482
7,simple,HRAG,What date is set for incident royal-ramp-up-2022-09?,2022-09-01,2022-09-01,1.0,1.0,1.0,100.00000000000004,1.0,1.0,1.0,1.0,0.0,1.0,2.5585980536416173
8,simple,RAG,What first_seen date is set for incident-to-CVE link on CVE-2022-34713?,2022-08-01,The provided context does not include the first_seen date set for the incident-to-CVE link on CVE-2022-34713.,0.0,0.0,0.0,1.8160849415439309,0.08333333333333333,0.08333333333333333,0.7548710703849792,0.0,0.0,1.0,0.944970223121345
8,simple,GRAG,What first_seen date is set for incident-to-CVE link on CVE-2022-34713?,2022-08-01,"The first_seen date set for the incident-to-CVE link on CVE-2022-34713 is August 1, 2022.",0.0,0.0,0.0,2.276859592073037,0.09090909090909091,0.09090909090909091,0.7774571776390076,0.0,0.0,1.0,3.440512942150235
8,simple,AGRAG,What first_seen date is set for incident-to-CVE link on CVE-2022-34713?,2022-08-01,The first_seen date is 2022-08-01.,1.0,0.0,0.0,31.702331385234313,0.5454545454545454,0.5454545454545454,0.8380075693130493,0.0,0.0,1.0,2.978684976696968
8,simple,HRAG,What first_seen date is set for incident-to-CVE link on CVE-2022-34713?,2022-08-01,2022-08-01,1.0,1.0,1.0,100.00000000000004,1.0,1.0,1.0,1.0,0.0,1.0,3.1830688482150435
9,simple,RAG,What status is recorded for Patch Management mitigating INC-CVE-2022-34713-2022-08?,recommended,The status recorded for Patch Management mitigating INC-CVE-2022-34713-2022-08 is not provided in the given context.,0.0,0.0,0.0,0.0,0.0,0.0,0.7818218469619751,0.0,0.0,1.0,1.1863928344100714
9,simple,GRAG,What status is recorded for Patch Management mitigating INC-CVE-2022-34713-2022-08?,recommended,The status recorded for Patch Management mitigating INC-CVE-2022-34713-2022-08 is recommended.,1.0,0.0,0.0,2.2869567780619007,0.125,0.125,0.775887668132782,0.0,0.0,1.0,3.7670237785205245
9,simple,AGRAG,What status is recorded for Patch Management mitigating INC-CVE-2022-34713-2022-08?,recommended,recommended,1.0,1.0,1.0,0.0,1.0,1.0,1.000000238418579,1.0,0.0,1.0,3.146340019069612
9,simple,HRAG,What status is recorded for Patch Management mitigating INC-CVE-2022-34713-2022-08?,recommended,recommended,1.0,1.0,1.0,0.0,1.0,1.0,1.000000238418579,1.0,0.0,1.0,3.639037948101759
10,simple,RAG,What motivation type is stored for threat actor EXOTIC LILY?,financial,The motivation type stored for threat actor EXOTIC LILY is financially motivated.,1.0,0.0,0.0,0.0,0.0,0.0,0.8173662424087524,0.0,0.0,1.0,1.0186352953314781
10,simple,GRAG,What motivation type is stored for threat actor EXOTIC LILY?,financial,There is no information available regarding the motivation type for the threat actor EXOTIC LILY.,0.0,0.0,0.0,0.0,0.0,0.0,0.8150568604469299,0.0,0.0,1.0,3.53146121930331
10,simple,AGRAG,What motivation type is stored for threat actor EXOTIC LILY?,financial,financial,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.9723279708996415
10,simple,HRAG,What motivation type is stored for threat actor EXOTIC LILY?,financial,financial,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,6.1467786421999335
11,simple,RAG,What sponsor value is set for threat actor Peach Sandstorm?,Iran,The sponsor value set for threat actor Peach Sandstorm is Iranian state interests.,1.0,0.0,0.0,0.0,0.0,0.0,0.8262646198272705,0.0,0.0,1.0,0.8731272909790277
11,simple,GRAG,What sponsor value is set for threat actor Peach Sandstorm?,Iran,There is no sponsor value set for the threat actor Peach Sandstorm.,0.0,0.0,0.0,0.0,0.0,0.0,0.830277144908905,0.0,0.0,1.0,3.1710034599527717
11,simple,AGRAG,What sponsor value is set for threat actor Peach Sandstorm?,Iran,Iran,1.0,1.0,1.0,0.0,1.0,1.0,1.0000001192092896,1.0,0.0,1.0,2.2958103734999895
11,simple,HRAG,What sponsor value is set for threat actor Peach Sandstorm?,Iran,Iran,1.0,1.0,1.0,0.0,1.0,1.0,1.0000001192092896,1.0,0.0,1.0,2.481207919307053
12,simple,RAG,What is the exfiltration flag on microsoft-observed-peach-sandstorm-password-spray-2023-02?,true,The context does not provide information about the exfiltration flag on microsoft-observed-peach-sandstorm-password-spray-2023-02.,0.0,0.0,0.0,0.0,0.0,0.0,0.784048318862915,0.0,0.0,1.0,1.0889747645705938
12,simple,GRAG,What is the exfiltration flag on microsoft-observed-peach-sandstorm-password-spray-2023-02?,true,There is no exfiltration flag associated with microsoft-observed-peach-sandstorm-password-spray-2023-02.,0.0,0.0,0.0,0.0,0.0,0.0,0.7830826044082642,0.0,0.0,1.0,4.411157721653581
12,simple,AGRAG,What is the exfiltration flag on microsoft-observed-peach-sandstorm-password-spray-2023-02?,true,I don't know based on the current graph result.,0.0,0.0,0.0,0.0,0.0,0.0,0.8292016386985779,0.0,0.0,1.0,4.579746878705919
12,simple,HRAG,What is the exfiltration flag on microsoft-observed-peach-sandstorm-password-spray-2023-02?,true,True,1.0,1.0,1.0,0.0,1.0,1.0,0.9997830390930176,1.0,0.0,1.0,3.3765216693282127
13,simple,RAG,What sector is assigned to victim Abu Dhabi National Oil Company (ADNOC)?,Energy,The sector assigned to victim Abu Dhabi National Oil Company (ADNOC) is the oil sector.,0.0,0.0,0.0,0.0,0.0,0.0,0.8026482462882996,0.0,0.0,1.0,1.219588159583509
13,simple,GRAG,What sector is assigned to victim Abu Dhabi National Oil Company (ADNOC)?,Energy,There is no information available regarding the sector assigned to the victim Abu Dhabi National Oil Company (ADNOC).,0.0,0.0,0.0,0.0,0.0,0.0,0.8173705339431763,0.0,0.0,1.0,3.7204740354791284
13,simple,AGRAG,What sector is assigned to victim Abu Dhabi National Oil Company (ADNOC)?,Energy,Energy,1.0,1.0,1.0,0.0,1.0,1.0,0.9999999403953552,1.0,0.0,1.0,2.4065316021442413
13,simple,HRAG,What sector is assigned to victim Abu Dhabi National Oil Company (ADNOC)?,Energy,Energy,1.0,1.0,1.0,0.0,1.0,1.0,0.9999999403953552,1.0,0.0,1.0,3.0749032609164715
14,simple,RAG,What family is set for malware ZuoRAT?,RAT,The context does not specify the family that ZuoRAT belongs to.,1.0,0.0,0.0,0.0,0.0,0.0,0.8430995941162109,0.0,0.0,1.0,0.8579299077391624
14,simple,GRAG,What family is set for malware ZuoRAT?,RAT,The malware ZuoRAT is classified under the RAT (Remote Access Trojan) family.,1.0,0.0,0.15384615384615385,2.627961710408444,0.15384615384615385,0.15384615384615385,0.8169223070144653,0.08333333333333333,0.0,1.0,4.432772625237703
14,simple,AGRAG,What family is set for malware ZuoRAT?,RAT,RAT,1.0,1.0,1.0,0.0,1.0,1.0,1.0000001192092896,1.0,0.0,1.0,2.193402831442654
14,simple,HRAG,What family is set for malware ZuoRAT?,RAT,RAT,1.0,1.0,1.0,0.0,1.0,1.0,1.0000001192092896,1.0,0.0,1.0,2.4901662822812796
15,simple,RAG,What sponsor is set for threat actor TA444?,North Korea,The sponsor set for threat actor TA444 is North Korea.,1.0,0.0,0.16666666666666669,7.495553473355842,0.33333333333333337,0.33333333333333337,0.8682985305786133,0.1,0.0,1.0,1.0286169117316604
15,simple,GRAG,What sponsor is set for threat actor TA444?,North Korea,The sponsor set for threat actor TA444 is North Korea.,1.0,0.0,0.16666666666666669,7.495553473355842,0.33333333333333337,0.33333333333333337,0.8682985305786133,0.1,0.0,1.0,3.44436505343765
15,simple,AGRAG,What sponsor is set for threat actor TA444?,North Korea,North Korea,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.12615233566612
15,simple,HRAG,What sponsor is set for threat actor TA444?,North Korea,North Korea,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.213473261334002
16,single_hop,RAG,Which CVE is exploited by malware Follina Exploit?,CVE-2022-30190,The malware Follina Exploit exploits the CVE-2022-30190 vulnerability.,1.0,0.0,0.2222222222222222,13.950796967929138,0.4615384615384615,0.4615384615384615,0.8304221630096436,0.125,0.0,1.0,2.06966008618474
16,single_hop,GRAG,Which CVE is exploited by malware Follina Exploit?,CVE-2022-30190,The malware Follina Exploit exploits the CVE-2022-30190 vulnerability.,1.0,0.0,0.2222222222222222,13.950796967929138,0.4615384615384615,0.4615384615384615,0.8304221630096436,0.125,0.0,1.0,4.297752533107996
16,single_hop,AGRAG,Which CVE is exploited by malware Follina Exploit?,CVE-2022-30190,The Follina Exploit malware exploits CVE-2022-30190.,1.0,0.0,0.0,17.747405280050266,0.5454545454545454,0.5454545454545454,0.830215334892273,0.0,0.0,1.0,2.9017089419066906
16,single_hop,HRAG,Which CVE is exploited by malware Follina Exploit?,CVE-2022-30190,CVE-2022-30190,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0736862774938345
17,single_hop,RAG,Which tool is used by malware Follina Exploit?,Microsoft Support Diagnostic Tool (MSDT),The malware Follina Exploit uses the Microsoft Support Diagnostic Tool (MSDT).,1.0,0.0,0.5000000000000001,43.24227075463214,0.625,0.625,0.8951042294502258,0.36363636363636365,0.0,1.0,0.8334434684365988
17,single_hop,GRAG,Which tool is used by malware Follina Exploit?,Microsoft Support Diagnostic Tool (MSDT),The Follina exploit uses Microsoft Word as the tool to execute the malware.,0.0,0.0,0.2222222222222222,2.8398387225677895,0.2222222222222222,0.2222222222222222,0.8221300840377808,0.15384615384615385,0.0,1.0,3.7467826223000884
17,single_hop,AGRAG,Which tool is used by malware Follina Exploit?,Microsoft Support Diagnostic Tool (MSDT),The tool used by Follina Exploit is Microsoft Support Diagnostic Tool (MSDT).,1.0,0.0,0.47058823529411764,40.016016019225006,0.5882352941176471,0.5882352941176471,0.8978103995323181,0.4166666666666667,0.0,1.0,2.6306776255369186
17,single_hop,HRAG,Which tool is used by malware Follina Exploit?,Microsoft Support Diagnostic Tool (MSDT),Microsoft Support Diagnostic Tool (MSDT),1.0,1.0,1.0,100.00000000000004,1.0,1.0,0.9999999403953552,1.0,0.0,1.0,3.572554973885417
18,single_hop,RAG,Which CVE is exploited by Fortra GoAnywhere MFT?,CVE-2024-0204,The context does not provide the specific CVE identifier exploited by Fortra GoAnywhere MFT.,0.0,0.0,0.0,0.0,0.11764705882352941,0.11764705882352941,0.7565032839775085,0.0,0.0,1.0,1.0091964462772012
18,single_hop,GRAG,Which CVE is exploited by Fortra GoAnywhere MFT?,CVE-2024-0204,The CVE exploited by Fortra GoAnywhere MFT is CVE-2024-0204.,1.0,0.0,0.0,12.605968092174914,0.42857142857142855,0.42857142857142855,0.8376501202583313,0.0,0.0,1.0,3.5557636953890324
18,single_hop,AGRAG,Which CVE is exploited by Fortra GoAnywhere MFT?,CVE-2024-0204,CVE-2024-0204,1.0,1.0,1.0,0.0,1.0,1.0,1.0000001192092896,1.0,0.0,1.0,2.607269815169275
18,single_hop,HRAG,Which CVE is exploited by Fortra GoAnywhere MFT?,CVE-2024-0204,CVE-2024-0204,1.0,1.0,1.0,0.0,1.0,1.0,1.0000001192092896,1.0,0.0,1.0,3.0375410793349147
19,single_hop,RAG,Which technique is used in incident INC-CVE-2024-0204-GoAnywhere-PoC?,T1190,The technique used in incident INC-CVE-2024-0204-GoAnywhere-PoC is exploiting a path vulnerability to create new admin users on vulnerable GoAnywhere MFT instances exposed online.,0.0,0.0,0.0,0.0,0.0,0.0,0.7733999490737915,0.0,0.0,1.0,1.136328642256558
19,single_hop,GRAG,Which technique is used in incident INC-CVE-2024-0204-GoAnywhere-PoC?,T1190,There is no information available about the technique used in incident INC-CVE-2024-0204-GoAnywhere-PoC.,0.0,0.0,0.0,0.0,0.0,0.0,0.7792940735816956,0.0,0.0,1.0,5.247697234153748
19,single_hop,AGRAG,Which technique is used in incident INC-CVE-2024-0204-GoAnywhere-PoC?,T1190,Exploit Public-Facing Application (T1190),1.0,0.0,0.0,8.116697886877475,0.33333333333333337,0.33333333333333337,0.8760671019554138,0.0,0.0,1.0,3.5891042575240135
19,single_hop,HRAG,Which technique is used in incident INC-CVE-2024-0204-GoAnywhere-PoC?,T1190,Exploit Public-Facing Application (Technique ID: T1190),1.0,0.0,0.0,4.767707020457095,0.25,0.25,0.8574011325836182,0.0,0.0,1.0,4.705226181074977
20,single_hop,RAG,Which threat actor is incident TAG-EXOTIC-LILY-2021-09 attributed to?,EXOTIC LILY,The threat actor attributed to incident TAG-EXOTIC-LILY-2021-09 is EXOTIC LILY.,1.0,0.0,0.16666666666666669,6.178110636313396,0.25,0.25,0.8271072506904602,0.1,0.0,1.0,1.3058239808306098
20,single_hop,GRAG,Which threat actor is incident TAG-EXOTIC-LILY-2021-09 attributed to?,EXOTIC LILY,The threat actor attributed to incident TAG-EXOTIC-LILY-2021-09 is EXOTIC LILY.,1.0,0.0,0.16666666666666669,6.178110636313396,0.25,0.25,0.8271072506904602,0.1,0.0,1.0,4.395214973948896
20,single_hop,AGRAG,Which threat actor is incident TAG-EXOTIC-LILY-2021-09 attributed to?,EXOTIC LILY,EXOTIC LILY,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.759095243178308
20,single_hop,HRAG,Which threat actor is incident TAG-EXOTIC-LILY-2021-09 attributed to?,EXOTIC LILY,EXOTIC LILY,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,4.773118223063648
21,single_hop,RAG,Which CVE is linked as exploited_in for incident TAG-EXOTIC-LILY-2021-09?,CVE-2021-40444,The CVE linked as exploited_in for incident TAG-EXOTIC-LILY-2021-09 is CVE-2021-40444.,1.0,0.0,0.0,8.513012360883549,0.3,0.3,0.8225042223930359,0.0,0.0,1.0,1.9904360380023718
21,single_hop,GRAG,Which CVE is linked as exploited_in for incident TAG-EXOTIC-LILY-2021-09?,CVE-2021-40444,The CVE linked as exploited_in for incident TAG-EXOTIC-LILY-2021-09 is CVE-2021-40444.,1.0,0.0,0.0,8.513012360883549,0.3,0.3,0.8225042223930359,0.0,0.0,1.0,4.018131697550416
21,single_hop,AGRAG,Which CVE is linked as exploited_in for incident TAG-EXOTIC-LILY-2021-09?,CVE-2021-40444,CVE-2021-40444,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.856665446422994
21,single_hop,HRAG,Which CVE is linked as exploited_in for incident TAG-EXOTIC-LILY-2021-09?,CVE-2021-40444,CVE-2021-40444,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,3.713931513018906
22,single_hop,RAG,Which sectors are targeted by incident TAG-EXOTIC-LILY-2021-09?,"Technology, Healthcare",The context does not specify which sectors are targeted by incident TAG-EXOTIC-LILY-2021-09.,0.0,0.0,0.0,0.0,0.0,0.0,0.791333794593811,0.0,0.0,1.0,1.0453448137268424
22,single_hop,GRAG,Which sectors are targeted by incident TAG-EXOTIC-LILY-2021-09?,"Technology, Healthcare",The sectors targeted by incident TAG-EXOTIC-LILY-2021-09 are Technology and Healthcare.,0.0,0.0,0.0,3.673526562988939,0.25,0.25,0.8160072565078735,0.0,0.0,1.0,3.5464804749935865
22,single_hop,AGRAG,Which sectors are targeted by incident TAG-EXOTIC-LILY-2021-09?,"Technology, Healthcare","Technology, Healthcare",1.0,1.0,1.0,0.0,1.0,1.0,1.0000001192092896,1.0,0.0,1.0,2.3759186938405037
22,single_hop,HRAG,Which sectors are targeted by incident TAG-EXOTIC-LILY-2021-09?,"Technology, Healthcare","Healthcare, Technology",0.0,0.0,0.0,0.0,1.0,0.5,0.9096999764442444,0.0,0.0,1.0,4.3327782060950994
23,single_hop,RAG,Which malware does Earth Berberoka use?,"PlugX, Gh0st RAT, PuppetLoader",Earth Berberoka uses malware families including PuppetLoader and variants of loader malware called IDAT Loader to deploy Remcos RAT or SystemBC malware.,0.0,0.0,0.07692307692307693,1.958224832501124,0.15384615384615385,0.07692307692307693,0.8399239182472229,0.045454545454545456,0.0,1.0,1.123059201054275
23,single_hop,GRAG,Which malware does Earth Berberoka use?,"PlugX, Gh0st RAT, PuppetLoader","Earth Berberoka uses the malware Gh0st RAT, PlugX, and PuppetLoader.",0.0,0.0,0.4285714285714285,15.133218633429316,0.5714285714285715,0.4285714285714285,0.9144593477249146,0.3,0.0,1.0,4.390030113980174
23,single_hop,AGRAG,Which malware does Earth Berberoka use?,"PlugX, Gh0st RAT, PuppetLoader","Earth Berberoka uses Gh0st RAT, PlugX, and PuppetLoader.",0.0,0.0,0.5,18.36028134946796,0.6666666666666666,0.5,0.9298630356788635,0.375,0.0,1.0,2.4813569774851203
23,single_hop,HRAG,Which malware does Earth Berberoka use?,"PlugX, Gh0st RAT, PuppetLoader","Earth Berberoka uses the malware: Gh0st RAT, PlugX, and PuppetLoader.",0.0,0.0,0.4285714285714285,13.912311644176565,0.5714285714285715,0.4285714285714285,0.9137212634086609,0.3,0.0,1.0,3.3207768695428967
24,single_hop,RAG,Which victim is attacked by Earth Berberoka?,Online gambling sites,Earth Berberoka attacks victims in the online gambling sector.,0.0,0.0,0.3333333333333333,4.196114906296549,0.3333333333333333,0.3333333333333333,0.8851860165596008,0.2222222222222222,0.0,1.0,0.8848028499633074
24,single_hop,GRAG,Which victim is attacked by Earth Berberoka?,Online gambling sites,"I’m sorry, but I don’t have information about which victim is attacked by Earth Berberoka.",0.0,0.0,0.0,0.0,0.0,0.0,0.8145583868026733,0.0,0.0,1.0,1.4165907418355346
24,single_hop,AGRAG,Which victim is attacked by Earth Berberoka?,Online gambling sites,Online gambling sites,1.0,1.0,1.0,0.0,1.0,1.0,0.9999998211860657,1.0,0.0,1.0,2.7046581814065576
24,single_hop,HRAG,Which victim is attacked by Earth Berberoka?,Online gambling sites,Online gambling sites,1.0,1.0,1.0,0.0,1.0,1.0,0.9999998211860657,1.0,0.0,1.0,3.174469232559204
25,single_hop,RAG,Which malware is involved in incident uptycs_unc-0050_ukraine_gov_campaign?,RemcosRAT,The malware involved in incident uptycs_unc-0050_ukraine_gov_campaign is RemcosRAT.,1.0,0.0,0.0,2.2869567780619007,0.14285714285714288,0.14285714285714288,0.8022531270980835,0.0,0.0,1.0,0.9279793528839946
25,single_hop,GRAG,Which malware is involved in incident uptycs_unc-0050_ukraine_gov_campaign?,RemcosRAT,The malware involved in the incident uptycs_unc-0050_ukraine_gov_campaign is RemcosRAT.,1.0,0.0,0.0,2.1476912089159055,0.13333333333333333,0.13333333333333333,0.8092182874679565,0.0,0.0,1.0,6.380979879759252
25,single_hop,AGRAG,Which malware is involved in incident uptycs_unc-0050_ukraine_gov_campaign?,RemcosRAT,RemcosRAT,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.736544036306441
25,single_hop,HRAG,Which malware is involved in incident uptycs_unc-0050_ukraine_gov_campaign?,RemcosRAT,RemcosRAT,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,3.4889707108959556
26,single_hop,RAG,Which country did incident uptycs_unc-0050_ukraine_gov_campaign occur in?,Ukraine,The incident uptycs_unc-0050_ukraine_gov_campaign occurred in Ukraine.,1.0,0.0,0.0,2.627961710408444,0.16666666666666669,0.16666666666666669,0.7810337543487549,0.0,0.0,1.0,0.833277303725481
26,single_hop,GRAG,Which country did incident uptycs_unc-0050_ukraine_gov_campaign occur in?,Ukraine,The incident uptycs_unc-0050_ukraine_gov_campaign occurred in Ukraine.,1.0,0.0,0.0,2.627961710408444,0.16666666666666669,0.16666666666666669,0.7810337543487549,0.0,0.0,1.0,3.673330554738641
26,single_hop,AGRAG,Which country did incident uptycs_unc-0050_ukraine_gov_campaign occur in?,Ukraine,Ukraine,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,3.7594963144510984
26,single_hop,HRAG,Which country did incident uptycs_unc-0050_ukraine_gov_campaign occur in?,Ukraine,Ukraine,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,3.35620092228055
27,single_hop,RAG,Which technique is used by incident uptycs_unc-0050_ukraine_gov_campaign?,T1036,The technique used by incident uptycs_unc-0050_ukraine_gov_campaign is transferring data without triggering endpoint detection and response systems.,0.0,0.0,0.0,0.0,0.0,0.0,0.8057230710983276,0.0,0.0,1.0,1.085364700295031
27,single_hop,GRAG,Which technique is used by incident uptycs_unc-0050_ukraine_gov_campaign?,T1036,There is no information available regarding the technique used by the incident uptycs_unc-0050_ukraine_gov_campaign.,0.0,0.0,0.0,0.0,0.0,0.0,0.8056473135948181,0.0,0.0,1.0,5.046926841139793
27,single_hop,AGRAG,Which technique is used by incident uptycs_unc-0050_ukraine_gov_campaign?,T1036,The technique used is Masquerading (T1036) under the tactic Defense Evasion.,1.0,0.0,0.0,2.8398387225677895,0.16666666666666669,0.16666666666666669,0.8521698117256165,0.0,0.0,1.0,4.252045047469437
27,single_hop,HRAG,Which technique is used by incident uptycs_unc-0050_ukraine_gov_campaign?,T1036,Masquerading (T1036),1.0,0.0,0.0,15.97357760615681,0.6666666666666666,0.6666666666666666,0.8781258463859558,0.0,0.0,1.0,3.3021586183458567
28,single_hop,RAG,Which C2 infrastructure service is abused by JinxLoader?,Command-and-Control,The provided context does not specify which C2 infrastructure service is abused by JinxLoader.,0.0,0.0,0.0,0.0,0.0,0.0,0.8217369318008423,0.0,0.0,1.0,0.9682774813845754
