id,category,question,answerable,answer,confidence,evidence,normalized_entities
1,guided,"Which threat actors are linked to ransomware activity, and what initial access methods are described for those ransomware operations?",True,"CTI_TEXTS link multiple actors to ransomware and describe their initial access methods:
- Clop ransomware gang: breached organizations by leveraging a critical remote code execution flaw in GoAnywhere MFT (CVE-2023-0669), exploited as a zero-day.
- Ragnar Locker: initiates attacks by compromising networks via exposed RDP, using brute force guessing or stolen credentials purchased on the dark web.
- FiveHands ransomware (actor not named): initial access via a zero-day vulnerability in a VPN product.",high,"[{'source_id': 'cti_text_3', 'page': 1, 'quote': 'Clop ransomware gang had breached 130 companies... leveraging a critical remote code execution flaw in GoAnywhere MFT... tracked as CVE-2023-0669... exploited as a zero-day'}, {'source_id': 'cti_text_5', 'page': 1, 'quote': 'Ragnar Locker initiates their attacks by compromising the networks... through RDP service - using brute force to guess passwords or using stolen credentials purchased on the dark web.'}, {'source_id': 'cti_text_1', 'page': 1, 'quote': 'The initial access vector was a zero-day vulnerability in a VPN product.'}]","{'actors': ['Clop', 'Ragnar Locker', 'Unknown (FiveHands operator)'], 'malware': ['GoAnywhere MFT', 'Ragnar Locker', 'FiveHands'], 'cves': ['CVE-2023-0669'], 'sectors': [], 'regions': [], 'mitre': []}"
2,guided,"Which CVEs are explicitly associated with initial access or exploitation, and which malware or threat actors are tied to each CVE?",True,"CTI_TEXTS associate these CVEs with exploitation and link them to actors/malware:
- CVE-2022-30190 (Follina): abused via phishing/email-based exploit against government targets by state-sponsored hackers.
- CVE-2023-0669: leveraged by the Clop ransomware gang via GoAnywhere MFT.
- CVE-2019-0703 and CVE-2017-0143: exploited by Bemstour to install DoublePulsar; CVE-2017-0143 was also used by EternalRomance and EternalSynergy.
- CVE-2017-0213: used by Ragnar Locker for privilege escalation after initial compromise.",high,"[{'source_id': 'cti_text_2', 'page': 1, 'quote': 'remote code execution bug CVE-2022-30190, dubbed Follina'}, {'source_id': 'cti_text_3', 'page': 1, 'quote': 'flaw is tracked as CVE-2023-0669'}, {'source_id': 'cti_text_4', 'page': 1, 'quote': 'Bemstour exploits two Windows vulnerabilities... Windows zero-day... (CVE-2019-0703)... The second... (CVE-2017-0143)... used by... EternalRomance and EternalSynergy'}, {'source_id': 'cti_text_5', 'page': 1, 'quote': 'elevates their privileges by exploiting CVE-2017-0213'}]","{'actors': ['Clop', 'Ragnar Locker', 'Buckeye', 'Unknown (Follina state-sponsored actors)'], 'malware': ['Follina', 'GoAnywhere MFT', 'Bemstour', 'DoublePulsar', 'EternalRomance', 'EternalSynergy', 'Ragnar Locker'], 'cves': ['CVE-2022-30190', 'CVE-2023-0669', 'CVE-2019-0703', 'CVE-2017-0143', 'CVE-2017-0213'], 'sectors': [], 'regions': [], 'mitre': []}"
3,guided,"What multi-stage attack chain is described for a ransomware incident, including initial access, discovery, execution, and impact behaviors?",True,"CTI_TEXTS describe a ransomware attack chain for FiveHands:
- Initial access: zero-day vulnerability in a VPN product.
- Discovery: SoftPerfect Network Scanner used to discover hostnames and network services.
- Execution: PsExec used to execute ServeManager.exe (identified as FiveHands ransomware).
- Impact: encryption using NTRUEncrypt; deletion of Volume Shadow copies via WMI; writes ransom notes to folders/directories and encrypts recovery folder files.",high,"[{'source_id': 'cti_text_1', 'page': 1, 'quote': 'initial access vector was a zero-day vulnerability in a VPN product... used SoftPerfect Network Scanner for the discovery... PsExec was then used to execute ServeManager.exe... FiveHands... uses WMI to... delete Volume Shadow copies... write a ransom note'}]","{'actors': ['Unknown (FiveHands operator)'], 'malware': ['FiveHands', 'SombRAT', 'ServeManager.exe'], 'cves': [], 'sectors': [], 'regions': [], 'mitre': []}"
4,guided,"Which malware families are explicitly described as stealing credentials or sensitive browser data, and what specific data types do they target?",True,"CTI_TEXTS describe Jupyter (aka Yellow Cockatoo / Solarmarker / Polazert) as an information stealer that harvests credential-related and browser data, including cookies, Web data, and browser password manager information, and other sensitive data such as crypto-wallet logins and remote access app logins.",high,"[{'source_id': 'cti_text_6', 'page': 1, 'quote': 'information stealer... harvest... cookies, Web data, browser password manager information... such as logins for crypto-wallets and remote access apps'}]","{'actors': [], 'malware': ['Jupyter', 'Yellow Cockatoo', 'Solarmarker', 'Polazert'], 'cves': [], 'sectors': [], 'regions': [], 'mitre': []}"
5,guided,"Which adversaries are described as targeting government entities, and what delivery or exploitation methods do they use?",True,CTI_TEXTS identify state-sponsored hackers targeting government entities by using phishing emails to deliver an attachment exploiting Microsoft Office Follina (CVE-2022-30190). Targets are described as U.S. and E.U. government workers.,medium,"[{'source_id': 'cti_text_2', 'page': 1, 'quote': 'state-sponsored hackers... aiming an email-based exploit at U.S. and E.U. government targets via phishing campaigns... bug CVE-2022-30190, dubbed Follina'}]","{'actors': ['Unknown (state-sponsored actors)'], 'malware': ['Follina'], 'cves': ['CVE-2022-30190'], 'sectors': ['Government'], 'regions': ['United States', 'European Union'], 'mitre': []}"
6,guided,"Which threat actors are linked to telecommunications targeting, and what toolsets or malware are described in those operations?",True,"CTI_TEXTS identify the Budworm APT group (aka LuckyMouse / Emissary Panda / APT27) targeting a Middle Eastern telecommunications organization and deploying a previously unseen variant of its SysUpdate backdoor; it also used living-off-the-land and publicly available tools, with observed activity limited to credential harvesting.",high,"[{'source_id': 'cti_text_8', 'page': 1, 'quote': 'Budworm... target a Middle Eastern telecommunications organization... deployed... SysUpdate backdoor... used... living-off-the-land and publicly available tools... only malicious activity... credential harvesting.'}]","{'actors': ['Budworm', 'LuckyMouse', 'Emissary Panda', 'APT27'], 'malware': ['SysUpdate'], 'cves': [], 'sectors': ['Telecommunications'], 'regions': ['Middle East'], 'mitre': []}"
7,guided,"Which operations describe living-off-the-land style behavior or use of legitimate tools, and what objectives are associated with those behaviors?",True,"CTI_TEXTS describe two cases consistent with living-off-the-land/legitimate-tool usage:
- FiveHands incident: used publicly-available pen test and exploitation tools (e.g., SoftPerfect Network Scanner, PsExec) to perform discovery and execute ransomware.
- Budworm: used living-off-the-land and publicly available tools; observed objective on infected machines was credential harvesting.",medium,"[{'source_id': 'cti_text_1', 'page': 1, 'quote': 'used publicly-available pen test and exploitation tools... SoftPerfect Network Scanner... PsExec'}, {'source_id': 'cti_text_8', 'page': 1, 'quote': 'used a variety of living-off-the-land and publicly available tools... only malicious activity... credential harvesting'}]","{'actors': ['Budworm', 'Unknown (FiveHands operator)'], 'malware': ['FiveHands', 'SysUpdate'], 'cves': [], 'sectors': ['Telecommunications'], 'regions': ['Middle East'], 'mitre': []}"
8,guided,"Which ransomware groups are described as using data theft or exfiltration as part of extortion, and what sequence of actions is described?",True,"CTI_TEXTS describe:
- Ragnar Locker using double extortion: exfiltrate sensitive data, then encrypt, then threaten to leak if ransom is not paid.
- Clop conducting widespread data theft attacks after exploiting GoAnywhere MFT.
- FiveHands using tools to steal information and later demanding ransom (with encryption and ransom notes described).",high,"[{'source_id': 'cti_text_5', 'page': 1, 'quote': 'double extortion tactic... exfiltrating sensitive data, then triggering the encryption attack... threatening to leak the data'}, {'source_id': 'cti_text_3', 'page': 1, 'quote': 'Clop conducting widespread data theft attacks'}, {'source_id': 'cti_text_1', 'page': 1, 'quote': 'tools... to steal information... and demand ransom from the victim'}]","{'actors': ['Ragnar Locker', 'Clop', 'Unknown (FiveHands operator)'], 'malware': ['Ragnar Locker', 'FiveHands'], 'cves': ['CVE-2023-0669'], 'sectors': [], 'regions': [], 'mitre': []}"
9,guided,"Which tools are named as being used in a ransomware intrusion, and how are those tools mapped to functions such as discovery, execution, credential access, and data movement?",True,"CTI_TEXTS list tools used in the FiveHands ransomware intrusion and describe functions:
- SoftPerfect Network Scanner: network discovery of hostnames and services.
- PsExec.exe: remote execution (used to execute ServeManager.exe).
- ServeManager.exe: identified as the FiveHands ransomware payload.
Other named tooling in the same report includes RouterScan.exe, grabff.exe, rclone.exe, and s3browser-9-5-3.exe, within an intrusion described as stealing information, obfuscating files, network discovery, credential access, and ransom demands.",high,"[{'source_id': 'cti_text_1', 'page': 1, 'quote': 'Tools used include SoftPerfect Network Scanner... PsExec.exe, ServeManager.exe... RouterScan.exe, grabff.exe, rclone.exe, and s3browser-9-5-3.exe... SoftPerfect Network Scanner for the discovery... PsExec... execute ServeManager.exe'}]","{'actors': ['Unknown (FiveHands operator)'], 'malware': ['FiveHands', 'SombRAT', 'ServeManager.exe'], 'cves': [], 'sectors': [], 'regions': [], 'mitre': []}"
10,guided,"Which threats demonstrate exploitation of zero-day vulnerabilities, and what victimization outcomes are described?",True,"CTI_TEXTS describe multiple zero-day exploitation cases and outcomes:
- FiveHands ransomware: initial access via a VPN product zero-day; outcome included file encryption, deletion of Volume Shadow copies, and ransom notes.
- Clop: exploited GoAnywhere MFT flaw CVE-2023-0669 as a zero-day; outcome included widespread data theft, data leaks, reputational damage, and operational disruptions.
- Buckeye: used Bemstour to exploit Windows zero-day CVE-2019-0703 to install DoublePulsar backdoor.",high,"[{'source_id': 'cti_text_1', 'page': 1, 'quote': 'initial access vector was a zero-day vulnerability in a VPN product... delete Volume Shadow copies... write a ransom note'}, {'source_id': 'cti_text_3', 'page': 1, 'quote': 'CVE-2023-0669... exploited as a zero-day... widespread data theft... data leaks, reputational damage, and operational disruptions'}, {'source_id': 'cti_text_4', 'page': 1, 'quote': 'One vulnerability is a Windows zero-day vulnerability (CVE-2019-0703)... designed to install DoublePulsar'}]","{'actors': ['Clop', 'Buckeye', 'Unknown (FiveHands operator)'], 'malware': ['FiveHands', 'GoAnywhere MFT', 'Bemstour', 'DoublePulsar'], 'cves': ['CVE-2023-0669', 'CVE-2019-0703'], 'sectors': [], 'regions': [], 'mitre': []}"
11,guided,"What is the relationship between initial access brokers, stolen credentials marketplaces, and ransomware execution pathways described in the texts?",False,,low,[],"{'actors': [], 'malware': [], 'cves': [], 'sectors': [], 'regions': [], 'mitre': []}"
12,guided,"Which threat actor is described as using social engineering via impersonation of legitimate organizations, and what payload is delivered?",True,CTI_TEXTS describe UAC-0050 using social engineering/phishing that impersonates legitimate organizations to trick recipients into opening malicious attachments; the delivered payload is Remcos RAT.,high,"[{'source_id': 'cti_text_7', 'page': 1, 'quote': 'UAC-0050... targeting... via social engineering campaigns that impersonate legitimate organizations to trick recipients into opening malicious attachments... deliver Remcos RAT'}]","{'actors': ['UAC-0050'], 'malware': ['Remcos RAT'], 'cves': [], 'sectors': [], 'regions': ['Ukraine', 'Poland'], 'mitre': []}"
13,guided,"Which threat actor is attributed to targeting specific regions via phishing campaigns, and which national-level attribution body is cited?",True,"CTI_TEXTS state that CERT-UA attributed UAC-0050 to a phishing campaign designed to deliver Remcos RAT, and the actor has a history of targeting Ukrainian and Polish entities.",high,"[{'source_id': 'cti_text_7', 'page': 1, 'quote': 'In February 2023, the Computer Emergency Response Team of Ukraine (CERT-UA) attributed the adversary to a phishing campaign designed to deliver Remcos RAT.'}]","{'actors': ['UAC-0050'], 'malware': ['Remcos RAT'], 'cves': [], 'sectors': [], 'regions': ['Ukraine', 'Poland'], 'mitre': []}"
14,guided,"Which malware or tool is described as a backdoor installed via exploitation tooling, and what vulnerabilities enable that installation?",True,"CTI_TEXTS describe DoublePulsar (Backdoor.Doublepulsar) as a backdoor delivered to victims using the custom exploit tool Bemstour, which exploits CVE-2019-0703 (Windows zero-day) and CVE-2017-0143 (patched) to achieve remote kernel code execution and install DoublePulsar.",high,"[{'source_id': 'cti_text_4', 'page': 1, 'quote': 'DoublePulsar was delivered to victims using a custom exploit tool (Trojan.Bemstour)... Bemstour exploits... (CVE-2019-0703)... (CVE-2017-0143)... designed to install DoublePulsar.'}]","{'actors': ['Buckeye'], 'malware': ['DoublePulsar', 'Bemstour'], 'cves': ['CVE-2019-0703', 'CVE-2017-0143'], 'sectors': [], 'regions': [], 'mitre': []}"
15,guided,"Which threats are described as abusing remote access technologies, and what remote access applications or services are referenced?",True,"CTI_TEXTS reference multiple abuses of remote access technologies:
- Ragnar Locker: compromises networks through RDP service (brute force or stolen credentials).
- Jupyter info stealer: harvests sensitive data including access to OpenVPN, Remote Desktop Protocol, and other remote access applications.
- FiveHands: initial access via a VPN product zero-day (VPN referenced as the access vector).",high,"[{'source_id': 'cti_text_5', 'page': 1, 'quote': 'compromising... through RDP service - using brute force... or using stolen credentials'}, {'source_id': 'cti_text_6', 'page': 1, 'quote': 'accessing OpenVPN, Remote Desktop Protocol, and other remote access applications'}, {'source_id': 'cti_text_1', 'page': 1, 'quote': 'initial access vector was a zero-day vulnerability in a VPN product'}]","{'actors': ['Ragnar Locker', 'Unknown (FiveHands operator)'], 'malware': ['Jupyter', 'FiveHands', 'Ragnar Locker'], 'cves': [], 'sectors': [], 'regions': [], 'mitre': []}"
16,guided,"Which actor is described as using mailbox email extraction for intelligence collection, and what tool name is provided for that capability?",True,CTI_TEXTS describe APT35 (aka Charming Kitten / Phosphorus) using a tool called Hyperscrape to quietly extract emails from victims' mailboxes for intelligence collection.,medium,"[{'source_id': 'cti_text_9', 'page': 1, 'quote': ""tool called Hyperscrape to quietly extract emails from victim's mailboxes""}]","{'actors': ['APT35', 'Charming Kitten', 'Phosphorus'], 'malware': ['Hyperscrape'], 'cves': [], 'sectors': [], 'regions': ['Iran', 'United States', 'France', 'Israel', 'Middle East'], 'mitre': []}"
