q_id,category,system,question,gold_answer,prediction,Exact,Strict-Exact,F1,BLEU,ROUGE1,ROUGEL,BERT-F1,Halluc-Prec,Unknown,Answered,time_sec
4,simple,RAG,What capability summary is stored for Automation in the McAfee Xamalicious entry?,Automated or programmatic actions executed without user consent,The provided context does not include the capability summary stored for Automation in the McAfee Xamalicious entry.,0.0,0.0,0.0,0.0,0.0,0.0,0.817198634147644,0.0,0.0,1.0,0.870673612691462
4,simple,GRAG,What capability summary is stored for Automation in the McAfee Xamalicious entry?,Automated or programmatic actions executed without user consent,"The capability summary stored for Automation in the McAfee Xamalicious entry is: Automated or programmatic actions executed without user consent (e.g., ad-clicking, installing apps, payload fetching/injection).",1.0,0.0,0.47058823529411764,17.548433488411245,0.4324324324324324,0.4324324324324324,0.8736141920089722,0.3076923076923077,0.0,1.0,4.6812909953296185
4,simple,AGRAG,What capability summary is stored for Automation in the McAfee Xamalicious entry?,Automated or programmatic actions executed without user consent,"Automated or programmatic actions executed without user consent (e.g., ad-clicking, installing apps, payload fetching/injection).",1.0,0.0,0.7272727272727273,27.274191069381907,0.6399999999999999,0.6399999999999999,0.9261760115623474,0.5714285714285714,0.0,1.0,3.022300962358713
4,simple,HRAG,What capability summary is stored for Automation in the McAfee Xamalicious entry?,Automated or programmatic actions executed without user consent,"Automated or programmatic actions executed without user consent, including ad-clicking, installing apps, and payload fetching/injection.",1.0,0.0,0.608695652173913,32.88580454955831,0.6399999999999999,0.6399999999999999,0.9363363981246948,0.4666666666666667,0.0,1.0,3.308342239819467
5,simple,RAG,What publisher is listed for source unit42-blackcat-munchkin?,Unit 42,The publisher listed for source unit42-blackcat-munchkin is Unit 42.,1.0,0.0,0.1818181818181818,6.772997136689072,0.3076923076923077,0.3076923076923077,0.8106036186218262,0.1111111111111111,0.0,1.0,1.0747112268581986
5,simple,GRAG,What publisher is listed for source unit42-blackcat-munchkin?,Unit 42,The publisher listed for the source unit42-blackcat-munchkin is Unit 42.,1.0,0.0,0.16666666666666669,6.178110636313396,0.2857142857142857,0.2857142857142857,0.8101767897605896,0.1,0.0,1.0,3.033607807941735
5,simple,AGRAG,What publisher is listed for source unit42-blackcat-munchkin?,Unit 42,Unit 42,1.0,1.0,1.0,0.0,1.0,1.0,0.9999998807907104,1.0,0.0,1.0,3.0478186309337616
5,simple,HRAG,What publisher is listed for source unit42-blackcat-munchkin?,Unit 42,Unit 42,1.0,1.0,1.0,0.0,1.0,1.0,0.9999998807907104,1.0,0.0,1.0,2.823216470889747
6,simple,RAG,What tactic is set for technique T1570?,Lateral Movement,The provided context does not specify the tactic set for technique T1570.,0.0,0.0,0.0,0.0,0.0,0.0,0.8175193667411804,0.0,0.0,1.0,0.932321809232235
6,simple,GRAG,What tactic is set for technique T1570?,Lateral Movement,The tactic set for technique T1570 is Lateral Movement.,1.0,0.0,0.1818181818181818,8.392229812593097,0.3636363636363636,0.3636363636363636,0.8743658661842346,0.1111111111111111,0.0,1.0,3.375855391845107
6,simple,AGRAG,What tactic is set for technique T1570?,Lateral Movement,Lateral Movement,1.0,1.0,1.0,0.0,1.0,1.0,0.9999999403953552,1.0,0.0,1.0,2.6275740563869476
6,simple,HRAG,What tactic is set for technique T1570?,Lateral Movement,The tactic set for technique T1570 is Lateral Movement.,1.0,0.0,0.1818181818181818,8.392229812593097,0.3636363636363636,0.3636363636363636,0.8743658661842346,0.1111111111111111,0.0,1.0,3.042306050658226
7,simple,RAG,What family value is set for malware SpectralBlur?,Backdoor,The family value set for the malware SpectralBlur is that it is developed using the open-source mobile app framework called Xamarin.,0.0,0.0,0.0,0.0,0.0,0.0,0.7873998284339905,0.0,0.0,1.0,1.0705811502411962
7,simple,GRAG,What family value is set for malware SpectralBlur?,Backdoor,"The family value set for the malware SpectralBlur is ""Backdoor.""",1.0,0.0,0.0,3.0890553181566975,0.18181818181818182,0.18181818181818182,0.8144808411598206,0.0,0.0,1.0,3.624964904040098
7,simple,AGRAG,What family value is set for malware SpectralBlur?,Backdoor,Backdoor,1.0,1.0,1.0,0.0,1.0,1.0,1.0000003576278687,1.0,0.0,1.0,2.5376651752740145
7,simple,HRAG,What family value is set for malware SpectralBlur?,Backdoor,Backdoor,1.0,1.0,1.0,0.0,1.0,1.0,1.0000003576278687,1.0,0.0,1.0,2.70804400742054
8,simple,RAG,On what date was source proofpoint_ta444_spectralblur_2024_08 published?,2024-08-01,"The provided context does not specify the publication date of the source proofpoint_ta444_spectralblur_2024_08. Therefore, I don't know.",0.0,0.0,0.0,1.5880117714047368,0.16,0.16,0.7712147235870361,0.0,0.0,1.0,1.139730623923242
8,simple,GRAG,On what date was source proofpoint_ta444_spectralblur_2024_08 published?,2024-08-01,"The source proofpoint_ta444_spectralblur_2024_08 was published on August 1, 2024.",0.0,0.0,0.0,2.4074859035470344,0.25,0.25,0.7850051522254944,0.0,0.0,1.0,3.5860633673146367
8,simple,AGRAG,On what date was source proofpoint_ta444_spectralblur_2024_08 published?,2024-08-01,2024-08-01,1.0,1.0,1.0,100.00000000000004,1.0,1.0,1.0,1.0,0.0,1.0,3.1584610203281045
8,simple,HRAG,On what date was source proofpoint_ta444_spectralblur_2024_08 published?,2024-08-01,2024-08-01,1.0,1.0,1.0,100.00000000000004,1.0,1.0,1.0,1.0,0.0,1.0,3.141696024686098
9,simple,RAG,What country ISO2 code is stored for victim Users in South Korea?,KR,"The country ISO2 code stored for victim Users in South Korea is ""KR"".",1.0,0.0,0.0,2.445593937240363,0.14285714285714288,0.14285714285714288,0.8014228343963623,0.0,0.0,1.0,0.9236846715211868
9,simple,GRAG,What country ISO2 code is stored for victim Users in South Korea?,KR,"This question is not about CTI, so I cannot provide an answer.",0.0,0.0,0.0,0.0,0.0,0.0,0.824280858039856,0.0,0.0,1.0,1.2319447882473469
9,simple,AGRAG,What country ISO2 code is stored for victim Users in South Korea?,KR,KR,1.0,1.0,1.0,0.0,1.0,1.0,1.0000003576278687,1.0,0.0,1.0,3.563568990677595
9,simple,HRAG,What country ISO2 code is stored for victim Users in South Korea?,KR,KR,1.0,1.0,1.0,0.0,1.0,1.0,1.0000003576278687,1.0,0.0,1.0,3.1005480820313096
10,simple,RAG,What date is stored on incident google-tag-apt37-cve-2022-41128-2022-10?,2022-10-01,The date stored on incident google-tag-apt37-cve-2022-41128-2022-10 is late October 2022.,0.0,0.0,0.0,8.097785064266205,0.2,0.2,0.7653635740280151,0.0,0.0,1.0,1.0378538956865668
10,simple,GRAG,What date is stored on incident google-tag-apt37-cve-2022-41128-2022-10?,2022-10-01,"The date stored on incident google-tag-apt37-cve-2022-41128-2022-10 is October 1, 2022.",0.0,0.0,0.0,7.658412276041004,0.2,0.2,0.7778215408325195,0.0,0.0,1.0,3.8089848309755325
10,simple,AGRAG,What date is stored on incident google-tag-apt37-cve-2022-41128-2022-10?,2022-10-01,2022-10-01,1.0,1.0,1.0,100.00000000000004,1.0,1.0,1.0,1.0,0.0,1.0,3.292438336648047
10,simple,HRAG,What date is stored on incident google-tag-apt37-cve-2022-41128-2022-10?,2022-10-01,2022-10-01,1.0,1.0,1.0,100.00000000000004,1.0,1.0,1.0,1.0,0.0,1.0,3.7214781157672405
11,simple,RAG,What status is stored on mitigation Patch management mitigating the Google TAG incident?,applied,The provided context does not specify the status stored on mitigation Patch management mitigating the Google TAG incident.,0.0,0.0,0.0,0.0,0.0,0.0,0.8057134747505188,0.0,0.0,1.0,1.0342630948871374
11,simple,GRAG,What status is stored on mitigation Patch management mitigating the Google TAG incident?,applied,"The status stored on mitigation Patch management mitigating the Google TAG incident is ""applied.""",1.0,0.0,0.0,2.2869567780619007,0.13333333333333333,0.13333333333333333,0.8206695914268494,0.0,0.0,1.0,4.483556441031396
11,simple,AGRAG,What status is stored on mitigation Patch management mitigating the Google TAG incident?,applied,applied,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,3.7299689324572682
11,simple,HRAG,What status is stored on mitigation Patch management mitigating the Google TAG incident?,applied,Status stored on mitigation Patch management mitigating the Google TAG incident is: applied.,1.0,0.0,0.0,2.627961710408444,0.14285714285714288,0.14285714285714288,0.8386771082878113,0.0,0.0,1.0,3.160737202502787
12,simple,RAG,What sector is stored for victim Asian government?,Government,The sector stored for the victim Asian government is telecommunications.,1.0,0.0,0.18181818181818182,0.0,0.18181818181818182,0.18181818181818182,0.8181231021881104,0.1,0.0,1.0,0.9684214117005467
12,simple,GRAG,What sector is stored for victim Asian government?,Government,There is no information available regarding the sector stored for victim Asian government.,1.0,0.0,0.0,0.0,0.14285714285714288,0.14285714285714288,0.8324275612831116,0.0,0.0,1.0,5.8199114771559834
12,simple,AGRAG,What sector is stored for victim Asian government?,Government,I don't know based on the current graph result.,0.0,0.0,0.0,0.0,0.0,0.0,0.8327884078025818,0.0,0.0,1.0,2.7016940508037806
12,simple,HRAG,What sector is stored for victim Asian government?,Government,Government,1.0,1.0,1.0,0.0,1.0,1.0,1.0000001192092896,1.0,0.0,1.0,2.5199409434571862
13,simple,RAG,What technique tactic is stored for T1003?,Credential Access,The provided context does not contain information about the technique or tactic stored for T1003.,0.0,0.0,0.0,0.0,0.0,0.0,0.7820494174957275,0.0,0.0,1.0,0.9344012243673205
13,simple,GRAG,What technique tactic is stored for T1003?,Credential Access,The tactic stored for T1003 is Credential Access.,1.0,0.0,0.2,9.535414040914192,0.4,0.4,0.877700924873352,0.125,0.0,1.0,3.803075732663274
13,simple,AGRAG,What technique tactic is stored for T1003?,Credential Access,Credential Access,1.0,1.0,1.0,0.0,1.0,1.0,1.0000001192092896,1.0,0.0,1.0,2.7880005883052945
13,simple,HRAG,What technique tactic is stored for T1003?,Credential Access,Credential Access,1.0,1.0,1.0,0.0,1.0,1.0,1.0000001192092896,1.0,0.0,1.0,2.750313278287649
14,simple,RAG,What date value is used for the Discord-hosted spam campaign occurrence?,2019-01-01,The context does not provide a specific date value for the Discord-hosted spam campaign occurrence.,0.0,0.0,0.0,0.0,0.0,0.0,0.7652752995491028,0.0,0.0,1.0,2.176486420445144
14,simple,GRAG,What date value is used for the Discord-hosted spam campaign occurrence?,2019-01-01,"The date value used for the Discord-hosted spam campaign occurrence is January 1, 2019.",0.0,0.0,0.0,2.445593937240363,0.1111111111111111,0.1111111111111111,0.7978042960166931,0.0,0.0,1.0,5.4185462119057775
14,simple,AGRAG,What date value is used for the Discord-hosted spam campaign occurrence?,2019-01-01,2019-01-01,1.0,1.0,1.0,100.00000000000004,1.0,1.0,1.0,1.0,0.0,1.0,3.2575687328353524
14,simple,HRAG,What date value is used for the Discord-hosted spam campaign occurrence?,2019-01-01,2019-01-01,1.0,1.0,1.0,100.00000000000004,1.0,1.0,1.0,1.0,0.0,1.0,3.0320116141811013
15,simple,RAG,What technique name is stored for T1203?,Exploitation for Client Execution,The provided context does not contain information about the technique name stored for T1203.,0.0,0.0,0.11111111111111112,2.627961710408444,0.11111111111111112,0.11111111111111112,0.8199098706245422,0.07142857142857142,0.0,1.0,0.9925768682733178
15,simple,GRAG,What technique name is stored for T1203?,Exploitation for Client Execution,"The technique name stored for T1203 is ""Exploitation for Client Execution.""",1.0,0.0,0.26666666666666666,17.77835117834348,0.5333333333333333,0.5333333333333333,0.8782963752746582,0.2727272727272727,0.0,1.0,3.008871586062014
15,simple,AGRAG,What technique name is stored for T1203?,Exploitation for Client Execution,Exploitation for Client Execution,1.0,1.0,1.0,100.00000000000004,1.0,1.0,1.0,1.0,0.0,1.0,2.0469933319836855
15,simple,HRAG,What technique name is stored for T1203?,Exploitation for Client Execution,Exploitation for Client Execution,1.0,1.0,1.0,100.00000000000004,1.0,1.0,1.0,1.0,0.0,1.0,2.577533652074635
16,single_hop,RAG,Which motivation type is TA444 linked to via motivated_by?,espionage,The provided context does not specify which motivation type TA444 is linked to via motivated_by.,0.0,0.0,0.0,0.0,0.0,0.0,0.8023656010627747,0.0,0.0,1.0,0.9993031155318022
16,single_hop,GRAG,Which motivation type is TA444 linked to via motivated_by?,espionage,"TA444 is linked to the motivation type ""espionage"" via motivated_by.",1.0,0.0,0.0,2.627961710408444,0.16666666666666669,0.16666666666666669,0.8112284541130066,0.0,0.0,1.0,4.835551990196109
16,single_hop,AGRAG,Which motivation type is TA444 linked to via motivated_by?,espionage,espionage,1.0,1.0,1.0,0.0,1.0,1.0,0.9999996423721313,1.0,0.0,1.0,2.28793416172266
16,single_hop,HRAG,Which motivation type is TA444 linked to via motivated_by?,espionage,espionage,1.0,1.0,1.0,0.0,1.0,1.0,0.9999996423721313,1.0,0.0,1.0,3.2622350696474314
17,single_hop,RAG,Which motivation type is APT37 linked to via motivated_by?,espionage,The provided context does not specify the motivation type linked to APT37 via motivated_by.,0.0,0.0,0.0,0.0,0.0,0.0,0.799881100654602,0.0,0.0,1.0,1.0473934188485146
17,single_hop,GRAG,Which motivation type is APT37 linked to via motivated_by?,espionage,"APT37 is linked to the motivation type ""espionage"" via motivated_by.",1.0,0.0,0.0,2.627961710408444,0.16666666666666669,0.16666666666666669,0.8057988286018372,0.0,0.0,1.0,3.5565689066424966
17,single_hop,AGRAG,Which motivation type is APT37 linked to via motivated_by?,espionage,espionage,1.0,1.0,1.0,0.0,1.0,1.0,0.9999996423721313,1.0,0.0,1.0,2.5077801924198866
17,single_hop,HRAG,Which motivation type is APT37 linked to via motivated_by?,espionage,espionage,1.0,1.0,1.0,0.0,1.0,1.0,0.9999996423721313,1.0,0.0,1.0,3.010367127135396
18,single_hop,RAG,Which malware does TA444 use according to uses relationship?,SpectralBlur,TA444 uses the SpectralBlur malware according to the uses relationship.,1.0,0.0,0.18181818181818182,3.7477767366779213,0.18181818181818182,0.18181818181818182,0.864317774772644,0.1,0.0,1.0,1.0268628746271133
18,single_hop,GRAG,Which malware does TA444 use according to uses relationship?,SpectralBlur,There is no available information indicating which malware TA444 uses according to uses relationship.,0.0,0.0,0.0,0.0,0.0,0.0,0.8062604665756226,0.0,0.0,1.0,3.711020840331912
18,single_hop,AGRAG,Which malware does TA444 use according to uses relationship?,SpectralBlur,TA444 uses SpectralBlur.,1.0,0.0,0.0,15.97357760615681,0.5,0.5,0.9011099934577942,0.0,0.0,1.0,3.3339837351813912
18,single_hop,HRAG,Which malware does TA444 use according to uses relationship?,SpectralBlur,SpectralBlur,1.0,1.0,1.0,0.0,1.0,1.0,1.0000001192092896,1.0,0.0,1.0,3.1020022854208946
19,single_hop,RAG,Which tool is used by Xamalicious malware?,Xamarin,Xamalicious malware is developed using the open-source mobile app framework called Xamarin.,1.0,0.0,0.0,3.0890553181566975,0.14285714285714288,0.14285714285714288,0.8334931135177612,0.0,0.0,1.0,0.7998360497877002
19,single_hop,GRAG,Which tool is used by Xamalicious malware?,Xamarin,There is no available information indicating which tool is used by Xamalicious malware.,0.0,0.0,0.0,0.0,0.0,0.0,0.7962208986282349,0.0,0.0,1.0,3.3927714927121997
19,single_hop,AGRAG,Which tool is used by Xamalicious malware?,Xamarin,Xamarin,1.0,1.0,1.0,0.0,1.0,1.0,0.9999999403953552,1.0,0.0,1.0,2.32686326559633
19,single_hop,HRAG,Which tool is used by Xamalicious malware?,Xamarin,Xamarin,1.0,1.0,1.0,0.0,1.0,1.0,0.9999999403953552,1.0,0.0,1.0,2.8888415908440948
20,single_hop,RAG,Which capability is leveraged by tool Munchkin?,Automation,The tool Munchkin leverages the capability to propagate the BlackCat payload to remote machines and shares.,0.0,0.0,0.0,0.0,0.0,0.0,0.7927846908569336,0.0,0.0,1.0,0.8149513667449355
20,single_hop,GRAG,Which capability is leveraged by tool Munchkin?,Automation,The capability leveraged by tool Munchkin is Automation.,1.0,0.0,0.0,4.767707020457095,0.2222222222222222,0.2222222222222222,0.8100405931472778,0.0,0.0,1.0,3.0212626177817583
20,single_hop,AGRAG,Which capability is leveraged by tool Munchkin?,Automation,Automation,1.0,1.0,1.0,0.0,1.0,1.0,0.9999998211860657,1.0,0.0,1.0,2.5677311550825834
20,single_hop,HRAG,Which capability is leveraged by tool Munchkin?,Automation,Automation,1.0,1.0,1.0,0.0,1.0,1.0,0.9999998211860657,1.0,0.0,1.0,4.123431058600545
21,single_hop,RAG,Which technique ID is linked to BlackCat via used_technique?,"T1570, T1564",The provided context does not specify any technique ID linked to BlackCat via used_technique.,0.0,0.0,0.0,0.0,0.0,0.0,0.7961990833282471,0.0,0.0,1.0,1.1198778068646789
21,single_hop,GRAG,Which technique ID is linked to BlackCat via used_technique?,"T1570, T1564",The technique IDs linked to BlackCat via used_technique are T1564 and T1570.,0.0,0.0,0.14285714285714285,3.1251907639724417,0.2666666666666667,0.13333333333333336,0.8652620315551758,0.08333333333333333,0.0,1.0,5.9701341995969415
21,single_hop,AGRAG,Which technique ID is linked to BlackCat via used_technique?,"T1570, T1564","T1564, T1570",0.0,0.0,0.0,0.0,1.0,0.5,0.9812726378440857,0.0,0.0,1.0,5.267614237964153
21,single_hop,HRAG,Which technique ID is linked to BlackCat via used_technique?,"T1570, T1564",T1570,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.9053529500961304,0.0,0.0,1.0,2.9700923524796963
22,single_hop,RAG,Which malware does BlackCat threat actor use?,BlackCat,The BlackCat threat actor uses the BlackCat ransomware and a utility called Munchkin to propagate their payload.,1.0,0.0,0.1111111111111111,2.1476912089159055,0.1111111111111111,0.1111111111111111,0.817925751209259,0.11764705882352941,0.0,1.0,0.9844399057328701
22,single_hop,GRAG,Which malware does BlackCat threat actor use?,BlackCat,The BlackCat threat actor uses the BlackCat malware.,1.0,0.0,0.2222222222222222,4.767707020457095,0.2222222222222222,0.2222222222222222,0.8293770551681519,0.25,0.0,1.0,3.29667354747653
22,single_hop,AGRAG,Which malware does BlackCat threat actor use?,BlackCat,BlackCat uses the BlackCat malware.,1.0,0.0,0.33333333333333337,8.116697886877475,0.33333333333333337,0.33333333333333337,0.8793923258781433,0.4,0.0,1.0,3.2763125393539667
22,single_hop,HRAG,Which malware does BlackCat threat actor use?,BlackCat,BlackCat threat actor uses the BlackCat malware.,1.0,0.0,0.25,5.522397783539471,0.25,0.25,0.8722050786018372,0.2857142857142857,0.0,1.0,2.962151749059558
23,single_hop,RAG,Which victim is located in country South Korea?,Users in South Korea,"The victims located in South Korea are users targeted by APT37, a North Korean government-backed group, including South Korean users, North Korean defectors, policy makers, and journalists.",0.0,0.0,0.25806451612903225,4.180647946097227,0.25,0.1875,0.8562012314796448,0.18518518518518517,0.0,1.0,1.4041194850578904
23,single_hop,GRAG,Which victim is located in country South Korea?,Users in South Korea,"The victim located in South Korea is ""Users in South Korea.""",1.0,0.0,0.39999999999999997,17.77835117834348,0.5333333333333333,0.5333333333333333,0.8951241374015808,0.45454545454545453,0.0,1.0,3.4893897343426943
23,single_hop,AGRAG,Which victim is located in country South Korea?,Users in South Korea,Users in South Korea,1.0,1.0,1.0,100.00000000000004,1.0,1.0,1.0,1.0,0.0,1.0,2.4921321691945195
23,single_hop,HRAG,Which victim is located in country South Korea?,Users in South Korea,Users in South Korea,1.0,1.0,1.0,100.00000000000004,1.0,1.0,1.0,1.0,0.0,1.0,2.870487538166344
24,single_hop,RAG,Which CVE is exploited in incident google-tag-apt37-cve-2022-41128-2022-10?,CVE-2022-41128,The CVE exploited in the incident google-tag-apt37-cve-2022-41128-2022-10 is CVE-2022-41128.,1.0,0.0,0.0,7.12695567709093,0.2857142857142857,0.2857142857142857,0.8181391954421997,0.0,0.0,1.0,1.4528909604996443
24,single_hop,GRAG,Which CVE is exploited in incident google-tag-apt37-cve-2022-41128-2022-10?,CVE-2022-41128,The CVE exploited in the incident google-tag-apt37-cve-2022-41128-2022-10 is CVE-2022-41128.,1.0,0.0,0.0,7.12695567709093,0.2857142857142857,0.2857142857142857,0.8181391954421997,0.0,0.0,1.0,6.130944970063865
24,single_hop,AGRAG,Which CVE is exploited in incident google-tag-apt37-cve-2022-41128-2022-10?,CVE-2022-41128,CVE-2022-41128,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,3.57210950832814
24,single_hop,HRAG,Which CVE is exploited in incident google-tag-apt37-cve-2022-41128-2022-10?,CVE-2022-41128,CVE-2022-41128,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,7.671335813589394
25,single_hop,RAG,"Which technique is used by the Google TAG incident, by technique name?",Phishing,The technique used by the Google TAG incident is embedding a 0-day vulnerability in malicious documents.,0.0,0.0,0.0,0.0,0.0,0.0,0.7913748621940613,0.0,0.0,1.0,1.1480252481997013
25,single_hop,GRAG,"Which technique is used by the Google TAG incident, by technique name?",Phishing,The technique used by the Google TAG incident is Phishing.,1.0,0.0,0.0,3.7477767366779213,0.18181818181818182,0.18181818181818182,0.8406632542610168,0.0,0.0,1.0,4.137771314010024
25,single_hop,AGRAG,"Which technique is used by the Google TAG incident, by technique name?",Phishing,Phishing,1.0,1.0,1.0,0.0,1.0,1.0,0.9999998807907104,1.0,0.0,1.0,2.7776999697089195
25,single_hop,HRAG,"Which technique is used by the Google TAG incident, by technique name?",Phishing,Exploitation for Client Execution,0.0,0.0,0.0,0.0,0.0,0.0,0.8085429668426514,0.0,0.0,1.0,2.9846664210781455
26,single_hop,RAG,Which victims are targeted by incidents attributed to Budworm?,"Middle Eastern telecommunications organization, Asian government",Victims targeted by incidents attributed to Budworm include a Middle Eastern telecommunications organization and an Asian government.,0.0,0.0,0.3478260869565218,15.989214998944036,0.5217391304347826,0.5217391304347826,0.8736140131950378,0.23529411764705882,0.0,1.0,0.8581665903329849
26,single_hop,GRAG,Which victims are targeted by incidents attributed to Budworm?,"Middle Eastern telecommunications organization, Asian government",The victims targeted by incidents attributed to Budworm are an Asian government and a Middle Eastern telecommunications organization.,0.0,0.0,0.4166666666666667,15.071676257541073,0.5,0.3333333333333333,0.8627744317054749,0.2777777777777778,0.0,1.0,9.619100551120937
26,single_hop,AGRAG,Which victims are targeted by incidents attributed to Budworm?,"Middle Eastern telecommunications organization, Asian government",Victims targeted by incidents attributed to Budworm are Asian government and Middle Eastern telecommunications organization.,0.0,0.0,0.47619047619047616,18.20705281109213,0.5714285714285715,0.3809523809523809,0.8761212825775146,0.3333333333333333,0.0,1.0,3.3518006140366197
26,single_hop,HRAG,Which victims are targeted by incidents attributed to Budworm?,"Middle Eastern telecommunications organization, Asian government","Asian government, Middle Eastern telecommunications organization",0.0,0.0,0.6666666666666666,50.81327481546149,1.0,0.6666666666666666,0.9290340542793274,0.6666666666666666,0.0,1.0,4.423926965333521
27,single_hop,RAG,Which malware is involved in budworm_aug2023_asia_government incident?,SysUpdate,The malware involved in the budworm_aug2023_asia_government incident is a previously unseen variant of the SysUpdate backdoor (SysUpdate DLL inicore_v2.3.30.dll) used exclusively by Budworm.,1.0,0.0,0.08333333333333333,1.0253311603116817,0.06451612903225806,0.06451612903225806,0.8158926367759705,0.043478260869565216,0.0,1.0,1.3329043993726373
27,single_hop,GRAG,Which malware is involved in budworm_aug2023_asia_government incident?,SysUpdate,There is no available information about the specific malware involved in the budworm_aug2023_asia_government incident.,0.0,0.0,0.0,0.0,0.0,0.0,0.8011440634727478,0.0,0.0,1.0,5.448463044129312
27,single_hop,AGRAG,Which malware is involved in budworm_aug2023_asia_government incident?,SysUpdate,SysUpdate,1.0,1.0,1.0,0.0,1.0,1.0,1.000000238418579,1.0,0.0,1.0,2.144547725096345
27,single_hop,HRAG,Which malware is involved in budworm_aug2023_asia_government incident?,SysUpdate,SysUpdate,1.0,1.0,1.0,0.0,1.0,1.0,1.000000238418579,1.0,0.0,1.0,3.3779164627194405
28,single_hop,RAG,Which C2 infrastructure service is abused by AveMaria?,Discord,AveMaria abuses Discord as a C2 infrastructure service.,1.0,0.0,0.2222222222222222,4.767707020457095,0.2222222222222222,0.2222222222222222,0.8358229398727417,0.125,0.0,1.0,1.2336017861962318
28,single_hop,GRAG,Which C2 infrastructure service is abused by AveMaria?,Discord,AveMaria abuses the C2 infrastructure service known as Discord.,1.0,0.0,0.0,4.196114906296549,0.19999999999999998,0.19999999999999998,0.8324804902076721,0.0,0.0,1.0,5.494859928265214
28,single_hop,AGRAG,Which C2 infrastructure service is abused by AveMaria?,Discord,Discord,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.6021043583750725
28,single_hop,HRAG,Which C2 infrastructure service is abused by AveMaria?,Discord,Discord,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,3.087892597541213
29,single_hop,RAG,Which date is set on Star Blizzard has_alias relationships?,2017-01-01,"The date set on Star Blizzard has_alias relationships is ""since at least 2017.""",0.0,0.0,0.0,2.1476912089159055,0.11764705882352941,0.11764705882352941,0.7471029758453369,0.0,0.0,1.0,1.1157022444531322
