id,category,question,answerable,answer,confidence,evidence,normalized_entities
24,single_hop,Which victim is targeted by incident inc_sqzrframework480_nuget_2024-01 via targets?,True,Developers using Bozhon technology,,,
25,single_hop,Which sector is connected from inc_sqzrframework480_nuget_2024-01 via targets_sector?,True,Manufacturing,,,
26,single_hop,Which country is linked from Organizations in Taiwan via located_in?,True,Taiwan,,,
27,single_hop,Which tool is linked from EleKtra-Leak threat actor via uses?,True,GitHub,,,
28,single_hop,Which capability is linked from EleKtra-Leak threat actor via leverages?,True,Automation,,,
29,single_hop,Which threat actor is included in campaign EleKtra-Leak via includes?,True,EleKtra-Leak threat actor,,,
30,single_hop,Which victims are attacked by COLDRIVER via attacked?,True,"NATO governments, NGOs, academic institutions, former intelligence and military officers, Ukraine",,,
31,multi_hop,Which CVE is exploited in the incident attributed to EXOTIC LILY?,True,CVE-2021-40444,,,
32,multi_hop,Which techniques are used in the incident attributed to Clop in 2023?,True,T1190,,,
33,multi_hop,Which tool is involved in the incident that exploited CVE-2023-0669?,True,GoAnywhere MFT,,,
34,multi_hop,Which victims are attacked by the campaign that includes the EleKtra-Leak threat actor?,True,AWS,,,
35,multi_hop,Which technique phases are recorded for incidents supported by Malwarebytes Labs source?,True,Execution,,,
36,multi_hop,How many aliases are linked from Clop via has_alias?,True,3,,,
37,multi_hop,How many aliases are linked from COLDRIVER via has_alias?,True,3,,,
38,multi_hop,How many techniques are connected to incident inc-chromeloader-windows-iso-infection?,True,2,,,
39,multi_hop,How many victims are attacked by COLDRIVER?,True,5,,,
40,multi_hop,How many incidents are attributed_to Clop?,True,2,,,
41,multi_hop,How many tools are used by Flax Typhoon?,True,2,,,
42,multi_hop,Which malware are involved in the incident that exploited CVE-2021-40444?,True,"Conti, Diavol",,,
43,multi_hop,Which actor is attributed for the incident involving Accellion FTA?,True,Clop,,,
44,multi_hop,Which sponsor is associated with the actor that attacks Organizations in Taiwan?,True,China,,,
45,multi_hop,Which publisher supports both ChromeLoader and its associated Windows ISO infection incident?,True,"Malwarebytes Labs, Red Canary",,,
46,unanswerable,What remote IP address does SqzrFramework480 send data to?,False,,,,
47,unanswerable,Which AWS regions were used for EleKtra-Leak EC2 cryptojacking instances?,False,,,,
48,unanswerable,What encryption algorithm is used by Ransom.Clop?,False,,,,
49,unanswerable,What file hash identifies the ChromeLoader ISO payload?,False,,,,
50,unanswerable,Which specific organizations in Taiwan were targeted by Flax Typhoon?,False,,,,
1,guided,"Which threat actor is associated with credential phishing and impersonation to build trust with targets, and what victim categories are explicitly targeted?",True,"COLDRIVER is described as a Russian threat group focused on credential phishing, and it uses impersonation accounts to build rapport with targets. The text explicitly lists targets as high-profile individuals in NGOs, former intelligence and military officers, and NATO governments; it also notes continued focus on Ukraine, NATO countries, academic institutions, and NGOs.",high,"[{'source_id': 'CTI_TEXTS_3', 'page': 1, 'quote': 'COLDRIVER ... focused on credential phishing activities against high profile individuals in NGOs, former intelligence and military officers, and NATO governments'}, {'source_id': 'CTI_TEXTS_3', 'page': 1, 'quote': ""COLDRIVER ... often utilizes impersonation accounts ... increasing the likelihood of the phishing campaign's success""}]","{'actors': ['COLDRIVER', 'UNC4057', 'Star Blizzard', 'Callisto'], 'malware': [], 'cves': [], 'sectors': ['NGO', 'Government', 'Academia'], 'regions': ['Russia', 'Ukraine', 'NATO'], 'mitre': []}"
2,guided,"Which nation-state actor targets organizations in Taiwan for likely espionage, and what operational approach is described for maintaining access?",True,Flax Typhoon (a China-based nation-state activity group) targets dozens of organizations in Taiwan with the likely intention of espionage. It gains and maintains long-term access with minimal use of malware by relying on built-in operating system tools and some normally benign software to quietly remain in networks.,high,"[{'source_id': 'CTI_TEXTS_5', 'page': 1, 'quote': 'Flax Typhoon, based in China, that is targeting dozens of organizations in Taiwan with the likely intention of performing espionage'}, {'source_id': 'CTI_TEXTS_5', 'page': 1, 'quote': 'gains and maintains long-term access ... with minimal use of malware, relying on tools built into the operating system'}]","{'actors': ['Flax Typhoon'], 'malware': [], 'cves': [], 'sectors': [], 'regions': ['China', 'Taiwan'], 'mitre': []}"
3,guided,Which malware is described as a browser hijacker that uses PowerShell and what downstream risks are explicitly stated?,True,ChromeLoader is described as a persistent browser hijacker that uses PowerShell. The stated downstream risks include propagation of ransomware or spyware and theft of browser-session data.,high,"[{'source_id': 'CTI_TEXTS_1', 'page': 1, 'quote': 'its use of PowerShell could pose a greater risk by leading to further and advanced malicious activity, such as the propagation of ransomware or spyware or theft of browser-session data'}, {'source_id': 'CTI_TEXTS_1', 'page': 1, 'quote': 'ChromeLoader is a pervasive and persistent browser hijacker ... manifests as a browser extension'}]","{'actors': [], 'malware': ['ChromeLoader'], 'cves': [], 'sectors': [], 'regions': [], 'mitre': []}"
4,guided,"What initial infection vector is described for ChromeLoader on Windows endpoints, and what user lure themes are used?",True,"On Windows machines, ChromeLoader infections occur via ISO files that pose as cracked video games or pirated films/TV programs (i.e., piracy-themed lures).",high,"[{'source_id': 'CTI_TEXTS_1', 'page': 1, 'quote': 'On Windows machines, victims become infected ... through ISO files that poses as a cracked video game or pirated films or TV programs'}]","{'actors': [], 'malware': ['ChromeLoader'], 'cves': [], 'sectors': [], 'regions': [], 'mitre': []}"
5,guided,"Which ransomware/extortion operation is linked to a cybercrime group with multiple aliases, and what shift in extortion method is described?",True,"Clop is an extortion and ransomware operation run by Snakefly (aka TA505, FIN11). The text describes a shift from encrypting files with its ransomware payload to sometimes avoiding encryption and relying on threatening to leak stolen data to extort victims.",high,"[{'source_id': 'CTI_TEXTS_2', 'page': 1, 'quote': 'Clop is an extortion and ransomware operation run by a cyber-crime group known as Snakefly (aka TA505, FIN11)'}, {'source_id': 'CTI_TEXTS_2', 'page': 1, 'quote': 'in recent times it has been known to eschew encryption entirely and rely on the threat of leaking stolen data'}]","{'actors': ['Snakefly', 'TA505', 'FIN11'], 'malware': ['Clop', 'Ransom.Clop'], 'cves': [], 'sectors': [], 'regions': [], 'mitre': []}"
6,guided,"Which CVE is explicitly associated with exploitation by the Clop operation, and which managed file transfer platform is named as the affected target?",True,CVE-2023-0669 is explicitly attributed to Clop exploiting a zero-day vulnerability in the GoAnywhere MFT platform.,high,"[{'source_id': 'CTI_TEXTS_2', 'page': 1, 'quote': 'exploiting a zero-day vulnerability (CVE-2023-0669) in the GoAnywhere MFT platform'}]","{'actors': ['Snakefly', 'TA505', 'FIN11'], 'malware': ['Clop'], 'cves': ['CVE-2023-0669'], 'sectors': [], 'regions': [], 'mitre': []}"
7,guided,"Which initial access broker is described as exploiting a Microsoft MSHTML zero-day, and which ransomware operators are named as downstream collaborators or outcomes?",True,"EXOTIC LILY is described as an Initial Access Broker that exploited CVE-2021-40444 (Microsoft MSHTML). The activity is described as closely linked with deployment of human-operated ransomware such as Conti and Diavol, and the group appears to be working with FIN12 / WIZARD SPIDER.",high,"[{'source_id': 'CTI_TEXTS_4', 'page': 1, 'quote': 'EXOTIC LILY, exploiting a 0day in Microsoft MSHTML (CVE-2021-40444)... we determined they are an Initial Access Broker (IAB)'}, {'source_id': 'CTI_TEXTS_4', 'page': 1, 'quote': 'activities appear to be closely linked with ... deployment of human-operated ransomware such as Conti and Diavol'}]","{'actors': ['EXOTIC LILY', 'FIN12', 'WIZARD SPIDER'], 'malware': ['Conti', 'Diavol'], 'cves': ['CVE-2021-40444'], 'sectors': [], 'regions': ['Russia'], 'mitre': []}"
8,guided,What scale of phishing activity is attributed to EXOTIC LILY in terms of daily email volume and number of targeted organizations?,True,"At its peak, EXOTIC LILY was estimated to be sending more than 5,000 emails per day to as many as 650 targeted organizations globally.",high,"[{'source_id': 'CTI_TEXTS_4', 'page': 1, 'quote': 'At the peak of EXOTIC LILY’s activity, we estimate they were sending more than 5,000 emails a day, to as many as 650 targeted organizations globally'}]","{'actors': ['EXOTIC LILY'], 'malware': [], 'cves': [], 'sectors': [], 'regions': [], 'mitre': []}"
9,guided,"Which threat campaign targets exposed IAM credentials in public GitHub repositories, and what cloud resource type is created for what type of monetization activity?",True,"The EleKtra-Leak campaign targets exposed IAM credentials in public GitHub repositories. When credentials are obtained, the actor creates multiple AWS EC2 instances to conduct long-lasting cryptojacking operations.",high,"[{'source_id': 'CTI_TEXTS_7', 'page': 1, 'quote': 'EleKtra-Leak ... automated targeting of exposed identity and access management (IAM) credentials within public GitHub repositories'}, {'source_id': 'CTI_TEXTS_7', 'page': 1, 'quote': 'able to create multiple AWS Elastic Compute (EC2) instances that they used for wide-ranging and long-lasting cryptojacking operations'}]","{'actors': ['EleKtra-Leak'], 'malware': [], 'cves': [], 'sectors': [], 'regions': [], 'mitre': []}"
10,guided,"Which malicious software supply-chain artifact is described as harvesting industrial-system data, and what specific data collection and transfer behaviors are explicitly mentioned?",True,"The suspicious NuGet package SqzrFramework480 is described as harvesting information from industrial systems. It can harvest data from cameras and robotic arms, take screenshots, send ping packets, and open sockets for data transfer; screenshots are described as being captured continuously and sent to a remote IP address via the opened socket.",high,"[{'source_id': 'CTI_TEXTS_6', 'page': 1, 'quote': 'Named SqzrFramework480 ... can also harvest various types of information ... including cameras and robotic arms, can take screenshots, send ping packets, and open sockets for data transfer'}, {'source_id': 'CTI_TEXTS_6', 'page': 1, 'quote': 'capturing the primary screen every minute and sending the information to a remote IP address, via the opened socket'}]","{'actors': [], 'malware': ['SqzrFramework480'], 'cves': [], 'sectors': ['Industrial'], 'regions': ['China'], 'mitre': []}"
11,guided,"Which actor uses impersonation accounts as part of a credential-phishing workflow, and what sequence of actions is described from rapport-building to delivery of the lure?",True,"COLDRIVER uses impersonation accounts to build rapport and trust with targets, then sends a phishing link or a document containing a link.",high,"[{'source_id': 'CTI_TEXTS_3', 'page': 1, 'quote': 'COLDRIVER often utilizes impersonation accounts ... used to establish a rapport with the target ... and eventually sends a phishing link or document containing a link'}]","{'actors': ['COLDRIVER', 'UNC4057', 'Star Blizzard', 'Callisto'], 'malware': [], 'cves': [], 'sectors': ['NGO', 'Government', 'Academia'], 'regions': ['Russia', 'Ukraine', 'NATO'], 'mitre': []}"
12,guided,"Which actor is described as maintaining long-term access with minimal malware use, and what tools or software categories does it rely on to remain in victim networks?",True,Flax Typhoon is described as maintaining long-term access with minimal malware use by relying on operating-system built-in tools and some normally benign software.,high,"[{'source_id': 'CTI_TEXTS_5', 'page': 1, 'quote': 'gains and maintains long-term access ... with minimal use of malware, relying on tools built into the operating system, along with some normally benign software'}]","{'actors': ['Flax Typhoon'], 'malware': [], 'cves': [], 'sectors': [], 'regions': ['China', 'Taiwan'], 'mitre': []}"
13,guided,"Which campaign is described as using compromised credentials to create cloud compute resources, and what time span is stated for how long the operations have been active?",True,EleKtra-Leak is described as using compromised IAM credentials to create AWS EC2 instances for cryptojacking. The operations are assessed to have been active for at least two years and are still active at the time of reporting.,medium,"[{'source_id': 'CTI_TEXTS_7', 'page': 1, 'quote': 'create multiple AWS Elastic Compute (EC2) instances ... long-lasting cryptojacking operations'}, {'source_id': 'CTI_TEXTS_7', 'page': 1, 'quote': 'We believe these operations have been active for at least two years and are still active today'}]","{'actors': ['EleKtra-Leak'], 'malware': [], 'cves': [], 'sectors': [], 'regions': [], 'mitre': []}"
14,guided,Which named entities are presented as alternative identifiers (aliases) for COLDRIVER and how do they relate to the primary actor identity?,True,"The text explicitly states COLDRIVER is also known as UNC4057, Star Blizzard, and Callisto (i.e., these are aliases for the same threat group).",high,"[{'source_id': 'CTI_TEXTS_3', 'page': 1, 'quote': 'COLDRIVER (also known as UNC4057, Star Blizzard and Callisto)'}]","{'actors': ['COLDRIVER', 'UNC4057', 'Star Blizzard', 'Callisto'], 'malware': [], 'cves': [], 'sectors': [], 'regions': ['Russia'], 'mitre': []}"
15,guided,"Which ransomware/extortion group is described as having a track record of exploiting zero-day vulnerabilities, and what file-transfer technologies are explicitly referenced in that context?",True,Clop is described as having a track record of exploiting zero-day vulnerabilities. The text references Accellion FTA and GoAnywhere MFT (via CVE-2023-0669) as file-transfer technologies involved in that exploitation history.,high,"[{'source_id': 'CTI_TEXTS_2', 'page': 1, 'quote': 'The group has a track record in exploiting zero-day vulnerabilities... linked to ... Accellion FTA'}, {'source_id': 'CTI_TEXTS_2', 'page': 1, 'quote': 'exploiting a zero-day vulnerability (CVE-2023-0669) in the GoAnywhere MFT platform'}]","{'actors': ['Snakefly', 'TA505', 'FIN11'], 'malware': ['Clop', 'Ransom.Clop'], 'cves': ['CVE-2023-0669'], 'sectors': [], 'regions': [], 'mitre': []}"
16,guided,"Which initial access broker is described as working with a named Russian cybercrime group, and what downstream ransomware families are mentioned as being linked to that broker’s activity?",True,EXOTIC LILY is described as an Initial Access Broker that appears to be working with FIN12 / WIZARD SPIDER (described as a Russian cyber crime gang). The broker’s activity is described as closely linked with deployment of human-operated ransomware such as Conti and Diavol.,high,"[{'source_id': 'CTI_TEXTS_4', 'page': 1, 'quote': 'Initial Access Broker (IAB) who appear to be working with the Russian cyber crime gang known as FIN12 ... / WIZARD SPIDER'}, {'source_id': 'CTI_TEXTS_4', 'page': 1, 'quote': 'closely linked with ... deployment of human-operated ransomware such as Conti and Diavol'}]","{'actors': ['EXOTIC LILY', 'FIN12', 'WIZARD SPIDER'], 'malware': ['Conti', 'Diavol'], 'cves': [], 'sectors': [], 'regions': ['Russia'], 'mitre': []}"
