id,category,question,answerable,answer,confidence,evidence,normalized_entities
1,guided,"Which threat actors are explicitly described as state-backed or nation-state, and what initial access techniques are attributed to each actor?",True,Peach Sandstorm is described as an Iranian nation-state actor conducting password spray activity for initial access. Storm-0978/RomCom is described as a Russian threat actor actively exploiting a Microsoft Office remote code execution vulnerability (CVE-2023-36884) via crafted Office documents that bypass Mark of the Web. TA444 is described as a North Korean state-backed actor; the provided text focuses on its macOS malware (SpectralBlur) but does not specify its initial access technique. ZuoRAT is assessed as possibly state-sponsored and targets SOHO routers by exploiting known vulnerabilities (initial access via vulnerable router exploitation).,medium,"[{'source_id': 'CTI_TEXTS_8', 'page': 1, 'quote': 'Peach Sandstorm is an Iranian nation-state threat actor... Microsoft has observed password spray activity'}, {'source_id': 'CTI_TEXTS_10', 'page': 1, 'quote': 'Storm-0978/RomCom is responsible for actively exploiting this vulnerability.'}, {'source_id': 'CTI_TEXTS_12', 'page': 1, 'quote': 'The prolific North Korean state-backed threat actor known as TA444'}, {'source_id': 'CTI_TEXTS_11', 'page': 1, 'quote': 'suggests that the RAT may be the work of a state-sponsored actor.'}]","{'actors': ['Peach Sandstorm', 'Storm-0978', 'RomCom', 'TA444'], 'malware': ['SpectralBlur', 'ZuoRAT'], 'cves': ['CVE-2023-36884'], 'sectors': [], 'regions': ['Iran', 'Russia', 'North Korea'], 'mitre': []}"
2,guided,"Which malware families are described as multi-platform, and what operating systems do they target?",True,"Earth Berberoka (GamblingPuppet) uses multiple malware families described as multi-platform: PlugX, Gh0st RAT, and a new multistage family PuppetLoader. These are stated to target Windows, Linux, and macOS.",high,"[{'source_id': 'CTI_TEXTS_5', 'page': 1, 'quote': 'The malware families used by Earth Berberoka are multiplatform, targeting the Windows, Linux, and macOS operating systems.'}]","{'actors': ['Earth Berberoka', 'GamblingPuppet'], 'malware': ['PlugX', 'Gh0st RAT', 'PuppetLoader'], 'cves': [], 'sectors': ['Online gambling'], 'regions': ['China'], 'mitre': []}"
3,guided,"Which vulnerabilities are described as enabling remote code execution on Windows via document-based delivery, and what document formats or features enable exploitation?",True,Follina (CVE-2022-30190) enables remote code execution via the ms-msdt protocol handler and can be exploited using a specially crafted Word document that pulls a malicious HTML file through Word's remote template feature; it can also be exploited via RTF. CVE-2023-36884 enables remote code execution by crafting Microsoft Office documents to bypass Mark of the Web warnings.,high,"[{'source_id': 'CTI_TEXTS_1', 'page': 1, 'quote': 'Follina (CVE-2022-30190)... remote code execution... exploited by a specially crafted Word document... remote template feature... also... through the RTF file format'}, {'source_id': 'CTI_TEXTS_10', 'page': 1, 'quote': 'CVE-2023-36884 is a remote code execution vulnerability... craft Microsoft Office documents... circumvented the Mark of the Web (MoTW)'}]","{'actors': ['Storm-0978', 'RomCom'], 'malware': ['PowerShell'], 'cves': ['CVE-2022-30190', 'CVE-2023-36884'], 'sectors': [], 'regions': ['Russia'], 'mitre': []}"
4,guided,"Which threat actor is described as an initial access broker, and which downstream ransomware operations are linked to that broker?",True,EXOTIC LILY is described as an Initial Access Broker (IAB) and is described as closely linked with data exfiltration and deployment of human-operated ransomware such as Conti and Diavol; it is also described as appearing to work with the Russian cybercrime gang FIN12 / WIZARD SPIDER.,high,"[{'source_id': 'CTI_TEXTS_4', 'page': 1, 'quote': 'we determined they are an Initial Access Broker (IAB) who appear to be working with the Russian cyber crime gang known as FIN12... closely linked with... deployment of human-operated ransomware such as Conti and Diavol.'}]","{'actors': ['EXOTIC LILY', 'FIN12', 'WIZARD SPIDER'], 'malware': ['Conti', 'Diavol'], 'cves': ['CVE-2021-40444'], 'sectors': ['IT', 'Cybersecurity', 'Healthcare'], 'regions': ['Russia'], 'mitre': []}"
5,guided,"Which actors are associated with credential-based intrusion attempts (such as password spraying), and what sectors are they reported to target?",True,"Peach Sandstorm is associated with password spray activity against thousands of organizations and is reported to pursue the satellite, defense, and pharmaceutical sectors globally.",high,"[{'source_id': 'CTI_TEXTS_8', 'page': 1, 'quote': 'observed password spray activity... pursued organizations in the satellite, defense, and pharmaceutical sectors around the globe'}]","{'actors': ['Peach Sandstorm', 'HOLMIUM'], 'malware': [], 'cves': [], 'sectors': ['Satellite', 'Defense', 'Pharmaceutical'], 'regions': ['Iran'], 'mitre': []}"
6,guided,"Which campaigns describe phishing as the delivery mechanism for malware loaders or RATs, and what payloads are delivered?",True,"A campaign delivering JinxLoader begins with phishing emails impersonating ADNOC and, after opening a password-protected RAR attachment, drops JinxLoader which delivers next-stage payloads Formbook or XLoader. Separately, TA544 is described as leveraging IDAT Loader to deploy Remcos RAT or SystemBC malware.",medium,"[{'source_id': 'CTI_TEXTS_9', 'page': 1, 'quote': 'The attacks begin with phishing emails impersonating Abu Dhabi National Oil Company (ADNOC)... drop the JinxLoader executable... gateway for Formbook or XLoader.'}, {'source_id': 'CTI_TEXTS_9', 'page': 1, 'quote': 'TA544... leveraging... IDAT Loader to deploy Remcos RAT or SystemBC malware.'}]","{'actors': ['TA544'], 'malware': ['JinxLoader', 'Formbook', 'XLoader', 'IDAT Loader', 'Remcos RAT', 'SystemBC'], 'cves': [], 'sectors': [], 'regions': ['United Arab Emirates'], 'mitre': []}"
7,guided,"Which vulnerabilities enable account takeover or privilege creation through authentication or reset flows, and what exposed services are at risk?",True,"CVE-2023-7028 enables zero-click account takeover in GitLab by sending password reset emails for a targeted account to an attacker-controlled email address, putting internet-exposed GitLab instances at risk. CVE-2024-0204 enables creation of new admin users in Fortra GoAnywhere MFT via the administration portal by exploiting a path traversal issue to reach /InitialAccountSetup.xhtml.",high,"[{'source_id': 'CTI_TEXTS_7', 'page': 1, 'quote': 'internet-exposed GitLab instances are vulnerable to CVE-2023-7028, a zero-click account takeover flaw... send password reset emails... to an attacker-controlled email address'}, {'source_id': 'CTI_TEXTS_2', 'page': 1, 'quote': ""authentication bypass vulnerability in Fortra's GoAnywhere MFT... allows attackers to create new admin users... exploit takes advantage of the path traversal issue... access... /InitialAccountSetup.xhtml""}]","{'actors': [], 'malware': [], 'cves': ['CVE-2023-7028', 'CVE-2024-0204'], 'sectors': ['Software development', 'Managed file transfer'], 'regions': [], 'mitre': []}"
8,guided,"Which threats explicitly increase supply-chain risk, and what downstream impacts are described?",True,"Internet-exposed GitLab instances vulnerable to CVE-2023-7028 are described as being at risk of supply chain attacks, proprietary code disclosure, and API key leaks (and other malicious activity).",high,"[{'source_id': 'CTI_TEXTS_7', 'page': 1, 'quote': 'these servers are at risk of supply chain attacks, proprietary code disclosure, API key leaks'}]","{'actors': [], 'malware': [], 'cves': ['CVE-2023-7028'], 'sectors': ['Software development'], 'regions': [], 'mitre': []}"
9,guided,What relationships between actors and CVEs are described where exploitation of a specific CVE is attributed to a named actor?,True,"EXOTIC LILY is described as exploiting an MSHTML zero-day CVE-2021-40444. Storm-0978/RomCom is described as responsible for actively exploiting CVE-2023-36884. Microsoft is described as urging users to patch Dogwalk CVE-2022-34713, which is described as actively exploited in the wild (no actor attribution in the text).",high,"[{'source_id': 'CTI_TEXTS_4', 'page': 1, 'quote': 'EXOTIC LILY, exploiting a 0day in Microsoft MSHTML (CVE-2021-40444).'}, {'source_id': 'CTI_TEXTS_10', 'page': 1, 'quote': 'Storm-0978/RomCom is responsible for actively exploiting this vulnerability.'}, {'source_id': 'CTI_TEXTS_3', 'page': 1, 'quote': 'patch a zero-day vulnerability dubbed Dogwalk that is actively being exploited in the wild... (CVE-2022-34713)'}]","{'actors': ['EXOTIC LILY', 'Storm-0978', 'RomCom'], 'malware': [], 'cves': ['CVE-2021-40444', 'CVE-2022-34713', 'CVE-2023-36884'], 'sectors': [], 'regions': ['Russia'], 'mitre': []}"
10,guided,"Which threats demonstrate follow-on activity after initial access, including data exfiltration, persistence, or lateral movement?",True,"Peach Sandstorm is described as using publicly available and custom tools for discovery, persistence, and lateral movement after successful authentication, and in a small number of intrusions was observed exfiltrating data. EXOTIC LILY is described as closely linked with data exfiltration and deployment of human-operated ransomware (Conti and Diavol) after brokering access.",high,"[{'source_id': 'CTI_TEXTS_8', 'page': 1, 'quote': 'using a combination of publicly available and custom tools for discovery, persistence, and lateral movement... observed exfiltrating data'}, {'source_id': 'CTI_TEXTS_4', 'page': 1, 'quote': 'closely linked with data exfiltration and deployment of human-operated ransomware such as Conti and Diavol'}]","{'actors': ['Peach Sandstorm', 'EXOTIC LILY'], 'malware': ['Conti', 'Diavol'], 'cves': [], 'sectors': [], 'regions': ['Iran', 'Russia'], 'mitre': []}"
11,guided,"Which threats rely on exploitation of network edge devices such as SOHO routers, and what capabilities do they gain post-compromise?",True,"ZuoRAT targets SOHO routers from vendors including Cisco, Netgear, and Asus by exploiting known vulnerabilities. Post-compromise, it can access the local LAN, capture packets, and stage man-in-the-middle attacks via DNS and HTTPS hijacking; it also suggests capability to hop from a SOHO device onto a LAN for further attacks.",high,"[{'source_id': 'CTI_TEXTS_11', 'page': 1, 'quote': 'exploiting known vulnerabilities to target popular SOHO routers from Cisco Systems, Netgear, Asus and others... can access the local LAN, capture packets... stage man-in-the-middle attacks through DNS and HTTPS hijacking'}]","{'actors': [], 'malware': ['ZuoRAT'], 'cves': [], 'sectors': [], 'regions': [], 'mitre': []}"
12,guided,"Which ransomware operations or groups are linked to a named actor, and what additional behaviors (such as extortion or rebranding) are described?",True,Storm-0978/RomCom is linked to ransomware operations: it previously deployed Industrial Spy ransomware and has rebranded as 'Underground' and extorts victims through ransomware operations. EXOTIC LILY is linked to the deployment of human-operated ransomware such as Conti and Diavol (via IAB activity).,medium,"[{'source_id': 'CTI_TEXTS_10', 'page': 1, 'quote': ""previously recognized for deploying the Industrial Spy ransomware... rebranded as 'Underground' and extorts victims through their ransomware operations""}, {'source_id': 'CTI_TEXTS_4', 'page': 1, 'quote': 'closely linked with... deployment of human-operated ransomware such as Conti and Diavol.'}]","{'actors': ['Storm-0978', 'RomCom', 'EXOTIC LILY'], 'malware': ['Industrial Spy', 'Conti', 'Diavol'], 'cves': ['CVE-2023-36884'], 'sectors': [], 'regions': ['Russia'], 'mitre': []}"
13,guided,"Which described vulnerabilities or exploits mention exposure of services to the internet as a key risk factor, and what outcomes are enabled?",True,"Internet exposure is emphasized for GitLab (CVE-2023-7028), where internet-exposed instances are at risk of zero-click account takeover leading to supply chain attacks, proprietary code disclosure, and API key leaks. GoAnywhere MFT (CVE-2024-0204) is described as exploitable on vulnerable instances exposed online via the administration portal, enabling creation of new admin users.",high,"[{'source_id': 'CTI_TEXTS_7', 'page': 1, 'quote': 'Over 5,300 internet-exposed GitLab instances are vulnerable... zero-click account takeover'}, {'source_id': 'CTI_TEXTS_2', 'page': 1, 'quote': 'vulnerable GoAnywhere MFT instances exposed online... helps create new admin users'}]","{'actors': [], 'malware': [], 'cves': ['CVE-2023-7028', 'CVE-2024-0204'], 'sectors': ['Software development', 'Managed file transfer'], 'regions': [], 'mitre': []}"
14,guided,"Which threats mention the use of command-and-control (C2) for remote management, and what commands or capabilities are described?",True,"TA444's macOS malware SpectralBlur is described as a backdoor that receives commands from a command-and-control server, enabling upload/download of files, shell execution, configuration updates, file deletion, and sleep/hibernate actions.",high,"[{'source_id': 'CTI_TEXTS_12', 'page': 1, 'quote': 'based on commands issued from the [command-and-control server]... can upload/download files, run a shell, update its configuration, delete files, hibernate, or sleep'}]","{'actors': ['TA444', 'APT38', 'BlueNoroff'], 'malware': ['SpectralBlur'], 'cves': [], 'sectors': [], 'regions': ['North Korea'], 'mitre': []}"
15,guided,"Which targeting patterns are described for specific actors (such as geography or sector), and what objectives are implied by the reporting?",True,"UNC-0050 is described as repeatedly targeting organizations in Ukraine and focusing on Ukrainian government entities; the attacks are assessed as potentially politically motivated with the goal of collecting specific intelligence from government agencies. Peach Sandstorm is described as targeting thousands of organizations globally in satellite, defense, and pharmaceutical sectors, and Microsoft assesses the campaign likely facilitates intelligence collection in support of Iranian state interests.",medium,"[{'source_id': 'CTI_TEXTS_6', 'page': 1, 'quote': 'UNC-0050... focused on Ukrainian government entities... goal of collecting specific intelligence from Ukrainian government agencies.'}, {'source_id': 'CTI_TEXTS_8', 'page': 1, 'quote': 'likely used to facilitate intelligence collection in support of Iranian state interests'}]","{'actors': ['UNC-0050', 'Peach Sandstorm'], 'malware': ['Remcos RAT'], 'cves': [], 'sectors': ['Government', 'Satellite', 'Defense', 'Pharmaceutical'], 'regions': ['Ukraine', 'Iran'], 'mitre': []}"
16,guided,"Which vulnerabilities in Microsoft diagnostic tooling are described, and how do their exploitation prerequisites differ?",True,"CVE-2022-30190 (Follina) is a Microsoft Support Diagnostic Tool (MSDT) vulnerability enabling remote code execution via the ms-msdt protocol handler and can be exploited through crafted Word documents (and RTF). CVE-2022-34713 (Dogwalk) is tied to Microsoft Windows Support Diagnostic Tool and allows remote code execution, but Microsoft warns exploitation can only be performed by an adversary with physical access to the vulnerable computer.",high,"[{'source_id': 'CTI_TEXTS_1', 'page': 1, 'quote': 'Follina (CVE-2022-30190)... Microsoft Support Diagnostic Tool (MSDT)... allows remote code execution... ms-msdt protocol handler... crafted Word document... also... RTF'}, {'source_id': 'CTI_TEXTS_3', 'page': 1, 'quote': 'Dogwalk... (CVE-2022-34713)... Microsoft Windows Support Diagnostic Tool... exploitation... only... by an adversary with physical access'}]","{'actors': [], 'malware': ['PowerShell'], 'cves': ['CVE-2022-30190', 'CVE-2022-34713'], 'sectors': [], 'regions': [], 'mitre': []}"
