id,category,question,answerable,answer,confidence,evidence,normalized_entities
29,single_hop,Which malware is used by threat actor Dyre operators?,True,Dyre,,,
30,single_hop,Which country is Consumers (UK) located in?,True,GB,,,
31,multi_hop,Which techniques were used in the Microsoft incident attributed to Midnight Blizzard?,True,T1110.003 Password Spraying,,,
32,multi_hop,Which victims are targeted by incidents attributed to Midnight Blizzard?,True,Microsoft,,,
33,multi_hop,Which technique IDs are used by incidents attributed to FROZENBARENTS?,True,"T1190, T1566",,,
34,multi_hop,Which sectors are targeted by the incident attributed to FROZENBARENTS?,True,"Government, Energy, Transportation, Education, Other",,,
35,multi_hop,Which victim is targeted by the incident exploiting CVE-2021-36260?,True,Hikvision,,,
36,multi_hop,Which actors are attributed to the incident targeting Hikvision cameras?,True,"APT41, APT10",,,
37,multi_hop,Which CVEs are exploited in incidents that target Comcast Xfinity?,True,CVE-2023-4966,,,
38,multi_hop,What is the first_seen date for the CVE exploited in Comcast Xfinity breach incidents?,True,2023-08-01,,,
39,multi_hop,Which countries are associated with victims attacked by Dyre operators?,True,"US, GB",,,
40,multi_hop,Which capabilities are leveraged by malware used by Dyre operators?,True,"Financial Fraud, Credential Theft, Malware Delivery, Botnet Enrollment, Infostealer",,,
41,multi_hop,How many capabilities does Dyre malware leverage?,True,5,,,
42,multi_hop,How many victims does Dyre operators attack?,True,2,,,
43,multi_hop,How many techniques are used by incidents attributed to FROZENBARENTS?,True,2,,,
44,multi_hop,How many sectors are targeted by frozenbarents-exim-global-compromised-hosts-2019-08?,True,5,,,
45,multi_hop,How many unique CVEs are linked via exploited_in across all incidents?,True,4,,,
46,unanswerable,What URL is listed for the Microsoft breach source microsoft-corporate-email-breach-midnight-blizzard?,False,,,,
47,unanswerable,What CVSS score is recorded for CVE-2023-4966?,False,,,,
48,unanswerable,Which malware family exploited CVE-2023-4966 in the Comcast Xfinity breach?,False,,,,
49,unanswerable,What remediation deadline was given for CVE-2023-22527?,False,,,,
50,unanswerable,Which dark web forum name hosted Hikvision credential sales?,False,,,,
1,guided,"Which threat actor is linked to breaching a technology company via password spraying against a legacy test environment, and which internal departments were affected?",True,"Midnight Blizzard (also known as Nobelium/APT29) is linked to breaching Microsoft via a password spray attack against a legacy, non-production test tenant account. The breached corporate email accounts included Microsoft leadership team members and employees in the cybersecurity and legal departments.",high,"[{'source_id': 'CTI_TEXTS_1', 'page': 1, 'quote': 'breached ... in November 2023 when they conducted a password spray attack to access a legacy non-production test tenant account'}, {'source_id': 'CTI_TEXTS_1', 'page': 1, 'quote': ""breached email accounts included members of Microsoft's leadership team and employees in the cybersecurity and legal departments""}]","{'actors': ['Midnight Blizzard', 'Nobelium', 'APT29'], 'malware': [], 'cves': [], 'sectors': ['Information media and telecommunications'], 'regions': ['Russia'], 'mitre': ['T1110.003']}"
2,guided,"Which vulnerability exploitation is associated with a breach of a telecommunications provider’s customer data, and what data types were exposed?",True,"Exploitation of CVE-2023-4966 (CitrixBleed) is associated with a breach disclosed by Comcast Xfinity. Exposed data included usernames and hashed passwords and, for some customers, names, contact information, last four digits of Social Security numbers, dates of birth, and security questions and answers.",high,"[{'source_id': 'CTI_TEXTS_2', 'page': 1, 'quote': 'attackers have been exploiting CVE-2023-4966 (aka CitrixBleed)'}, {'source_id': 'CTI_TEXTS_2', 'page': 1, 'quote': 'Comcast Xfinity... disclosed a CitrixBleed-enabled breach of its customer data, including usernames and hashed passwords'}, {'source_id': 'CTI_TEXTS_2', 'page': 1, 'quote': 'for some, names, contact information, last four digits of Social Security numbers, dates of birth, and security questions and answers'}]","{'actors': [], 'malware': [], 'cves': ['CVE-2023-4966'], 'sectors': ['Information media and telecommunications'], 'regions': [], 'mitre': []}"
3,guided,"Which malware is described as both credential-stealing and capable of enabling follow-on infections such as adding victims to spam botnets, and what operating system does it target?",True,"Dyre (detected as Infostealer.Dyre) is described as stealing banking and other credentials and also being used to infect victims with other malware, including adding them to spam botnets. It targets Windows computers.",high,"[{'source_id': 'CTI_TEXTS_8', 'page': 1, 'quote': 'Dyre targets Windows computers and can steal banking and other credentials'}, {'source_id': 'CTI_TEXTS_8', 'page': 1, 'quote': 'Aside from stealing credentials, it can also be used to infect victims with other types of malware, such as adding them to spam botnets.'}]","{'actors': [], 'malware': ['Dyre', 'Infostealer.Dyre'], 'cves': [], 'sectors': ['Financial and insurance services'], 'regions': ['US', 'UK'], 'mitre': []}"
4,guided,"Which threat actor is reported to exploit EXIM mail servers and use compromised hosts as part of its operational network, and what activities do those hosts perform?",True,"FROZENBARENTS (aka Sandworm), attributed to GRU Unit 74455, is reported to exploit EXIM mail servers and use compromised hosts as part of its operational network. Those hosts have been observed accessing victim networks, interacting with victim accounts, sending malicious emails, and engaging in information operations activity.",high,"[{'source_id': 'CTI_TEXTS_4', 'page': 1, 'quote': 'continues to exploit EXIM mail servers globally and use these compromised hosts as part of their operational network'}, {'source_id': 'CTI_TEXTS_4', 'page': 1, 'quote': 'These compromised hosts have been observed accessing victim networks, interacting with victim accounts, sending malicious emails and engaged in information operations (IO) activity.'}]","{'actors': ['FROZENBARENTS', 'Sandworm', 'GRU Unit 74455'], 'malware': [], 'cves': [], 'sectors': [], 'regions': ['Russia', 'Ukraine'], 'mitre': []}"
5,guided,"Which vulnerability enables retrieval of data from uninitialized GPU local memory, and what categories of sensitive data can be recovered in large language model and machine learning contexts?",True,"CVE-2023-4969 (LeftoverLocals) enables retrieval of data from uninitialized GPU local memory. Recovered data can reveal sensitive information including model inputs, outputs, weights, and intermediate computations in LLM/ML contexts.",high,"[{'source_id': 'CTI_TEXTS_3', 'page': 1, 'quote': ""A new vulnerability dubbed 'LeftoverLocals'... Tracked as CVE-2023-4969""}, {'source_id': 'CTI_TEXTS_3', 'page': 1, 'quote': ""The recovered data can reveal sensitive information about the victim's computations, including model inputs, outputs, weights, and intermediate computations.""}]","{'actors': [], 'malware': [], 'cves': ['CVE-2023-4969'], 'sectors': ['Professional, scientific and technical services'], 'regions': [], 'mitre': []}"
6,guided,"Which critical remote code execution vulnerability affects Atlassian Confluence deployments, and what command was observed being executed to validate execution context?",True,CVE-2023-22527 is a critical remote code execution vulnerability affecting outdated versions of Atlassian Confluence Server and Confluence Data Center. Exploitation attempts were observed executing the 'whoami' command to assess access level and privileges.,high,"[{'source_id': 'CTI_TEXTS_5', 'page': 1, 'quote': 'exploitation attempts for the CVE-2023-22527 remote code execution flaw'}, {'source_id': 'CTI_TEXTS_5', 'page': 1, 'quote': ""attackers are trying out callbacks by executing the 'whoami' command""}]","{'actors': [], 'malware': [], 'cves': ['CVE-2023-22527'], 'sectors': ['Professional, scientific and technical services'], 'regions': [], 'mitre': []}"
7,guided,"Which device manufacturer is described as Chinese state-owned, and which vulnerability is reported as a critical command injection flaw affecting its cameras?",True,Hikvision (Hangzhou Hikvision Digital Technology) is described as a Chinese state-owned manufacturer. CVE-2021-36260 is reported as a critical command injection flaw affecting Hikvision cameras.,high,"[{'source_id': 'CTI_TEXTS_9', 'page': 1, 'quote': 'Hikvision... is a Chinese state-owned manufacturer of video surveillance equipment'}, {'source_id': 'CTI_TEXTS_9', 'page': 1, 'quote': 'a command injection flaw in Hikvision cameras was revealed... as CVE-2021-36260'}]","{'actors': [], 'malware': [], 'cves': ['CVE-2021-36260'], 'sectors': ['Information media and telecommunications'], 'regions': ['China'], 'mitre': []}"
8,guided,"Which vulnerability is described as being actively exploited over an extended period and affecting NetScaler ADC and Gateway products, and which organization disclosed a customer data breach linked to it?",True,CVE-2023-4966 (CitrixBleed) is described as being exploited since at least August and affecting Citrix NetScaler ADC and Gateway products. Comcast Xfinity disclosed a customer data breach linked to CitrixBleed exploitation.,high,"[{'source_id': 'CTI_TEXTS_2', 'page': 1, 'quote': 'Since at least August, attackers have been exploiting CVE-2023-4966 (aka CitrixBleed)... affecting... NetScaler ADC and Gateway'}, {'source_id': 'CTI_TEXTS_2', 'page': 1, 'quote': 'One such organization appears to be Comcast Xfinity... disclosed a CitrixBleed-enabled breach'}]","{'actors': [], 'malware': [], 'cves': ['CVE-2023-4966'], 'sectors': ['Information media and telecommunications'], 'regions': [], 'mitre': []}"
9,guided,"Which threat actor has multiple aliases and is attributed to a Russian military intelligence unit, and what set of offensive capabilities are explicitly listed for the actor?",True,"FROZENBARENTS (aka Sandworm) is attributed to Russian Armed Forces’ GRU Unit 74455 and is described as having offensive capabilities including credential phishing, mobile activity, malware, and external exploitation of services.",high,"[{'source_id': 'CTI_TEXTS_4', 'page': 1, 'quote': 'FROZENBARENTS (aka Sandworm), a group attributed to... GRU Unit 74455'}, {'source_id': 'CTI_TEXTS_4', 'page': 1, 'quote': 'offensive capabilities including credential phishing, mobile activity, malware, external exploitation of services'}]","{'actors': ['FROZENBARENTS', 'Sandworm', 'GRU Unit 74455'], 'malware': [], 'cves': [], 'sectors': [], 'regions': ['Russia', 'Ukraine'], 'mitre': []}"
10,guided,"Which sectors are explicitly listed as targets of the GRU-attributed actor that exploits EXIM mail servers, and how does that targeting align to intelligence collection objectives described in the same source?",True,"The GRU-attributed actor FROZENBARENTS/Sandworm is stated to target government, defense, energy, transportation/logistics, education, and humanitarian organizations. The same source frames these as sectors of interest for Russian intelligence collection, indicating the targeting is aligned to intelligence-collection objectives.",medium,"[{'source_id': 'CTI_TEXTS_4', 'page': 1, 'quote': 'They target sectors of interest for Russian intelligence collection including government, defense, energy, transportation/logistics, education and humanitarian organizations.'}]","{'actors': ['FROZENBARENTS', 'Sandworm', 'GRU Unit 74455'], 'malware': [], 'cves': [], 'sectors': ['Public administration and safety', 'Education and training', 'Transport, postal and warehousing'], 'regions': ['Russia', 'Ukraine'], 'mitre': []}"
11,guided,"What is the multi-alias mapping for the Russian state-sponsored group reported to have breached a technology company’s corporate email, and what initial access technique enabled the compromise?",True,The Russian state-sponsored group is named Midnight Blizzard and is also referred to as Nobelium and APT29. The initial access technique described is password spraying against a legacy non-production test tenant account.,high,"[{'source_id': 'CTI_TEXTS_1', 'page': 1, 'quote': 'Russian state-sponsored hacking group known as Midnight Blizzard... known more commonly as Nobelium or APT29'}, {'source_id': 'CTI_TEXTS_1', 'page': 1, 'quote': 'conducted a password spray attack to access a legacy non-production test tenant account'}]","{'actors': ['Midnight Blizzard', 'Nobelium', 'APT29'], 'malware': [], 'cves': [], 'sectors': ['Information media and telecommunications'], 'regions': ['Russia'], 'mitre': ['T1110.003']}"
12,guided,"Which vulnerability affects devices used for networking access (ADC/Gateway), and what specific account-related artifacts were exposed in the disclosed breach?",True,"CVE-2023-4966 (CitrixBleed) affects Citrix NetScaler ADC and Gateway products. In the disclosed breach, exposed account-related artifacts included usernames and hashed passwords, plus (for some) security questions and answers.",high,"[{'source_id': 'CTI_TEXTS_2', 'page': 1, 'quote': ""CVE-2023-4966 (aka CitrixBleed)... affecting Citrix Systems' NetScaler ADC and Gateway""}, {'source_id': 'CTI_TEXTS_2', 'page': 1, 'quote': 'including usernames and hashed passwords... and... security questions and answers'}]","{'actors': [], 'malware': [], 'cves': ['CVE-2023-4966'], 'sectors': ['Information media and telecommunications'], 'regions': [], 'mitre': []}"
13,guided,"Which GPU vendors are affected by the vulnerability enabling local memory data recovery, and what exploitation mechanism is described to extract the data?",True,"LeftoverLocals (CVE-2023-4969) affects GPUs from AMD, Apple, Qualcomm, and Imagination Technologies. The described mechanism is launching a 'listener' GPU kernel that reads from uninitialized local memory and dumps data to a persistent location such as global memory.",high,"[{'source_id': 'CTI_TEXTS_3', 'page': 1, 'quote': 'affecting graphics processing units from AMD, Apple, Qualcomm, and Imagination Technologies... Tracked as CVE-2023-4969'}, {'source_id': 'CTI_TEXTS_3', 'page': 1, 'quote': ""lets attackers launch a 'listener' - a GPU kernel that reads from uninitialized local memory and can dump the data""}]","{'actors': [], 'malware': [], 'cves': ['CVE-2023-4969'], 'sectors': ['Professional, scientific and technical services'], 'regions': [], 'mitre': []}"
14,guided,Which threat actor’s infrastructure usage pattern involves compromising email servers and then using those servers to interact with victim accounts and send malicious emails?,True,"FROZENBARENTS (Sandworm) is reported to compromise EXIM mail servers and use those compromised hosts to access victim networks, interact with victim accounts, and send malicious emails.",high,"[{'source_id': 'CTI_TEXTS_4', 'page': 1, 'quote': 'exploit EXIM mail servers globally and use these compromised hosts as part of their operational network'}, {'source_id': 'CTI_TEXTS_4', 'page': 1, 'quote': 'observed accessing victim networks, interacting with victim accounts, sending malicious emails'}]","{'actors': ['FROZENBARENTS', 'Sandworm', 'GRU Unit 74455'], 'malware': [], 'cves': [], 'sectors': [], 'regions': ['Russia', 'Ukraine'], 'mitre': []}"
15,guided,"Which vulnerability is associated with large-scale unpatched exposure in internet-connected cameras, and what collaboration activity was observed in relation to exploiting it?",True,"CVE-2021-36260 is associated with large-scale unpatched exposure in Hikvision cameras (over 80,000 affected devices remaining unpatched). Researchers observed multiple instances of hackers looking to collaborate on exploiting Hikvision cameras using this command injection vulnerability, specifically in Russian dark web forums.",medium,"[{'source_id': 'CTI_TEXTS_9', 'page': 1, 'quote': 'over 80,000 affected devices remain unpatched'}, {'source_id': 'CTI_TEXTS_9', 'page': 1, 'quote': 'multiple instances of hackers looking to collaborate on exploiting Hikvision cameras using the command injection vulnerability... in Russian dark web forums'}]","{'actors': [], 'malware': [], 'cves': ['CVE-2021-36260'], 'sectors': ['Information media and telecommunications'], 'regions': ['Russia', 'China'], 'mitre': []}"
16,guided,"Which potential threat actor groups are speculated as capable of exploiting the critical camera vulnerability, and what additional illicit activity related to the same ecosystem was observed?",True,"The source speculates that Chinese threat groups such as MISSION2025/APT41, APT10 and its affiliates, as well as unknown Russian threat actor groups, could potentially exploit the vulnerability. In the same ecosystem, leaked credentials were observed being put up for sale in Russian dark web forums.",medium,"[{'source_id': 'CTI_TEXTS_9', 'page': 1, 'quote': 'Chinese threat groups such as MISSION2025/APT41, APT10 and its affiliates, as well as unknown Russian threat actor groups could potentially exploit'}, {'source_id': 'CTI_TEXTS_9', 'page': 1, 'quote': 'specifically in Russian dark web forums, where leaked credentials have been put up for sale'}]","{'actors': ['MISSION2025/APT41', 'APT10'], 'malware': [], 'cves': ['CVE-2021-36260'], 'sectors': ['Information media and telecommunications'], 'regions': ['China', 'Russia'], 'mitre': []}"
